Row ID;Row Name;Base FP Recovery Time;Base Stamina Recovery Time;Characer Head Land - Damage Reduction;Runes;Equipped Weapon: Right Primary;Equipped Weapon: Right Secondary;Equipped Weapon: Left Primary;Equipped Weapon: Left Secondary;Equipped Armor: Head;Equipped Armor: Chest;Equipped Armor: Arms;Equipped Armor: Legs;Equipped Ammunition: Arrow Primary;Equipped Ammunition: Bolt Primary;Equipped Ammunition: Arrow Secondary;Equipped Ammunition: Bolt Secondary;Equipped Accessory: Slot 1;Equipped Accessory: Slot 2;Equipped Accessory: Slot 3;Equipped Accessory: Slot 4;Elixir Material 1;Elixir Material 2;Elixir Material 3;Equipped Spell: Slot 1;Equipped Spell: Slot 2;Equipped Spell: Slot 3;Equipped Spell: Slot 4;Equipped Spell: Slot 5;Equipped Spell: Slot 6;Equipped Spell: Slot 7;Equipped Item: Slot 1;Equipped Item: Slot 2;Equipped Item: Slot 3;Equipped Item: Slot 4;Equipped Item: Slot 5;Equipped Item: Slot 6;Equipped Item: Slot 7;Equipped Item: Slot 8;Equipped Item: Slot 9;Equipped Item: Slot 10;NPC Player - Face Gen ID;NPC Player - Think ID;Base HP;Base FP;Base Stamina;Equipped Ammunition: Arrow Primary Count;Equipped Ammunition: Bolt Primary Count;Equipped Ammunition: Arrow Secondary Count;Equipped Ammunition: Bolt Secondary Count;Level;Vigor;Attunement;Endurance;Strength;Dexterity;Intelligence;Faith;Arcane;Humanity;Vitality;Equipped Item: Slot 1 Amount;Equipped Item: Slot 2 Amount;Equipped Item: Slot 3 Amount;Equipped Item: Slot 4 Amount;Equipped Item: Slot 5 Amount;Equipped Item: Slot 6 Amount;Equipped Item: Slot 7 Amount;Equipped Item: Slot 8 Amount;Equipped Item: Slot 9 Amount;Equipped Item: Slot 10 Amount;Equipped Gesture: Slot 1;Equipped Gesture: Slot 2;Equipped Gesture: Slot 3;Equipped Gesture: Slot 4;Equipped Gesture: Slot 5;Equipped Gesture: Slot 6;Equipped Gesture: Slot 7;NPC Player - Type;NPC Player - Draw Type;NPC Player - Sex;Vow Type: 1;Vow Type: 2;Vow Type: 3;Vow Type: 4;Is Sync Target;Weapon Param Type - Right Primary;Weapon Param Type - Right Secondary;Weapon Param Type - Right Tertiary;Weapon Param Type - Left Primary;Weapon Param Type - Left Secondary;Weapon Param Type - Left Tertiary;Equipped Weapon: Right Tertiary;Equipped Weapon: Left Tertiary;Stored Item: Slot 1;Stored Item: Slot 2;Stored Item: Slot 3;Stored Item: Slot 4;Stored Item: Slot 5;Stored Item: Slot 6;Stored Item: Slot 1 Count;Stored Item: Slot 2 Count;Stored Item: Slot 3 Count;Stored Item: Slot 4 Count;Stored Item: Slot 5 Count;Stored Item: Slot 6 Count;HP Flask - Max Possession Limit;FP Flask - Max Possession Limit;Voice Type
1072;;0;0;0;50000;2212;2210;31000000;-1;860000;861100;860200;860300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;5;14;11;12;16;12;7;9;6;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;1;1;1;0;1;1;2216;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1073;;0;0;0;50000;2217;-1;31000000;-1;860000;861100;860200;860300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;5;14;11;12;16;12;7;9;6;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;1;1;1;0;1;1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1074;;0;0;0;50000;2280;2281;31000000;-1;860000;861100;860200;860300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;5;14;11;12;16;12;7;9;6;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;1;1;1;0;1;1;2283;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1075;;0;0;0;50000;2287;2289;31000000;-1;860000;861100;860200;860300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;5;14;11;12;16;12;7;9;6;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;1;1;1;0;1;1;2282;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1076;;0;0;0;50000;2292;2290;31000000;-1;860000;861100;860200;860300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;5;14;11;12;16;12;7;9;6;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;1;1;1;0;1;1;2296;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1077;;0;0;0;50000;2297;-1;31000000;-1;860000;861100;860200;860300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;5;14;11;12;16;12;7;9;6;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;1;1;1;0;1;1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1078;;0;0;0;50000;16010000;2395;2395;2396;860000;861100;860200;860300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;5;14;11;12;16;12;7;9;6;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;1;1;1;1;1;2396;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1079;;0;0;0;50000;16010000;2395;2500;2501;860000;861100;860200;860300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;5;14;11;12;16;12;7;9;6;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;1;1;1;1;1;2396;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1100;;0;0;0;0;33000000;33210000;33000000;33210000;980000;981100;980200;980300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4000;4450;4070;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;5;10;14;11;13;12;16;5;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;16000000;31000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1101;;0;0;0;0;33000000;33210000;33000000;33210000;980000;981100;980200;980300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4040;4700;4900;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;5;10;14;11;13;12;16;5;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;16000000;31000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1102;;0;0;0;0;33000000;33210000;33000000;33210000;980000;981100;980200;980300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5100;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;5;10;14;11;13;12;16;5;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;16000000;31000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1103;;0;0;0;0;34000000;34040000;34040000;34000000;620000;620100;-1;620300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6000;6010;6400;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;24;0;0;0;0;0;0;0;0;5;9;16;10;12;9;8;16;7;0;7;2;2;1;0;0;0;0;0;0;0;1;7;50;70;80;92;101;0;0;1;False;False;False;False;False;0;0;0;0;0;0;11000000;31000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1104;;0;0;0;0;34000000;34040000;34040000;34000000;620000;620100;-1;620300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6420;6421;6440;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;24;0;0;0;0;0;0;0;0;5;9;16;10;12;9;8;16;7;0;7;2;2;1;0;0;0;0;0;0;0;1;7;50;70;80;92;101;0;0;1;False;False;False;False;False;0;0;0;0;0;0;11000000;31000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1105;;0;0;0;0;34000000;34040000;34040000;34000000;620000;620100;-1;620300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6820;6750;7310;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;24;0;0;0;0;0;0;0;0;5;9;16;10;12;9;8;16;7;0;7;2;2;1;0;0;0;0;0;0;0;1;7;50;70;80;92;101;0;0;1;False;False;False;False;False;0;0;0;0;0;0;11000000;31000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1106;;0;0;0;0;34000000;34040000;34040000;30090000;730000;730100;730200;730300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7000;7090;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;26;0;0;0;0;0;0;0;0;5;13;9;12;14;8;5;15;11;0;7;2;2;1;0;0;0;0;0;0;0;9;7;50;70;80;92;54;0;0;1;False;False;False;False;False;0;0;0;0;0;0;14000000;31000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1120;;0;0;0;0;14020000;-1;31190000;-1;40000;40100;40200;40300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;17;11;14;11;14;17;12;10;10;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1121;;0;0;0;0;16000200;-1;31070000;-1;50000;50100;50200;50300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;17;15;11;14;16;10;7;11;15;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1122;;0;0;0;0;17060000;-1;31190000;-1;60000;60100;60200;60300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;17;13;15;12;15;13;16;7;8;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1123;;0;0;0;0;2000000;-1;30000000;-1;90000;90100;90200;90300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;17;11;14;11;14;17;12;10;10;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1124;;0;0;0;0;3080000;-1;31190000;-1;201000;201100;200200;200300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;17;15;11;14;16;10;7;11;15;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1125;;0;0;0;0;2000000;-1;31070000;-1;250000;250100;-1;250300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;17;11;14;11;14;17;12;10;10;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1126;;0;0;0;0;2000000;-1;30000000;-1;620000;620100;-1;620300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;17;12;17;9;13;12;10;17;9;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1127;;0;0;0;0;2000000;-1;30000000;-1;670000;670100;670200;670300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;17;11;14;11;14;17;12;10;10;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1128;;0;0;0;0;14000000;-1;30000000;-1;730000;730100;730200;730300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;17;15;11;14;16;10;7;11;15;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1129;;0;0;0;0;2000000;-1;30000000;-1;833000;830100;830200;830300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;17;13;15;12;15;13;16;7;8;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1130;;0;0;0;0;17060000;-1;31190000;-1;980000;981100;980200;980300;50000000;52000000;50010000;52020000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;800;1400;-1;-1;-1;1;0;0;0;0;99;99;99;99;17;13;15;12;15;13;16;7;8;0;7;2;1;1;10;10;1;99;0;0;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
1135;;0;0;0;0;2000000;-1;30000000;-1;670000;670100;670200;670300;-1;-1;-1;-1;100;101;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;17;11;14;11;14;17;12;10;10;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1150;;0;0;0;0;-1;-1;31000000;-1;670000;670100;670200;670300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1151;;0;0;0;0;1030000;1040000;31000000;1030000;670000;670100;670200;670300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;1150000;30000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1152;;0;0;0;0;2000000;2040000;31000000;2000000;670000;670100;670200;670300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;30000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1153;;0;0;0;0;3000000;3040000;31000000;3000000;730000;730100;730200;730300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;26;0;0;0;0;0;0;0;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;9;7;50;70;80;92;54;0;0;1;False;False;False;False;False;0;0;0;0;0;0;3060000;30000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1154;;0;0;0;0;7000000;7140000;31000000;7000000;730000;730100;730200;730300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;26;0;0;0;0;0;0;0;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;9;7;50;70;80;92;54;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;30000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1155;;0;0;0;0;9010000;9070000;31000000;9010000;730000;730100;730200;730300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;26;0;0;0;0;0;0;0;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;9;7;50;70;80;92;54;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;30000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1156;;0;0;0;0;10000000;-1;31000000;10000000;730000;730100;730200;730300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;26;0;0;0;0;0;0;0;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;9;7;50;70;80;92;54;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;30000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1157;;0;0;0;0;16010000;-1;31000000;16010000;670000;670100;670200;670300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;30000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1158;;0;0;0;0;11010000;11040000;31000000;11010000;670000;670100;670200;670300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;30000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1159;;0;0;0;0;14000000;-1;31000000;14000000;670000;670100;670200;670300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;30000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1160;;0;0;0;0;17060000;-1;31000000;17060000;670000;670100;670200;670300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;30000000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1161;;0;0;0;0;2000000;3000000;30000000;30030000;670000;670100;670200;670300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;16000000;30070000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1162;;0;0;0;0;2000000;3000000;30120000;30200000;670000;670100;670200;670300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;16000000;-1;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1163;;0;0;0;0;2000000;3000000;31010000;31030000;670000;670100;670200;670300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;16000000;31130000;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1164;;0;0;0;0;2000000;3000000;31190000;31230000;670000;670100;670200;670300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;16000000;-1;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1165;;0;0;0;0;40020000;2000000;31000000;40020000;670000;670100;670200;670300;50000000;53000000;50010000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;99;99;99;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1166;;0;0;0;0;40020000;2000000;31000000;40020000;670000;670100;670200;670300;50030000;53000000;50110000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;99;99;99;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1167;;0;0;0;0;40020000;2000000;31000000;40020000;670000;670100;670200;670300;50100000;53000000;50000000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;99;99;99;0;19;14;11;12;16;12;15;15;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1168;;0;0;0;0;33000000;33210000;31000000;33000000;670000;670100;670200;670300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4000;4220;4130;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;5;10;14;11;13;12;16;5;6;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
1169;;0;0;0;0;34000000;34040000;31000000;34000000;670000;670100;670200;670300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5510;6020;6700;-1;-1;-1;-1;1001;1051;130;-1;-1;-1;-1;-1;-1;-1;20;0;0;0;0;0;0;0;0;5;9;16;10;12;9;8;16;7;0;7;2;2;1;0;0;0;0;0;0;0;0;7;50;70;80;92;53;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;-1;115;-1;-1;-1;-1;-1;1;0;0;0;0;0;2;2;0
