Row ID,Row Name,AtkParam ID,Projectile FX ID,Impact FX ID,Flick FX ID,Duration,Attenuation Range,Shoot Interval,Gravity: In Range,Gravity: Out of Range,Homing Stop Range,Initial Velocity,Acceleration: In Range,Acceleration: Out of Range,Max Velocity,Min Velocity,Acceleration Duration,Homing Start Distance,Initial Hit Radius,Final Hit Radius,Radius Spread Time,Explosion Delay,Homing Offset Range,Hitbox Duration,External Force,Owner SpEffect ID,Bullet AI,Hit Bullet ID,Target SpEffect ID 0,Target SpEffect ID 1,Target SpEffect ID 2,Target SpEffect ID 3,Target SpEffect ID 4,Bullet Count,Homing Angle,Horizontal Shoot Angle,Shoot Angle - Horizontal Interval,Shoot Angle - Vertical Interval,Damage Falloff: Physical,Damage Falloff: Magic,Damage Falloff: Fire,Damage Falloff: Lightning,Damage Falloff: Stamina,Damage Falloff: Knockback,Vertical Shoot Angle,Lock Shoot Limit Angle,Is Object Penetration,Previous Velocity Direction Rate,Attack Attribute,Effect Attribute,Material Attack Type,Material Attack Material,Material Size,Launch Condition Type,Follow Type: Soulmass,Follow Type: Catalyst,Follow Type: Follow Floor,Emitter Type: Player Feet,Emitter Type: Parent Bullet,Emitter Type: Nearest Enemy Feet,Persistent Attack FX,Continuous Hitbox,Penetrate Map,Hit Both Teams,Use Shared Hit List,Use Multiple Model Points,Attach Effect Type 0,Attach Effect Type 1,Can be Deflected by Magic,Ignore FX On Water Hit,Ignore State Transition On Water Hit,Can Be Deflected By Bullet Deflection,Transfer Effect to Child Bullet,Transfer Speed to Child Bullet,Is Lock Module,Is Search For Target,Is Emitted Bullet,Transfer Duration to Child Bullet,Damage Falloff: Dark Damage,Bullet Hit Type 0,Bullet Hit Type 1,Sp Homing Y Angle,Emitted Bullet - Random Angle XZ,Emitted Bullet - Random Angle Y,Bullet Emitter: Bullet ID,Bullet Emitter: Shoot Interval 1,Bullet Emitter: Initial Shoot Interval,Sp Homing Y Angle For Enemy,Bullet Emitter: Shoot Interval 2,Launch Type,Limit Bullet Param ID,Counter Hit Type,Is Position Hit Bullet,Is Attach Attack SFX,Is Sp Correction 0,Is Sp Correction 1,Is Penetrate Target,Is Sp Correction 2,Is Disable Int Scale,Unk1,Emitter Position Radius,Hit Object ID,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,Unk8,Unk9,Unk10,Unk11,Unk12a,Unk12b,Unk13,Unk14,Unk15,Unk16a,Unk16b,Unk17,Unk18,Unk19,Unk20,Unk21
430,,0,302131,-1,-1,7,20,0,9.8,9.8,0,2,0,0,120,2,0,0,0.01,-1,0,0,0,0,0,0,0,431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,3,0,0,6,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,1,1,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
431,,1520,302132,-1,-1,30,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,1,0,0,0,-1,3360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,5,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,11,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
900,,6,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0,0,0,0,0,0,0,-1,6193012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,3,6,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1000,Hemorrhage - Bullet,2,-1,-1,-1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,-1,501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1005,Poison/Blight - Bullet,2,-1,-1,-1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,-1,506,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1100,,0,530151,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,6,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,1,1,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1101,,6,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,-1,184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1500,Flask of Crimson Tears,6,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1,0,0,0,0,0,0,0,-1,501075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1501,Flask of Crimson Tears +1,6,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1,0,0,0,0,0,0,0,-1,501076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1502,Flask of Crimson Tears +2,6,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1,0,0,0,0,0,0,0,-1,501077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1503,Flask of Crimson Tears +3,6,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1,0,0,0,0,0,0,0,-1,501078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1504,Flask of Crimson Tears +4,6,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1,0,0,0,0,0,0,0,-1,501079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1505,Flask of Crimson Tears +5,6,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1,0,0,0,0,0,0,0,-1,501080,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1506,Flask of Crimson Tears +6,6,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1,0,0,0,0,0,0,0,-1,501081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1507,Flask of Crimson Tears +7,6,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1,0,0,0,0,0,0,0,-1,501082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1508,Flask of Crimson Tears +8,6,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1,0,0,0,0,0,0,0,-1,501083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1509,Flask of Crimson Tears +9,6,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1,0,0,0,0,0,0,0,-1,501084,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1510,Flask of Crimson Tears +10,6,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1,0,0,0,0,0,0,0,-1,501085,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1511,Flask of Crimson Tears +11,6,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1,0,0,0,0,0,0,0,-1,501086,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
1512,Flask of Crimson Tears +12,6,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1,0,0,0,0,0,0,0,-1,501087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
2000,,300200821,-1,-1,-1,0.17,2,0,0,0,0,8,0,0,8,8,0,0,0.1,-1,0,0,0,1.5,0,0,0,2001,0,0,0,0,0,6,0,-90,36,0,0,0,0,0,0,0,0,0,0,0,3,11,3,6,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,5,15,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
2001,,300200821,440670,-1,-1,1.1,2,0,0,0,0,0,0,0,0,0,0,0,0.8,-1,0,0,0,1.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,6,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
2002,,300200822,-1,-1,-1,0.1,2,0,0,0,0,0,0,0,0,0,0,0,1.2,-1,0,0,0,1.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,6,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
2005,Golden Order Greatsword,300317900,450512,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,0.06,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
2006,Golden Order Greatsword,300317910,-1,450516,-1,0.7,999,0,0,0,0,27,0,0,27,27,0,0,0.1,-1,0,0,0,3,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,0,0,0,-0.3,0,0,2007,0.05,0.05,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,-1082130432,0,0
2007,Golden Order Greatsword,300317911,-1,450516,-1,0.06,999,0,0,0,0,45,0,0,45,45,0,0,0.6,-1,0,0,0,3,0,0,0,-1,0,0,0,0,0,2,0,90,0,180,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,-1082130432,0,0
2008,Golden Order Greatsword,300317912,450515,450516,-1,0.7,999,0,0,0,0,27,0,0,27,27,0,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0,0,-0.3,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,-1082130432,0,0
2010,,20,-1,-1,-1,0.05,10,0,0,0,0,50,0,0,50,50,0,0,1,-1,0,0,0,1,0,0,0,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,166,0,0,0,3,11,0,6,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
2011,,20,450010,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,6,3,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,450010,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
2012,,20,-1,-1,-1,0.05,10,0,0,0,0,50,0,0,50,50,0,0,1,-1,0,0,0,1,0,0,0,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,166,0,0,0,3,11,0,6,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
2013,,30000041,450011,-1,-1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0.2,0,0,1,0,0,0,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,6,3,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,450011,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
2014,,20,-1,-1,-1,0.05,10,0,0,0,0,50,0,0,50,50,0,0,1,-1,0,0,0,1,0,0,0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,166,0,0,0,3,11,0,6,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
2015,,30000042,450012,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,6,3,5,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,2016,0.3,0.5,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,450012,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
2016,,20,-1,-1,-1,0.2,0,0,15,15,0,10,0,0,15,0,0,0,0.03,-1,0,0,0,1,0,0,0,2017,0,0,0,0,0,5,0,0,120,0,0,0,0,0,0,0,196,0,0,0,3,11,0,6,3,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,45,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
2017,,20,450013,-1,-1,0.4,0,0,10,10,0,0.8,0,0,1,0.8,0,0,0.2,1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,6,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,450013,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
2020,Family Heads,301302900,450610,450613,-1,1.8,30,0,0,0,1,5,0,0,1.5,1,0,2,0.1,0.5,1,0,0,1,0,0,0,2021,0,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,10,45,0,0,254,254,254,254,0,4,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0,0,0,0,30,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,-1082130432,0,0
2021,Family Heads,301302901,450610,450613,-1,6,12,0,0,0,1,1,1,1,2,1.5,0.5,0,0.5,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,180,0,0,0,0,0,0,0,0,0,0,30,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,-1082130432,0,0
2022,Family Heads,301302902,450611,450614,-1,1.75,30,0,0,0,1,10,0,0,2.5,2,0,2,0.1,0.3,1,0,0,1,0,0,0,2023,0,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,20,45,0,0,254,254,254,254,0,4,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0,0,0,0,60,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,-1082130432,0,0
2023,Family Heads,301302903,450611,450614,-1,4,12,0,0,0,1,2,1,1,3,2.5,0.5,0,0.3,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,180,0,0,0,0,0,0,0,0,0,0,30,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,-1082130432,0,0
2024,Family Heads,301302904,450612,450615,-1,1.65,30,0,0,0,1,18,0,0,3.5,3,0,2,0.1,0.2,1,0,0,1,0,0,0,2025,0,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,30,45,0,0,254,254,254,254,0,4,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0,0,0,0,90,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,-1082130432,0,0
2025,Family Heads,301302905,450612,450615,-1,3,12,0,0,0,1,3,1,1,4,3.5,0.5,0,0.2,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,180,0,0,0,0,0,0,0,0,0,0,30,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,-1082130432,0,0
2030,Blasphemous Blade,300314902,-1,-1,-1,0.15,0.2,0,999,999,0,40,0,0,40,0,0,0,0.5,-1,0,0,0,2,0,0,0,2031,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
2031,,300314902,450342,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.7,0,0,0,2,0,0,0,2032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,5,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
2032,,300314902,-1,-1,-1,0.2,0.2,0,130,200,0,35,0,0,35,35,0,0,0.5,-1,0,0,0,2,0,0,0,2033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
2033,,300314902,450342,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.7,0,0,0,2,0,0,0,4150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,5,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
