Row ID,Row Name,Unk1,Effect ID - Right Hand,Unk2,Unk3,Base Price,Sell Value,Behavior ID,Replace Item ID,Sort ID,Unk4,Dialog Message ID,Unk5,Icon ID,Model ID,Shop Level,Comp Trophy Sed ID,Trophy Seq ID,Max Amount,Consume Hero Point,Over Dexterity,Goods Type,Reference Type,SpEffect Category,Goods Category,Goods Use Animation,Interaction Menu Type,Use Limit Category,Undetermined,Vow Type 0,Vow Type 1,Vow Type 2,Vow Type 3,Vow Type 4,Vow Type 5,Vow Type 6,Vow Type 7,Vow Type 8,Vow Type 9,Vow Type 10,Vow Type 11,Vow Type 12,Vow Type 13,Vow Type 14,Vow Type 15,Enable Host Player,Enable as Phantom,Enable as Friendly Phantom,Enable as Hostile Phantom,Enable in Multiplayer,Enable Online Only,Is Equippable,Is Usable,Is Auto Equipped,Is Guidance Item,Is Unique,Is Drop,Can be Deposited,Is Exclusive,Is Travel Item,Is Regenerative Item,Is Regenerative Item,Is Weapon Buff Item,Undetermined,Disable Dropping in Multiplayer,Disable Usage in Multiplayer Arena,Undetermined,Has Rapid Application,Is Throwable Item,Is Crimson Tear,Is Cerulean Tear,Undetermined,Undetermined,Undetermined,Unk1,Unk2,Unk3,Effect ID - Left Hand,Reinforce Param Weapon ID,Vagrant Item Lot ID,Vagrant (Enemy) Item Lot ID,Vagrant (Enemy) Item Lot ID,Use VFX 1,Use VFX 2,Use VFX 3,Is Not Great Rune/Physick Item,Undetermined,Can be used on Ladder,Is Activatable Item,Display Use Selected option,Affect Left-hand,Is Pureblood Knight's Medal,Undetermined,Regenerative Item Type,Item Display Type,Can be Dropped,Max Number Stored in Itembox,Undetermined,Undetermined,Undetermined,Undetermined,Unk10,Unk11,Unk12,Unk13,Unk14,Reinforcement Replacement ID,Reinforcement Material Set ID,Reinforcement Cost,Unk15,Unk16,Unk17,Unk18,Unk19,Unk20,Unk21,Unk22
90,,1,99102,66,0,0,10000,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,0,255,1,10000,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
91,,1,3279,65,0,0,1000,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,0,255,1,1000,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
92,,1,-1,-1,0,0,1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,99,0,50,0,2,0,0,-1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,0,255,1,1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
93,,1,-1,-1,0,0,1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,99,0,50,0,2,0,0,-1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,0,255,1,1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
94,,1,-1,84,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,0,2,0,0,8,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305100,305101,-1,True,False,False,True,False,False,False,False,0,0,False,1,255,1,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
98,,1,3270,60,0,0,500,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304000,304001,304002,True,False,False,True,True,False,False,False,0,0,False,0,255,1,500,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
99,,1,501025,10,0,0,50,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,5,0,50,0,2,0,0,0,0,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,301021,-1,True,False,False,True,False,False,False,False,0,2,False,10,255,1,50,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
100,,0,4,-1,0,0,-1,0,-1,11010,170,-1,16711680,1,0,-1,-1,-1,1,0,50,0,2,0,0,8,20,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305110,305111,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710660,0,0
101,,0,10,-1,0,0,-1,0,-1,11030,171,-1,16711680,2,0,-1,-1,-1,1,0,50,0,2,0,0,8,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305120,305121,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710670,0,0
102,,0,11,-1,0,0,-1,0,-1,11050,172,-1,16711680,3,0,-1,-1,-1,1,0,50,0,2,0,0,8,10,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305010,305011,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710680,0,0
103,,0,7,-1,0,0,-1,0,-1,11150,-1,20000070,16711680,4,0,-1,-1,-1,1,0,50,0,2,0,0,37,4,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
104,,0,531,-1,0,0,-1,0,-1,11120,174,-1,16711680,600,0,-1,-1,-1,1,0,50,0,2,0,0,40,15,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305300,305301,-1,True,False,False,True,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
105,,0,532,-1,0,0,-1,0,-1,11130,175,-1,16711680,601,0,-1,-1,-1,1,0,50,0,2,0,0,40,16,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305310,305311,-1,True,False,False,True,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
106,,0,-1,-1,0,0,-1,0,-1,11160,-1,-1,16711680,5,0,-1,-1,-1,1,0,50,0,0,0,0,8,5,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305100,305101,-1,True,False,False,True,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
107,,0,536,-1,0,0,-1,0,-1,11080,-1,-1,16711680,634,0,-1,-1,-1,99,0,50,0,2,0,0,66,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305040,305041,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
108,,0,533,-1,0,0,-1,0,-1,11140,178,-1,16711680,7,0,-1,-1,-1,1,0,50,0,2,0,0,38,17,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305020,305021,-1,True,False,False,True,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
109,,0,534,84,0,0,-1,0,-1,11020,179,-1,16711680,602,0,-1,-1,-1,1,0,50,0,2,0,0,41,18,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305200,305201,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710690,0,0
110,,0,535,84,0,0,-1,0,-1,11040,180,-1,16711680,603,0,-1,-1,-1,1,0,50,0,2,0,0,41,19,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305210,305211,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
111,,1,11,-1,0,0,100,0,-1,11070,183,-1,16711680,8,0,-1,-1,-1,99,0,50,0,2,0,0,8,22,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305010,305011,-1,True,False,False,False,False,False,False,False,0,0,True,99,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710680,0,0
112,,1,16,-1,0,0,-1,0,-1,11060,184,-1,16711680,635,0,-1,-1,-1,1,0,50,0,2,0,0,8,21,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305010,305011,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710680,0,0
113,,1,536,-1,0,0,-1,0,-1,11100,-1,-1,16711680,636,0,-1,-1,-1,99,0,50,0,2,0,0,66,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305040,305041,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
114,,1,536,-1,0,0,-1,0,-1,11090,-1,-1,16711680,674,0,-1,-1,-1,99,0,50,0,2,0,0,66,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305040,305041,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
115,,0,3226,-1,0,0,-1,0,-1,500,-1,10011954,16711680,9,0,-1,-1,-1,1,0,50,0,2,0,0,6,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,302061,302060,True,False,False,False,False,False,False,False,0,0,False,1,10,1,0,30474243,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
130,,0,81,-1,0,0,-1,0,-1,510,181,20000800,16711680,13,0,-1,-1,-1,1,0,50,0,2,0,0,32,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,0,10,1,0,28377091,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710520,0,0
135,,1,10013500,17,0,0,-1,0,-1,11110,-1,-1,16711680,626,0,-1,-1,-1,99,0,50,0,1,0,0,92,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304660,-1,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
150,,0,530,-1,0,0,10,0,-1,11000,182,-1,16711680,14,0,-1,-1,-1,999,0,50,0,2,0,0,36,14,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,True,0,120,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710650,0,0
166,,0,539,84,0,0,-1,0,-1,11160,-1,-1,16711680,1,0,-1,-1,-1,1,0,50,13,2,0,0,8,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305100,305101,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
170,,0,4,-1,0,0,-1,0,-1,11010,-1,-1,16711680,575,0,-1,-1,-1,1,0,50,0,2,0,0,8,20,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305110,305111,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
171,,0,10,-1,0,0,-1,0,-1,11030,-1,-1,16711680,576,0,-1,-1,-1,1,0,50,0,2,0,0,8,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305120,305121,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
172,,0,11,-1,0,0,-1,0,-1,11050,-1,-1,16711680,577,0,-1,-1,-1,1,0,50,0,2,0,0,8,10,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305010,305011,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
174,,0,531,-1,0,0,-1,0,-1,11120,-1,-1,16711680,579,0,-1,-1,-1,1,0,50,0,2,0,0,40,15,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305300,305301,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
175,,0,532,-1,0,0,-1,0,-1,11130,-1,-1,16711680,580,0,-1,-1,-1,1,0,50,0,2,0,0,40,16,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305310,305311,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
178,,0,533,-1,0,0,-1,0,-1,11140,-1,-1,16711680,578,0,-1,-1,-1,1,0,50,0,2,0,0,38,17,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
179,,0,534,84,0,0,-1,0,-1,11020,-1,-1,16711680,581,0,-1,-1,-1,1,0,50,0,2,0,0,8,18,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305200,305201,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
180,,0,535,84,0,0,-1,0,-1,11040,-1,-1,16711680,582,0,-1,-1,-1,1,0,50,0,2,0,0,8,19,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305210,305211,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
181,,0,81,-1,0,0,-1,0,-1,510,-1,20000800,16711680,558,0,-1,-1,-1,1,0,50,0,2,0,0,32,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,0,10,1,0,28377091,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
182,,0,530,-1,0,0,-1,0,-1,11000,-1,-1,16711680,583,0,-1,-1,-1,999,0,50,0,2,0,0,36,14,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
183,,0,11,-1,0,0,-1,0,-1,11070,-1,-1,16711680,675,0,-1,-1,-1,1,0,50,0,2,0,0,8,10,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305010,305011,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
184,,0,11,-1,0,0,-1,0,-1,11060,-1,-1,16711680,676,0,-1,-1,-1,1,0,50,0,2,0,0,8,10,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,305010,305011,-1,True,False,False,False,False,False,False,False,0,0,False,0,120,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
190,,1,3450,-1,0,0,200,0,-1,520,-1,-1,16711680,584,0,-1,-1,-1,99,0,50,0,2,0,0,65,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304573,304570,-1,False,False,False,True,False,False,False,False,0,2,True,600,10,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
191,,1,-1,-1,0,0,-1,0,-1,200000,-1,-1,16711680,3201,0,-1,-1,-1,1,0,50,15,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,False,False,False,False,False,False,False,False,0,0,False,0,10,1,0,3,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
