Row ID;Row Name;Unk0;Logic ID;Battle Goal ID;Unk1;Unk2;Unk3;Unk4;Retreat Time after NPC Wall Collision;Goal ID - To Caution (Sound);Animation ID - Attack Cannot Move;Goal ID - To Find (Sight);Call Help - Action Animation ID;Call Help - Call Action ID;Distance - Sight;Distance - Listen;Listen - Sound Cut Distance;Distance - Sense;Retreat Home - Max Distance;Retreat Home - Distance;Retreat Home - Battle Distance;Non-Battle Act Life;Retreat Home - Look for Target Time;Retreat Home - Look for Target Distance;Target - Sight Forget Time;Target - Listen Forget Time;Battle - Start Distance;Call Help - My Peer ID;Call Help - Call Peer ID;Target System - Damage Effect Rate;Team Attack Effectivity;Sight - Angle X;Sight - Angle Y;State 0;State 1;Call Help - Valid Target Min Distance;Call Help - Valid Target Range;Call Help - Forget Time by Arrival;Call Help - Min Wait Time;Call Help - Max Wait Time;Goal Action - To Caution (Sound);Goal Action - To Find (Sight);Call Help - Reply Behavior Type;Ignore Navmesh;Skip Arrival Visibility Check;Think Attribute - Do Admirer;Navigation - Edge;Navigation - Large Space;Navigation - Ladder;Navigation - Hole;Navigation - Door;Navigation - Ignore Navmesh Wall;Navigation - Ordinary Edge;Navigation - Reserve;Sight Distance (Dark);Battle - Start Distance (Dark);Sight Distance (Pitch Dark);Battle - Start Distance (Pitch Dark);Platoon - Reply Time;Platoon - Reply Add Random Time;Sight - Back Offset Distance;Sight - Begin Distance;Target Arrival Distance;Point Arrival Distance;Change State Action - To Find;Change State Action - To Caution;Change State Action - To Battle;Goal Action - To Disappear;Disable Local Steering;Act Type On Failed Path;Interest Category;Goal Action - To Interest;Unk5;Listen - Angle X;Listen - Angle Y;Change State Action - To Interest;Change State Action - to Normal;Unk6;Unk7;Unk8;Unk11;Unk12;Unk13;Unk14;Unk15;Unk16;Unk17;Unk18;Unk19;Unk20;Unk21;Unk22;Unk23;Unk24;Unk25;Unk26;Unk27
21300000;Morgott;0;10000;213000;67108864;-1;5;8;0;500;3000;0.1;-1;-1;60;0;0;0;9999;9999;9999;1;7;12;0;16448;10;0;0;100;0;90;180;0;0;5;15;0;0;0;0;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33554432;131072;600;-1;16777728;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21300500;Morgott;0;10000;213005;67108864;-1;5;8;0;500;3000;0.1;-1;-1;60;0;0;0;9999;9999;9999;1;7;12;0;16448;10;0;0;100;0;90;180;0;0;5;15;0;0;0;0;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;-1;33554432;131072;600;3006;16777728;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21300900;;0;10000;213000;68419594;-1;5;8;0;8;3000;0.1;-1;-1;30;0;0;0;40;30;6;1;7;12;0;16448;18;0;0;100;0;60;50;0;0;5;15;0;0;0;0;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;2;-1;33554432;131072;5;-1;16777728;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21400000;Omen Monstrosity;0;10000;214000;67436552;-1;5;8;5;8;3000;0.1;-1;-1;12;0;0;0;85;30;20;1;7;12;0;16448;20;0;0;100;80;30;30;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21400900;Omen Monstrosity;0;10000;214000;67436552;-1;5;8;5;8;3000;0.1;-1;-1;12;0;0;200;250;250;20;1;7;12;0;16448;20;0;0;100;100;30;30;0;0;5;15;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21401000;Omen Monstrosity;0;10000;214010;67436552;-1;5;8;5;8;3010;0.1;-1;-1;12;0;0;0;85;30;20;1;7;12;0;16448;20;0;0;100;80;30;30;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21401900;Omen Monstrosity;0;10000;214010;67436552;-1;5;8;5;8;3010;0.1;-1;-1;12;0;0;200;250;250;20;1;7;12;0;16448;20;0;0;100;100;30;30;0;0;5;15;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131073;10;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21500000;;0;10000;215000;67108864;-1;5;8;0;500;3000;0.1;-1;-1;30;0;0;0;9999;9999;9999;1;7;12;0;16448;10;0;0;100;0;60;180;0;0;5;15;0;0;0;0;0;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;-1;0;0;600;-1;512;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21500010;;0;10000;215000;67108864;-1;5;8;0;500;3000;0.1;-1;-1;40;0;0;0;9999;9999;9999;1;7;12;0;16448;10;0;0;100;0;60;180;0;0;5;15;0;0;0;0;0;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;-1;0;0;600;-1;512;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21500020;;0;10000;215000;67108864;-1;5;8;0;500;3000;0.1;-1;-1;50;0;0;0;9999;9999;9999;1;7;12;0;16448;10;0;0;100;0;60;180;0;0;5;15;0;0;0;0;0;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;-1;0;0;600;-1;512;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21500030;;0;10000;215000;67108864;-1;5;8;0;500;3000;0.1;-1;-1;10;0;0;0;9999;9999;9999;1;7;12;0;16448;10;0;0;100;0;60;180;0;0;5;15;0;0;0;0;0;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;-1;0;0;600;-1;512;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21600000;Palm Reader;0;10000;216000;67305475;-1;5;8;0;500;-1;0.1;-1;99999999;20;0;0;0;9999;9999;9999;1;7;12;0;16448;10;0;0;100;0;40;70;0;0;5;15;0;0;0;0;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;-1;0;0;600;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21700000;Palm Reader;0;10000;217000;67305475;-1;5;8;0;500;-1;0.1;-1;99999999;20;0;0;0;9999;9999;9999;1;7;12;0;16448;10;0;0;100;0;40;70;0;0;5;15;0;0;0;0;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;-1;0;0;600;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21800000;Melina;0;30000;218000;67108864;-1;5;8;0;9999;3003;0.1;-1;-1;100;0;0;0;9999;9999;9999;1;7;12;15360;17948;10;0;0;100;0;90;180;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131328;9999;-1;512;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21900000;Radagon;0;10000;219000;67108864;-1;5;8;0;9999;3000;0.1;-1;-1;100;0;0;0;9999;9999;9999;1;7;12;15360;17948;10;0;0;100;0;90;180;0;0;5;15;0;0;0;0;128;0;1;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33554432;131328;9999;-1;16777728;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22000000;Elden Beast;0;10000;220000;0;-1;5;8;0;9999;-1;0.1;-1;-1;100;0;0;200;9999;9999;9999;1;7;12;15360;17948;10;0;0;100;0;90;180;0;0;5;15;0;0;0;0;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33554432;131328;9999;-1;16777728;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22000010;;0;10000;220000;0;-1;5;8;0;1;-1;0;-1;-1;0;0;0;0;9999;9999;9999;1;7;12;0;16256;10;0;0;100;0;0;0;0;0;5;15;0;0;0;0;0;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;-1;33554432;131328;5;-1;16777728;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22700000;Giant Crab;0;227000;227000;1310730;-1;2;2;5;8;3000;0.1;-1;99999999;18;0;0;0;85;30;20;1;7;12;0;16448;23;0;0;100;0;60;120;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131328;2;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22700100;Giant Crab;0;227000;227000;1310740;-1;2;2;5;16;3000;0.1;-1;99999999;100;0;0;0;85;30;20;1;7;12;0;16448;100;0;0;100;0;60;120;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131328;2;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22700200;;0;227000;227000;1310730;-1;2;2;5;8;3000;0.1;-1;99999999;18;0;0;0;40;30;6;1;7;12;0;16448;23;0;0;100;0;60;120;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131328;2;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22710000;Crab;0;227100;227100;74973184;-1;2;2;5;8;3000;0.1;-1;99999999;12;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;0;100;60;120;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;2;-1;33619968;131072;2;-1;512;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22710010;Crab;0;227100;227100;67108865;-1;2;2;5;8;3000;0.1;-1;99999999;5;0;0;1;85;30;12;1;7;12;0;16448;20;0;0;0;100;60;120;0;0;5;15;0;0;0;0;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;3;1;3;0;-1;0;0;2;-1;512;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22710020;;0;227100;227100;68419594;-1;2;2;5;8;3000;0.1;-1;-1;5;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;0;100;60;120;0;0;5;15;0;0;0;5;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;5;-1;84213760;327680;2;-1;512;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22720000;Giant Crab;0;227000;227000;1310730;-1;5;8;5;8;3000;0.1;-1;99999999;18;0;0;0;85;30;20;1;7;12;0;16448;23;0;0;100;0;60;120;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131328;5;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22720100;Giant Crab;0;227000;227000;1310740;-1;5;8;5;16;3000;0.1;-1;99999999;100;0;0;0;85;30;20;1;7;12;0;16448;100;0;0;100;0;60;120;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131328;5;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22730000;Giant Crab;0;227100;227100;67108864;-1;5;8;5;8;3000;0.1;-1;99999999;12;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;0;100;60;120;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131072;5;-1;512;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22730010;;0;227100;227100;67108865;-1;5;8;5;8;3000;0.1;-1;99999999;5;0;0;1;85;30;12;1;7;12;0;16448;20;0;0;0;100;60;120;0;0;5;15;0;0;0;0;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;-1;0;0;5;-1;512;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22730020;Crab;0;227100;227100;68419604;-1;5;8;5;8;3000;0.1;-1;-1;20;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;0;100;60;120;0;0;5;15;0;0;0;5;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;5;-1;84213760;327680;5;-1;512;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22740000;Crab;0;227000;227000;1310730;-1;5;8;5;8;3000;0.1;-1;99999999;10;0;0;0;85;30;20;1;7;12;0;16448;23;0;0;100;0;60;120;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131328;5;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22740100;;0;227000;227000;1310740;-1;5;8;5;16;3000;0.1;-1;99999999;100;0;0;0;85;30;20;1;7;12;0;16448;100;0;0;100;0;60;120;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131328;5;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22740200;;0;227000;227000;1310730;-1;5;8;0;8;3000;0.1;-1;99999999;10;0;0;0;85;30;20;1;7;12;0;16448;23;0;0;100;0;60;120;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131328;5;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22750000;Crab;0;227100;227100;67108864;-1;5;8;5;8;3000;0.1;-1;99999999;12;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;0;100;60;120;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131072;5;-1;512;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22750010;;0;227100;227100;67108865;-1;5;8;5;8;3000;0.1;-1;99999999;5;0;0;1;85;30;12;1;7;12;0;16448;20;0;0;0;100;60;120;0;0;5;15;0;0;0;0;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;-1;0;0;5;-1;512;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22750020;Crab;0;227100;227100;68419604;-1;5;8;5;8;3000;0.1;-1;-1;20;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;0;100;60;120;0;0;5;15;0;0;0;5;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;5;-1;84213760;327680;5;-1;512;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22760000;Crab;0;227000;227000;1310730;-1;2;2;5;8;3000;0.1;-1;99999999;18;0;0;0;85;30;20;1;7;12;0;16448;23;0;0;100;0;60;120;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;2;-1;33619968;131328;2;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22770000;Crab;0;227100;227100;74973184;-1;2;2;5;8;3000;0.1;-1;99999999;12;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;0;100;60;120;0;0;5;15;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;2;-1;33619968;131072;2;-1;512;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25000000;Crucible Knight;0;10000;250000;67436549;-1;5;8;5;8;3000;0.1;0;0;20;1;0;0;100;30;20;1;7;12;0;16448;20;0;0;100;80;55;50;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25000010;Crucible Knight;0;10000;250000;67436549;-1;5;8;5;8;3000;0.1;0;0;20;1;0;0;200;150;20;3;7;50;0;16448;20;0;0;100;80;55;50;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25000020;;0;10000;250000;78905349;-1;5;8;5;8;3000;0.1;0;0;20;1;0;0;75;50;6;1;7;12;0;16448;20;0;0;100;80;55;50;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25000030;Crucible Knight;0;10000;250000;78905349;-1;5;8;0;9999;3000;0.1;0;0;70;1;0;0;999;999;999;1;7;12;15360;17948;20;0;0;100;80;55;50;1;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;9999;-1;16843264;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25000040;;0;10000;250000;69468160;-1;5;8;0;9999;3000;0.1;0;0;70;1;0;0;999;999;999;1;7;12;15360;17948;20;0;0;100;80;90;180;1;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;-1;33619968;131073;9999;3012;16843264;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25000050;;0;10000;250000;67436549;-1;5;8;0;8;3000;0.1;0;0;20;1;0;0;100;30;20;1;7;12;0;16448;20;0;0;100;80;55;50;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25000100;Crucible Knight;0;10000;250010;67436549;-1;5;8;5;8;3000;0.1;0;0;20;1;0;0;100;30;20;1;7;12;0;16448;20;0;0;100;80;55;50;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25000110;;0;10000;250010;78905349;-1;5;8;5;8;3000;0.1;0;0;20;1;0;0;100;30;20;1;7;12;0;16448;20;0;0;100;80;55;50;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25001000;Crucible Knight;0;10000;250020;67436549;-1;5;8;5;8;3000;0.1;0;0;20;0;0;0;100;30;20;1;7;12;0;16448;20;0;0;100;80;55;50;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25001010;;0;10000;250020;67436549;-1;5;8;5;8;3000;0.1;0;0;20;0;0;0;200;150;20;3;7;50;0;16448;20;0;0;100;80;55;50;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25001020;;0;10000;250020;67436549;-1;5;8;5;8;3000;0.1;0;0;20;0;0;0;100;30;20;1;7;12;0;16448;20;0;0;100;80;55;50;0;0;0;0;0;0;0;1;10;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25001030;;0;10000;250020;78905349;-1;5;8;0;9999;3000;0.1;0;0;70;0;0;0;999;999;999;1;7;12;15360;17948;20;0;0;100;80;55;50;1;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;9999;-1;16843264;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25001066;;0;10000;250020;67436549;-1;5;8;5;8;3000;0.1;0;0;20;0;0;0;100;30;20;1;7;12;0;16448;20;0;0;100;80;55;50;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;16843264;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25001100;Crucible Knight;0;10000;250030;67436549;-1;5;8;5;8;3000;0.1;0;0;20;0;0;0;100;30;20;1;7;12;0;16448;20;0;0;100;80;55;50;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25009000;Crucible Knight;0;10000;250010;67305475;-1;5;8;0;500;-1;0.1;-1;99999999;20;1;0;9999;9999;9999;9999;1;7;12;0;16448;10;0;0;100;0;40;70;0;0;5;15;0;0;0;0;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;-1;0;0;600;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
30000000;Castle Exile;0;300000;300000;100990986;-1;2;2;5;8;3000;0.1;0;0;10;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;100;35;30;30;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;2;-1;33619968;131073;10;3010;66048;0;300000;-1;-1;-1;-1;-1;-1;-1;10179;10178;20010;20011;-1
30000005;;0;300000;300000;100990986;-1;2;2;5;8;3000;0.1;0;0;10;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;100;35;30;30;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;2;-1;33619968;131073;10;3010;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;10179;10178;20010;20011;-1
30000006;Castle Exile;0;300000;300000;100990976;-1;2;2;5;8;3000;0.1;0;0;39;0;0;0;85;30;12;1;7;12;0;16448;39;0;0;100;35;30;30;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;0;-1;65536;1;10;3010;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;10179;10178;20010;20011;-1
30000010;;0;300000;300000;100990976;-1;2;2;5;8;3000;0.1;0;0;20;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;100;35;30;30;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;2;-1;33619968;131073;10;3010;66048;0;300000;-1;-1;-1;-1;-1;-1;-1;10179;10178;20010;20011;-1
30000015;;0;300000;300000;100990976;-1;2;2;5;8;3000;0.1;0;0;20;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;100;35;30;30;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;2;-1;33619968;131073;10;3010;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;10179;10178;20010;20011;-1
