Row ID;Row Name;disableParam_NT;refId_default;sfxVariationId;weight;basicPrice;sellValue;behaviorId;replaceItemId;sortId;appearanceReplaceItemId;yesNoDialogMessageId;useEnableSpEffectType;potGroupId;iconId;modelId;shopLv;compTrophySedId;trophySeqId;maxNum;consumeHeroPoint;overDexterity;goodsType;refCategory;spEffectCategory;goodsUseAnim;opmeMenuType;useLimitCategory;replaceCategory;enable_live;enable_gray;enable_white;enable_black;enable_multi;disable_offline;isEquip;isConsume;isAutoEquip;isEstablishment;isOnlyOne;isDiscard;isDeposit;isDisableHand;isRemoveItem_forGameClear;isSuppleItem;isFullSuppleItem;isEnhance;isFixItem;disableMultiDropShare;disableUseAtColiseum;disableUseAtOutOfColiseum;isEnableFastUseItem;isApplySpecialEffect;syncNumVaryId;refId_1;refVirtualWepId;vagrantItemLotId;vagrantBonusEneDropItemLotId;vagrantItemEneDropItemLotId;castSfxId;fireSfxId;effectSfxId;enable_ActiveBigRune;isBonfireWarpItem;enable_Ladder;isUseMultiPlayPreparation;canMultiUse;isShieldEnchant;isWarpProhibited;isUseMultiPenaltyOnly;suppleType;autoReplenishType;isDrop;showLogCondType;isSummonHorse;showDialogCondType;isSleepCollectionItem;enableRiding;disableRiding;maxRepositoryNum;sortGroupId;isUseNoAttackRegion;saleValue;rarity;useLimitSummonBuddy;useLimitSpEffectType;aiUseJudgeId;consumeMP;consumeHP;reinforceGoodsId;reinforceMaterialId;reinforcePrice;useLevel_vowType0;useLevel_vowType1;useLevel_vowType2;useLevel_vowType3;useLevel_vowType4;useLevel_vowType5;useLevel_vowType6;useLevel_vowType7;useLevel_vowType8;useLevel_vowType9;useLevel_vowType10;useLevel_vowType11;useLevel_vowType12;useLevel_vowType13;useLevel_vowType14;useLevel_vowType15;useLevel;itemGetTutorialFlagId
93;;1;-1;-1;0;0;1;0;-1;999999;-1;-1;0;-1;0;0;-1;-1;-1;99;0;50;0;2;0;255;0;0;0;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;0;255;1;1;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
94;;1;-1;84;0;0;-1;0;-1;999999;-1;-1;0;-1;0;0;-1;-1;-1;1;0;50;0;2;0;8;0;0;0;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305100;305101;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;1;255;1;-1;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
98;;1;3270;60;0;0;500;0;-1;999999;-1;-1;0;-1;0;0;-1;-1;-1;99;0;50;0;2;0;9;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;304000;304001;304002;1;0;0;1;1;0;0;0;0;0;0;1;0;2;0;1;0;0;255;1;500;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
99;;1;501025;10;0;0;50;0;-1;999999;-1;-1;0;-1;0;0;-1;-1;-1;5;0;50;0;2;0;0;0;2;0;1;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;-1;301021;-1;1;0;0;1;0;0;0;0;0;2;0;1;0;2;0;1;0;10;255;1;50;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100;Tarnished's Furled Finger;0;4;-1;0;0;-1;0;-1;11010;170;-1;0;-1;1;0;-1;-1;-1;1;0;50;0;2;0;8;20;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305110;305111;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710660;
101;Duelist's Furled Finger;0;10;-1;0;0;-1;0;-1;11030;171;-1;0;-1;2;0;-1;-1;-1;1;0;50;0;2;0;8;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305120;305121;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710670;
102;Bloody Finger;0;11;-1;0;0;-1;0;-1;11050;172;-1;0;-1;3;0;-1;-1;-1;1;0;50;0;2;0;8;10;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305010;305011;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710680;
103;Finger Severer;0;7;-1;0;0;-1;0;-1;11150;-1;20000070;0;-1;4;0;-1;-1;-1;1;0;50;0;2;0;37;4;0;0;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
104;White Cipher Ring;0;531;-1;0;0;-1;0;-1;11120;174;-1;0;-1;600;0;-1;-1;-1;1;0;50;0;2;0;40;15;0;0;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305300;305301;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
105;Blue Cipher Ring;0;532;-1;0;0;-1;0;-1;11130;175;-1;0;-1;601;0;-1;-1;-1;1;0;50;0;2;0;40;16;0;0;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305310;305311;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
106;Tarnished's Wizened Finger;0;-1;-1;0;0;-1;0;-1;11160;-1;-1;0;-1;5;0;-1;-1;-1;1;0;50;0;0;0;8;5;0;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305100;305101;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
107;Phantom Bloody Finger;0;536;-1;0;0;-1;0;-1;11080;-1;-1;0;-1;634;0;-1;-1;-1;99;0;50;0;2;0;66;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305040;305041;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
108;Taunter's Tongue;0;533;-1;0;0;-1;0;-1;11140;178;-1;0;-1;7;0;-1;-1;-1;1;0;50;0;2;0;38;17;0;0;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305020;305021;-1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
109;Small Golden Effigy;0;534;84;0;0;-1;0;-1;11020;179;-1;0;-1;602;0;-1;-1;-1;1;0;50;0;2;0;41;18;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305200;305201;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710690;
110;Small Red Effigy;0;535;84;0;0;-1;0;-1;11040;180;-1;0;-1;603;0;-1;-1;-1;1;0;50;0;2;0;41;19;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305210;305211;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
111;Festering Bloody Finger;1;11;-1;0;0;100;0;-1;11070;183;-1;0;-1;8;0;-1;-1;-1;99;0;50;0;2;0;8;22;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305010;305011;-1;1;0;0;0;0;0;0;0;0;0;1;1;0;2;0;1;0;99;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710680;
112;Recusant Finger;1;16;-1;0;0;-1;0;-1;11060;184;-1;0;-1;635;0;-1;-1;-1;1;0;50;0;2;0;8;21;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305010;305011;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710680;
113;Phantom Bloody Finger;1;536;-1;0;0;-1;0;-1;11100;-1;-1;0;-1;636;0;-1;-1;-1;99;0;50;0;2;0;66;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305040;305041;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
114;Phantom Recusant Finger;1;536;-1;0;0;-1;0;-1;11090;-1;-1;0;-1;674;0;-1;-1;-1;99;0;50;0;2;0;66;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305040;305041;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
115;Memory of Grace;0;3226;-1;0;0;-1;0;-1;500;-1;10011954;0;-1;9;0;-1;-1;-1;1;0;50;0;2;0;6;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;-1;302061;302060;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;3;0;465;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
130;Spectral Steed Whistle;0;81;-1;0;0;-1;0;-1;510;181;20000800;0;-1;13;0;-1;-1;-1;1;0;50;0;2;0;32;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;1;2;0;1;0;0;10;1;0;3;0;433;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710520;
135;Phantom Great Rune;1;10013500;17;0;0;-1;0;-1;11110;-1;-1;0;-1;626;0;-1;-1;-1;99;0;50;0;1;0;92;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;304660;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
150;Furlcalling Finger Remedy;0;530;-1;0;0;10;0;-1;11000;182;-1;0;-1;14;0;-1;-1;-1;999;0;50;0;2;0;36;14;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;1;1;0;2;0;1;0;0;120;1;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710650;
166;;0;539;84;0;0;-1;0;-1;11160;-1;-1;0;-1;1;0;-1;-1;-1;1;0;50;13;2;0;8;0;0;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;-1;-1;-1;-1;-1;305100;305101;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
170;Tarnished's Furled Finger;0;4;-1;0;0;-1;0;-1;11010;-1;-1;0;-1;575;0;-1;-1;-1;1;0;50;0;2;0;8;20;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305110;305111;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
171;Duelist's Furled Finger;0;10;-1;0;0;-1;0;-1;11030;-1;-1;0;-1;576;0;-1;-1;-1;1;0;50;0;2;0;8;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305120;305121;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
172;Bloody Finger;0;11;-1;0;0;-1;0;-1;11050;-1;-1;0;-1;577;0;-1;-1;-1;1;0;50;0;2;0;8;10;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305010;305011;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
174;White Cipher Ring;0;531;-1;0;0;-1;0;-1;11120;-1;-1;0;-1;579;0;-1;-1;-1;1;0;50;0;2;0;40;15;0;0;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305300;305301;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
175;Blue Cipher Ring;0;532;-1;0;0;-1;0;-1;11130;-1;-1;0;-1;580;0;-1;-1;-1;1;0;50;0;2;0;40;16;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305310;305311;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
178;Taunter's Tongue;0;533;-1;0;0;-1;0;-1;11140;-1;-1;0;-1;578;0;-1;-1;-1;1;0;50;0;2;0;38;17;0;0;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
179;Small Golden Effigy;0;534;84;0;0;-1;0;-1;11020;-1;-1;0;-1;581;0;-1;-1;-1;1;0;50;0;2;0;8;18;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305200;305201;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
180;Small Red Effigy;0;535;84;0;0;-1;0;-1;11040;-1;-1;0;-1;582;0;-1;-1;-1;1;0;50;0;2;0;8;19;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305210;305211;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
181;Spectral Steed Whistle;0;81;-1;0;0;-1;0;-1;510;-1;20000800;0;-1;558;0;-1;-1;-1;1;0;50;0;2;0;32;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;1;2;0;1;0;0;10;1;0;2;0;433;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
182;Furlcalling Finger Remedy;0;530;-1;0;0;-1;0;-1;11000;-1;-1;0;-1;583;0;-1;-1;-1;999;0;50;0;2;0;36;14;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
183;Festering Bloody Finger;0;11;-1;0;0;-1;0;-1;11070;-1;-1;0;-1;675;0;-1;-1;-1;1;0;50;0;2;0;8;10;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305010;305011;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
184;Recusant Finger;0;11;-1;0;0;-1;0;-1;11060;-1;-1;0;-1;676;0;-1;-1;-1;1;0;50;0;2;0;8;10;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;305010;305011;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;120;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
190;Rune Arc;1;3450;-1;0;0;200;0;-1;520;-1;-1;0;-1;584;0;-1;-1;-1;99;0;50;0;2;0;65;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;-1;-1;-1;-1;-1;304573;304570;-1;0;0;0;1;0;0;0;0;0;2;1;1;0;2;0;1;0;600;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
191;Godrick's Great Rune;1;-1;-1;0;0;-1;0;-1;200000;-1;-1;0;-1;3201;0;-1;-1;-1;1;0;50;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;10;1;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
192;Radahn's Great Rune;1;-1;-1;0;0;-1;0;-1;200020;-1;-1;0;-1;3204;0;-1;-1;-1;1;0;50;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;10;1;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
193;Morgott's Great Rune;1;-1;-1;0;0;-1;0;-1;200030;-1;-1;0;-1;3200;0;-1;-1;-1;1;0;50;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;10;1;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
194;Rykard's Great Rune;1;-1;-1;0;0;-1;0;-1;200010;-1;-1;0;-1;3203;0;-1;-1;-1;1;0;50;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;-1;-1;-1;-1;-1;304621;-1;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;10;1;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
195;Mohg's Great Rune;1;-1;-1;0;0;-1;0;-1;200040;-1;-1;0;-1;3205;0;-1;-1;-1;1;0;50;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;10;1;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
196;Malenia's Great Rune;1;-1;-1;0;0;-1;0;-1;200050;-1;-1;0;-1;3206;0;-1;-1;-1;1;0;50;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;10;1;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
250;Flask of Wondrous Physick;0;-1;-1;0;0;-1;0;251;200;-1;-1;0;-1;24;0;-1;-1;-1;1;0;0;9;0;0;28;0;0;0;1;1;1;1;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;335000;-1;-1;1;0;1;1;0;0;0;0;3;0;0;1;0;2;0;1;0;1;10;0;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710590;
251;Flask of Wondrous Physick;0;-1;-1;0;0;-1;0;250;300;-1;-1;0;-1;23;0;-1;-1;-1;1;0;0;9;0;0;254;0;0;0;1;1;1;1;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;335001;-1;-1;1;0;1;1;0;0;0;0;3;0;0;1;0;2;0;1;0;1;10;0;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710590;
300;Fire Pot;0;10030000;5;0;0;-1;0;-1;2000;-1;-1;0;1;25;0;-1;-1;-1;10;0;50;0;1;0;3;0;0;0;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;-1;830000;-1;-1;-1;300120;-1;-1;1;0;0;1;0;0;0;0;0;2;0;1;0;2;0;1;0;600;30;0;0;0;0;0;10000000;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710580;
301;Redmane Fire Pot;1;10030100;59;0;0;-1;0;-1;2020;-1;-1;0;3;26;0;-1;-1;-1;10;0;50;0;1;0;3;0;0;0;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;-1;830100;-1;-1;-1;300110;-1;-1;1;0;0;1;0;0;0;0;0;2;0;1;0;2;0;1;0;600;30;0;0;0;0;0;10000000;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
302;Giantsflame Fire Pot;1;10030200;59;0;0;-1;0;-1;2030;-1;-1;0;3;606;0;-1;-1;-1;10;0;50;0;1;0;42;0;0;0;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;-1;830200;-1;-1;-1;300115;-1;-1;1;0;0;1;0;0;0;0;0;2;0;1;0;2;0;1;0;600;30;0;0;0;0;0;10000000;10;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
320;Lightning Pot;1;10032000;17;0;0;-1;0;-1;2060;-1;-1;0;1;28;0;-1;-1;-1;10;0;50;0;1;0;3;0;0;0;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;-1;832000;-1;-1;-1;300170;-1;-1;1;0;0;1;0;0;0;0;0;2;0;1;0;2;0;1;0;600;30;0;0;0;0;0;10000000;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710580;
321;Ancient Dragonbolt Pot;1;10032100;17;0;0;-1;0;-1;2070;-1;-1;0;3;29;0;-1;-1;-1;10;0;50;0;1;0;3;0;0;0;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;-1;832100;-1;-1;-1;300175;-1;-1;1;0;0;1;0;0;0;0;0;2;0;1;0;2;0;1;0;600;30;0;0;1;0;0;10000000;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
330;Fetid Pot;1;10033000;20;0;0;-1;0;-1;2110;-1;-1;0;1;30;0;-1;-1;-1;10;0;50;0;1;0;3;0;0;0;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;-1;833000;-1;-1;-1;300190;-1;-1;1;0;0;1;0;0;0;0;0;2;0;1;0;2;0;1;0;600;30;0;0;0;0;0;10000000;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710580;
