Row ID;Row Name;disableParam_NT;behaviorVariationId;sortId;wanderingEquipId;weight;weaponWeightRate;fixPrice;reinforcePrice;sellValue;correctStrength;correctAgility;correctMagic;correctFaith;physGuardCutRate;magGuardCutRate;fireGuardCutRate;thunGuardCutRate;spEffectBehaviorId0;spEffectBehaviorId1;spEffectBehaviorId2;residentSpEffectId;residentSpEffectId1;residentSpEffectId2;materialSetId;originEquipWep;originEquipWep1;originEquipWep2;originEquipWep3;originEquipWep4;originEquipWep5;originEquipWep6;originEquipWep7;originEquipWep8;originEquipWep9;originEquipWep10;originEquipWep11;originEquipWep12;originEquipWep13;originEquipWep14;originEquipWep15;weakA_DamageRate;weakB_DamageRate;weakC_DamageRate;weakD_DamageRate;sleepGuardResist_MaxCorrect;madnessGuardResist_MaxCorrect;saWeaponDamage;equipModelId;iconId;durability;durabilityMax;attackThrowEscape;parryDamageLife;attackBasePhysics;attackBaseMagic;attackBaseFire;attackBaseThunder;attackBaseStamina;guardAngle;saDurability;staminaGuardDef;reinforceTypeId;trophySGradeId;trophySeqId;throwAtkRate;bowDistRate;equipModelCategory;equipModelGender;weaponCategory;wepmotionCategory;guardmotionCategory;atkMaterial;defSeMaterial1;correctType_Physics;spAttribute;spAtkcategory;wepmotionOneHandId;wepmotionBothHandId;properStrength;properAgility;properMagic;properFaith;overStrength;attackBaseParry;defenseBaseParry;guardBaseRepel;attackBaseRepel;guardCutCancelRate;guardLevel;slashGuardCutRate;blowGuardCutRate;thrustGuardCutRate;poisonGuardResist;diseaseGuardResist;bloodGuardResist;curseGuardResist;atkAttribute;rightHandEquipable;leftHandEquipable;bothHandEquipable;arrowSlotEquipable;boltSlotEquipable;enableGuard;enableParry;enableMagic;enableSorcery;enableMiracle;enableVowMagic;isNormalAttackType;isBlowAttackType;isSlashAttackType;isThrustAttackType;isEnhance;isHeroPointCorrect;isCustom;disableBaseChangeReset;disableRepair;isDarkHand;simpleModelForDlc;lanternWep;isVersusGhostWep;baseChangeCategory;isDragonSlayer;isDeposit;disableMultiDropShare;isDiscard;isDrop;showLogCondType;enableThrow;showDialogCondType;disableGemAttr;defSfxMaterial1;wepCollidableType0;wepCollidableType1;postureControlId_Right;postureControlId_Left;traceSfxId0;traceDmyIdHead0;traceDmyIdTail0;traceSfxId1;traceDmyIdHead1;traceDmyIdTail1;traceSfxId2;traceDmyIdHead2;traceDmyIdTail2;traceSfxId3;traceDmyIdHead3;traceDmyIdTail3;traceSfxId4;traceDmyIdHead4;traceDmyIdTail4;traceSfxId5;traceDmyIdHead5;traceDmyIdTail5;traceSfxId6;traceDmyIdHead6;traceDmyIdTail6;traceSfxId7;traceDmyIdHead7;traceDmyIdTail7;defSfxMaterial2;defSeMaterial2;absorpParamId;toughnessCorrectRate;isValidTough_ProtSADmg;isDualBlade;isAutoEquip;isEnableEmergencyStep;invisibleOnRemo;correctType_Magic;correctType_Fire;correctType_Thunder;weakE_DamageRate;weakF_DamageRate;darkGuardCutRate;attackBaseDark;correctType_Dark;correctType_Poison;sortGroupId;atkAttribute2;sleepGuardResist;madnessGuardResist;correctType_Blood;properLuck;freezeGuardResist;autoReplenishType;swordArtsParamId;correctLuck;arrowBoltEquipId;DerivationLevelType;enchantSfxSize;wepType;physGuardCutRate_MaxCorrect;magGuardCutRate_MaxCorrect;fireGuardCutRate_MaxCorrect;thunGuardCutRate_MaxCorrect;darkGuardCutRate_MaxCorrect;poisonGuardResist_MaxCorrect;diseaseGuardResist_MaxCorrect;bloodGuardResist_MaxCorrect;curseGuardResist_MaxCorrect;freezeGuardResist_MaxCorrect;staminaGuardDef_MaxCorrect;residentSfxId_1;residentSfxId_2;residentSfxId_3;residentSfxId_4;residentSfx_DmyId_1;residentSfx_DmyId_2;residentSfx_DmyId_3;residentSfx_DmyId_4;staminaConsumptionRate;vsPlayerDmgCorrectRate_Physics;vsPlayerDmgCorrectRate_Magic;vsPlayerDmgCorrectRate_Fire;vsPlayerDmgCorrectRate_Thunder;vsPlayerDmgCorrectRate_Dark;vsPlayerDmgCorrectRate_Poison;vsPlayerDmgCorrectRate_Blood;vsPlayerDmgCorrectRate_Freeze;attainmentWepStatusStr;attainmentWepStatusDex;attainmentWepStatusMag;attainmentWepStatusFai;attainmentWepStatusLuc;attackElementCorrectId;saleValue;reinforceShopCategory;maxArrowQuantity;residentSfx_1_IsVisibleForHang;residentSfx_2_IsVisibleForHang;residentSfx_3_IsVisibleForHang;residentSfx_4_IsVisibleForHang;isSoulParamIdChange_model0;isSoulParamIdChange_model1;isSoulParamIdChange_model2;isSoulParamIdChange_model3;wepSeIdOffset;baseChangePrice;levelSyncCorrectId;correctType_Sleep;correctType_Madness;rarity;gemMountType;wepRegainHp;spEffectMsgId0;spEffectMsgId1;spEffectMsgId2;originEquipWep16;originEquipWep17;originEquipWep18;originEquipWep19;originEquipWep20;originEquipWep21;originEquipWep22;originEquipWep23;originEquipWep24;originEquipWep25;vsPlayerDmgCorrectRate_Sleep;vsPlayerDmgCorrectRate_Madness;saGuardCutRate;defMaterialVariationValue;spAttributeVariationValue;stealthAtkRate;vsPlayerDmgCorrectRate_Disease;vsPlayerDmgCorrectRate_Curse
5060500;Noble's Estoc [Flame Art];1;503;1402006;0;3.5;0;400;220;1000;7;7;0;37;49;33;33;33;-1;-1;-1;-1;-1;-1;0;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;1;1;1;1;15;15;4;252;10166;0;0;1;10;99;0;99;0;30;60;0;22;500;-1;-1;0;-1;7;0;2;27;2;0;100;0;11;145;0;10;9;10;0;0;99;0;0;10;40;0;1;0;0;0;11;11;11;11;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;1;1;0;0;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.014;0;0;0;1;1;0;4;0;1;1;33;0;0;6;50;2;11;11;6;0;11;0;101;0;0;0;0;15;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.14;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;2200;310;6;6;1;2;40;-1;-1;-1;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;1;1;0;0;0;0;1;1;
5060600;Noble's Estoc [Lightning];1;503;1402007;0;3.5;0;400;220;1000;14;31;0;0;49;33;33;33;-1;-1;-1;-1;-1;-1;0;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;1;1;1;1;15;15;4;252;10166;0;0;1;10;99;0;0;99;30;60;0;22;600;-1;-1;0;-1;7;0;2;27;2;0;100;0;12;145;0;10;9;10;0;0;99;0;0;10;40;0;1;0;0;0;11;11;11;11;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;1;1;0;0;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.014;0;0;0;1;1;0;0;4;1;1;33;0;0;6;50;2;11;11;6;0;11;0;101;0;0;0;0;15;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.14;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;2200;310;6;6;1;2;40;-1;-1;-1;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;1;1;0;0;0;0;1;1;
5060700;Noble's Estoc [Sacred];1;503;1402008;0;3.5;0;400;220;1000;7;7;0;37;49;33;33;33;-1;-1;-1;-1;-1;-1;0;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;1;1;1;1;15;15;4;252;10166;0;0;1;10;99;0;0;0;30;60;0;22;700;-1;-1;0;-1;7;0;2;27;2;0;100;0;13;145;0;10;9;10;0;0;99;0;0;10;40;0;1;0;0;0;11;11;11;11;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;1;1;0;0;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.014;0;0;0;1;1;0;0;0;1;1;33;99;4;6;50;2;11;11;6;0;11;0;101;0;0;0;0;15;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.14;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;2200;310;6;6;1;2;40;-1;-1;-1;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;1;1;0;0;0;0;1;1;
5060800;Noble's Estoc [Magic];1;503;1402004;0;3.5;0;400;220;1000;11;11;35;0;49;33;33;33;-1;-1;-1;-1;-1;-1;0;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;1;1;1;1;15;15;4;252;10166;0;0;1;10;99;99;0;0;30;60;0;22;800;-1;-1;0;-1;7;0;2;27;2;0;100;0;10;145;0;10;9;10;0;0;99;0;0;10;40;0;1;0;0;0;11;11;11;11;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;1;1;0;0;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.014;0;0;0;1;1;4;0;0;1;1;33;0;0;6;50;2;11;11;6;0;11;0;101;0;0;0;0;15;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.14;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;2200;310;6;6;1;2;40;-1;-1;-1;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;1;1;0;0;0;0;1;1;
5060900;Noble's Estoc [Cold];1;503;1402011;0;3.5;0;400;220;1000;33;33;33;0;49;33;33;33;-1;107500;-1;-1;-1;-1;0;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;1;1;1;1;15;15;4;252;10166;0;0;1;10;99;79;0;0;30;60;0;22;900;-1;-1;0;-1;7;0;2;27;2;0;100;0;10;145;0;10;9;10;0;0;99;0;0;10;40;0;1;0;0;0;11;11;11;11;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;1;1;0;0;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.014;0;0;0;1;1;4;0;0;1;1;33;0;0;6;50;2;11;11;6;0;11;0;101;0;0;0;0;15;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.14;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;2200;310;6;6;1;2;40;6601;-1;-1;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;1;1;0;0;0;0;1;1;
5061000;Noble's Estoc [Poison];1;503;1402009;0;3.5;0;400;220;1000;35;35;0;0;49;33;33;33;-1;106000;-1;-1;-1;-1;0;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;1;1;1;1;15;15;4;252;10166;0;0;1;10;99;0;0;0;30;60;0;22;1000;-1;-1;0;-1;7;0;2;27;2;0;100;0;0;145;0;10;9;10;0;0;99;0;0;10;40;0;1;0;0;0;11;11;11;11;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;1;1;0;0;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.014;0;0;0;1;1;0;0;0;1;1;33;0;0;6;50;2;11;11;6;0;11;0;101;30;0;0;0;15;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.14;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10013;0;1;1;0;0;0;0;1;0;0;0;0;2200;310;6;6;1;2;40;6401;-1;-1;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;1;1;0;0;0;0;1;1;
5061100;Noble's Estoc [Blood];1;503;1402010;0;3.5;0;400;220;1000;35;35;0;0;49;33;33;33;105000;-1;-1;-1;-1;-1;0;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;1;1;1;1;15;15;4;252;10166;0;0;1;10;99;0;0;0;30;60;0;22;1100;-1;-1;0;-1;7;0;2;27;2;0;100;0;0;145;0;10;9;10;0;0;99;0;0;10;40;0;1;0;0;0;11;11;11;11;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;1;1;0;0;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.014;0;0;0;1;1;0;0;0;1;1;33;0;0;6;50;2;11;11;6;0;11;0;101;30;0;0;0;15;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.14;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10013;0;1;1;0;0;0;0;1;0;0;0;0;2200;310;6;6;1;2;40;6501;-1;-1;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;1;1;0;0;0;0;1;1;
5061200;Noble's Estoc [Occult];1;503;1402012;0;3.5;0;400;220;1000;14;14;0;0;49;33;33;33;-1;-1;-1;-1;-1;-1;0;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;1;1;1;1;15;15;4;252;10166;0;0;1;10;99;0;0;0;30;60;0;22;1200;-1;-1;0;-1;7;0;2;27;2;0;100;7;0;145;0;10;9;10;0;0;99;0;0;10;40;0;1;0;0;0;11;11;11;11;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;1;1;0;0;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.014;0;0;0;1;1;0;0;0;1;1;33;0;0;6;50;2;11;11;6;0;11;0;101;62;0;0;0;15;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.14;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10013;0;1;1;0;0;0;0;1;0;0;0;0;2200;310;6;6;1;2;40;-1;-1;-1;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;5060000;1;1;0;0;0;0;1;1;
6000000;Bloody Helice;1;602;1502000;0;8;0;550;460;200;10;35;0;0;57;40;40;40;6402;-1;-1;-1;-1;-1;2200;6000000;6000000;6000000;6000000;6000000;6000000;6000000;6000000;6000000;6000000;6000000;-1;-1;-1;-1;-1;1;1;1;1;15;15;5.5;302;10200;0;0;1;10;121;0;0;0;47;60;0;34;2200;-1;-1;0;-1;7;0;2;39;2;0;100;7;0;0;3;10;16;19;0;0;99;0;0;10;60;0;1;0;0;0;17;17;17;17;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;1;106;1;1;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.03;0;0;0;1;1;0;0;0;1;1;40;0;0;6;60;2;17;17;6;17;17;0;1171;50;0;0;0;16;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.17;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10013;0;1;1;0;0;0;0;1;0;0;0;0;4600;310;6;6;2;0;55;6501;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;0;0;0;1;1;
6010000;Godskin Stitcher;1;604;1501000;0;7;0;600;410;500;42;42;0;0;55;38;38;38;-1;-1;-1;-1;-1;-1;0;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;1;1;1;1;15;15;5.5;301;10201;0;0;1;10;127;0;0;0;47;60;0;33;0;-1;-1;0;-1;7;0;2;39;2;0;100;0;0;150;3;10;14;17;0;0;99;0;0;10;60;0;1;0;0;0;16;16;16;16;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;1;1;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.03;0;0;0;1;1;0;0;0;1;1;38;0;0;6;60;2;16;16;6;0;16;0;101;0;0;0;0;16;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;4100;310;6;6;1;2;55;-1;-1;-1;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;1;1;0;0;0;0;1;1;
6010100;Godskin Stitcher [Heavy];1;604;1501001;0;7;0;600;410;500;48;0;0;0;55;38;38;38;-1;-1;-1;-1;-1;-1;0;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;1;1;1;1;15;15;5.5;301;10201;0;0;1;10;121;0;0;0;47;60;0;33;100;-1;-1;0;-1;7;0;2;39;2;0;100;1;0;150;3;10;14;17;0;0;99;0;0;10;60;0;1;0;0;0;16;16;16;16;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;1;1;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.03;0;0;0;1;1;0;0;0;1;1;38;0;0;6;60;2;16;16;6;0;16;0;101;0;0;0;0;16;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;4100;310;6;6;1;2;55;-1;-1;-1;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;1;1;0;0;0;0;1;1;
6010200;Godskin Stitcher [Keen];1;604;1501002;0;7;0;600;410;500;16;47;0;0;55;38;38;38;-1;-1;-1;-1;-1;-1;0;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;1;1;1;1;15;15;5.5;301;10201;0;0;1;10;121;0;0;0;47;60;0;33;200;-1;-1;0;-1;7;0;2;39;2;0;100;2;0;150;3;10;14;17;0;0;99;0;0;10;60;0;1;0;0;0;16;16;16;16;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;1;1;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.03;0;0;0;1;1;0;0;0;1;1;38;0;0;6;60;2;16;16;6;0;16;0;101;0;0;0;0;16;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;4100;310;6;6;1;2;55;-1;-1;-1;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;1;1;0;0;0;0;1;1;
6010300;Godskin Stitcher [Quality];1;604;1501003;0;7;0;600;410;500;56;56;0;0;55;38;38;38;-1;-1;-1;-1;-1;-1;0;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;1;1;1;1;15;15;5.5;301;10201;0;0;1;10;121;0;0;0;47;60;0;33;300;-1;-1;0;-1;7;0;2;39;2;0;100;8;0;150;3;10;14;17;0;0;99;0;0;10;60;0;1;0;0;0;16;16;16;16;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;1;1;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.03;0;0;0;1;1;0;0;0;1;1;38;0;0;6;60;2;16;16;6;0;16;0;101;0;0;0;0;16;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;4100;310;6;6;1;2;55;-1;-1;-1;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;1;1;0;0;0;0;1;1;
6010400;Godskin Stitcher [Fire];1;604;1501005;0;7;0;600;410;500;35;16;0;0;55;38;38;38;-1;-1;-1;-1;-1;-1;0;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;1;1;1;1;15;15;5.5;301;10201;0;0;1;10;121;0;121;0;47;60;0;33;400;-1;-1;0;-1;7;0;2;39;2;0;100;0;11;150;3;10;14;17;0;0;99;0;0;10;60;0;1;0;0;0;16;16;16;16;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;1;1;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.03;0;0;0;1;1;0;4;0;1;1;38;0;0;6;60;2;16;16;6;0;16;0;101;0;0;0;0;16;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10005;0;1;1;0;0;0;0;1;0;0;0;0;4100;310;6;6;1;2;55;-1;-1;-1;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;1;1;0;0;0;0;1;1;
6010500;Godskin Stitcher [Flame Art];1;604;1501006;0;7;0;600;410;500;8;8;0;42;55;38;38;38;-1;-1;-1;-1;-1;-1;0;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;1;1;1;1;15;15;5.5;301;10201;0;0;1;10;121;0;121;0;47;60;0;33;500;-1;-1;0;-1;7;0;2;39;2;0;100;0;11;150;3;10;14;17;0;0;99;0;0;10;60;0;1;0;0;0;16;16;16;16;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;1;1;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.03;0;0;0;1;1;0;4;0;1;1;38;0;0;6;60;2;16;16;6;0;16;0;101;0;0;0;0;16;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;4100;310;6;6;1;2;55;-1;-1;-1;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;1;1;0;0;0;0;1;1;
6010600;Godskin Stitcher [Lightning];1;604;1501007;0;7;0;600;410;500;16;35;0;0;55;38;38;38;-1;-1;-1;-1;-1;-1;0;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;1;1;1;1;15;15;5.5;301;10201;0;0;1;10;121;0;0;121;47;60;0;33;600;-1;-1;0;-1;7;0;2;39;2;0;100;0;12;150;3;10;14;17;0;0;99;0;0;10;60;0;1;0;0;0;16;16;16;16;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;1;1;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.03;0;0;0;1;1;0;0;4;1;1;38;0;0;6;60;2;16;16;6;0;16;0;101;0;0;0;0;16;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;4100;310;6;6;1;2;55;-1;-1;-1;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;1;1;0;0;0;0;1;1;
6010700;Godskin Stitcher [Sacred];1;604;1501008;0;7;0;600;410;500;8;8;0;42;55;38;38;38;-1;-1;-1;-1;-1;-1;0;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;1;1;1;1;15;15;5.5;301;10201;0;0;1;10;121;0;0;0;47;60;0;33;700;-1;-1;0;-1;7;0;2;39;2;0;100;0;13;150;3;10;14;17;0;0;99;0;0;10;60;0;1;0;0;0;16;16;16;16;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;1;1;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;27;0.03;0;0;0;1;1;0;0;0;1;1;38;121;4;6;60;2;16;16;6;0;16;0;101;0;0;0;0;16;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;0;4100;310;6;6;1;2;55;-1;-1;-1;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;6010000;1;1;0;0;0;0;1;1;
