Row ID;Row Name;Unk1;Unk1;Unk1;Unknown
603541011;;-644964276;1140916249;-382335775;5
603541012;;104863361;444790308;38310664;2
603541013;;540100914;-1585706558;344025110;8
603541014;;-1526083230;578053232;52530128;0
603541015;;14033932;-847052282;-393588697;2
603541016;;1512049297;268999049;341058568;13
603541017;;-2145102591;1561199136;831488;0
603541018;;562053634;270648;10617738;0
603541019;;645931052;34670992;159941648;8
603541020;;1345455188;1379154434;-1872673022;14
603541021;;239438848;-1409284973;378800832;0
603541022;;74465313;45189129;219296;0
603541023;;-1601601135;-2134826494;-1845417908;8
603541024;;1773650;537018721;134504493;10
603541025;;-1073202654;28836369;625020997;0
603541026;;419743106;-1610579840;-1005576056;4
603541027;;1360659088;1296056360;1074829362;1
603541028;;572525316;270568768;-920255471;3
603541029;;-2008801244;13259844;574751072;3
603541030;;151027784;-1945874298;740295431;0
603541031;;100860104;592121860;1929921552;5
603541032;;1354774537;1342219340;14188544;4
603541033;;1280;1610877446;131136;0
603541034;;1778817361;308371724;-1952382900;6
603541035;;570631196;-397095936;339811440;1
603541036;;-1793569980;-662269837;1088339968;11
603541037;;1357423778;68173216;-469623037;4
603541038;;-1939779062;587924184;154936218;0
603541039;;26476705;94896647;838918309;8
603541040;;-190510231;397338944;-1630122714;5
603541041;;190510230;-397338945;1630122713;10
603542000;;273326336;1933612063;-2117729015;10
603542001;;667961066;1529882980;1180314692;8
603542002;;-1063113700;1346263689;892404918;10
603542003;;2014417670;1221758048;-2056251726;1
603542004;;1092720748;-1606288079;1224808739;4
603542005;;-1504945791;443303186;-1465261564;13
603542006;;-1986444235;85459842;973423104;5
603542007;;554135745;77987927;1617177104;2
603542008;;171712857;-2071904024;-1768238884;1
603542009;;-727414254;-1375133176;1384561131;2
603542010;;507643554;-1584942460;134791497;4
603542011;;1629492521;943850124;-2075612156;4
603542012;;-1526635932;-799522521;1076363432;5
603542013;;-1999994872;2363427;-1071378640;2
603542014;;-670949072;553708806;180736856;10
603542015;;677653569;294880304;788796417;0
603542016;;594060;-502926328;421535748;4
603542017;;283122436;673845760;553728644;0
603542018;;-2147467055;-829161134;404111625;8
603542019;;1145103106;293611665;-1543419134;10
603542020;;856721492;67207697;43130978;2
603542021;;372457993;40131264;542670886;4
603542022;;60034178;-2012739352;-769507247;9
603542023;;1150157970;130097472;13276290;1
603542024;;169709602;1144652812;1435566297;1
603542025;;-515374808;-2146418500;537127099;8
603542026;;3244745;659699735;607937040;3
603542027;;-1868942703;-1793815296;-1052697310;2
603542028;;-1944965854;806104576;1161693540;12
603542029;;-1470331834;1233207714;1656833680;6
603542030;;1191493637;1412841729;-963639038;1
603542031;;384246036;104977984;134275630;4
603542032;;768251202;8626752;273027221;14
603542033;;76456;-387637049;976860225;1
603542034;;1075921985;-1976956674;-1656749300;1
603542035;;1912625178;61345833;42471497;0
603542036;;463755956;2018023192;-1717140288;8
603542037;;52970185;103572368;537837824;12
603542037;;193135137;71387560;287939812;8
603542038;;-2067651308;-1732242394;101724223;1
603542038;;942718100;1762574852;1184448544;9
603542039;;-2126182079;-1752062304;-1539001336;6
603542039;;2014681122;1628670025;-639562048;2
603542040;;-133381466;-511593125;-911529502;1
603542040;;-1538342630;552081745;-536868582;7
603542041;;133381465;511593124;911529501;14
603542041;;1419248844;34746398;468845381;0
603542042;;1118474322;286360012;698100949;9
603542042;;1109422626;-668728253;134636179;0
603542043;;72683044;745166897;-805268992;2
603542043;;289530052;-2123099853;-1659322088;1
603542044;;1778915089;1888095364;34025056;12
603542044;;-1191157367;-1031526910;107168042;4
603542045;;-2147417854;18432;-1879047936;0
603542045;;-2068445142;235004488;1625297031;2
603543000;;-2061090360;939820100;-1737006967;4
603543001;;1098274;557584649;60911764;2
603543002;;1494241378;8397954;1174671600;2
603543003;;-1999361532;-1559166976;280320;4
603543004;;343966730;134875529;148931104;8
603543005;;1286217;-935286784;1627395098;8
603543006;;1101153313;-2041954298;1141509944;9
603543007;;405277332;67388786;503349248;1
603543008;;574627984;1092616411;-1869575167;1
603543009;;-737404396;1376513572;-2091251452;7
603543010;;-1438612415;346118692;554772546;6
603543011;;629217672;13893968;138432614;8
603543012;;983314;-2040492032;1678344256;0
603543013;;1650988036;1342378632;-1339547517;0
603543014;;33628449;697311793;8782605;0
603544000;;-1300217428;276841604;9847314;5
603544001;;206946898;-1827556861;560670;1
603544002;;562266406;-2147268292;-1650192220;0
603544003;;-670461942;-234224831;-509727896;6
603544004;;1613112497;623915091;1917579425;1
603544005;;227541033;395103276;-268095008;8
603544006;;41965057;1853096114;5271881;10
603544007;;152452618;-1998526332;-1522529274;8
603544008;;-2074067132;678039656;171540880;4
603544009;;1395286036;1141342985;1143147584;13
603544010;;-260568880;159649730;526402561;2
603544011;;105744833;1079587856;176194079;2
603544012;;-474638549;2141006829;2084433646;12
603544013;;-28611075;-1888551845;-2083638795;7
603544014;;503249622;-252454986;-794853;11
603545000;;1131699338;-458338237;1548249681;15
603545001;;120004258;713212660;1349368946;5
603545002;;-121331019;427173529;-457870894;9
603545003;;41469126;-1772572312;-2103045458;9
603545004;;-1190962918;692181874;-539096750;10
603545005;;-1986174891;-240907111;7866764;6
603545006;;-1397185175;-1942406010;788645033;2
603545007;;1447168841;1197157677;721589797;0
603545008;;1955312436;1384497926;-1315707123;4
603545009;;1074807296;65542;536871041;0
603546000;;34100737;144845400;1611173890;1
603546001;;1141448721;34762888;-1006361568;8
603546002;;171442273;-1392504832;1896909585;2
603546003;;-2054869972;1612188709;35659993;2
603546004;;-228515816;310940064;-800391088;0
603546005;;413272594;6324960;-2122270592;12
603546006;;646334545;1898088323;160498440;2
603546007;;-2142994046;-2074982396;281039684;0
603546008;;268452996;2892822;-1946136434;0
603546009;;13768992;1120207136;283149856;0
603546010;;1362101122;876612608;69086369;1
603546011;;621867332;-1887371198;102842384;8
603546012;;-2126475102;331800;571605034;15
603546013;;1208844300;-2146843835;138822662;5
603546014;;671221320;1494507547;724371781;4
603546015;;33554624;1351123584;9;0
603547000;;90226986;1152189232;671671334;2
603547001;;545457152;1180180513;815621140;1
603547002;;1207988497;218146150;-1023262072;6
603547003;;-1811404788;134365465;68424192;4
603547004;;554799745;-1599765503;-1593834222;4
603547005;;303317036;33760425;67141672;2
603547006;;-1000144318;-2130673648;1961627648;9
603547007;;372900370;319821890;-1069530559;0
603547008;;264356;-1876731894;306250182;0
603547009;;694167937;18894848;205332896;10
603547010;;42764296;-527168624;155330569;12
603547011;;-926808766;851988544;42076970;0
603547012;;-519270188;5800078;-902784943;0
603547013;;42030160;2017723012;279157973;1
603547014;;403711521;201469508;16777216;9
603547015;;-1006368424;-1844779964;-1484111868;6
603547016;;540091937;-1654292280;578825348;11
603547017;;1343775402;75628771;2054260001;4
603547018;;693178448;1116776338;1419812;0
603547019;;-1417576348;1375750812;21205008;5
603547020;;1342537862;1161453831;-1610187954;2
603547021;;3740002;606886037;1879285810;0
603547022;;-1897109495;289671432;9965593;9
603547023;;-1266497150;-355332096;79699104;0
603547024;;138559772;-611908608;-1292760575;8
603547025;;-1822783935;152567936;339574915;1
603547026;;1429743620;1096878618;-1859632637;9
603547027;;1237342481;8424996;-1065056032;6
603547028;;876643857;-1036942586;1276237504;12
603547029;;27403664;-1606003703;102835078;4
603547030;;167993354;-1439252419;-802422758;15
603547031;;85983937;828390195;340012121;0
603547032;;51156877;545927467;-1157277890;10
603547033;;545962026;268459104;-1928576828;5
603547034;;1823235268;70350296;566369739;0
603547035;;-2108288844;947949892;1232094008;2
603547036;;-768408278;1154024048;1275752456;0
603547037;;612717078;755835426;181929284;0
603547038;;-633033119;-1906463551;1260560753;11
603547039;;553910288;8192;16416;0
603548000;;134222402;74120;-2113615265;10
603548001;;480348672;268529729;570491034;10
603548002;;-802135931;-2042559487;-2072968960;4
603548003;;83897353;420530226;25466884;1
603548004;;-1835986927;704664576;-939481056;12
603548005;;93619204;1076398603;1481262112;2
603548006;;-2147347414;1085277380;2082554688;15
603548007;;-2096805840;545390592;153748432;1
603548008;;1748001044;3936512;41968457;0
603548009;;1649033608;-2130165088;1102975106;4
603548010;;55116900;-1191116208;273035268;0
603548011;;604537384;1120150300;654320802;1
603548012;;14819906;270574018;-2146954192;0
603548013;;134513088;1683101732;541068288;0
603548014;;1614940305;-1916401655;76578821;0
603548015;;269226242;101614646;269549577;0
603548016;;69643876;738985994;127173053;13
603548017;;454101146;312641365;67912219;3
603548018;;-501038460;5583404;1116313856;0
603548019;;-934792895;1663207888;812851840;4
603548020;;282153010;-850312029;-381674432;10
603548021;;629933321;-1870106624;-1742576538;0
603548022;;248522778;-1958248016;-1258225084;0
603548023;;-2001197624;-527634432;167837701;0
603548024;;314921234;1090848897;-1934048904;9
603548025;;220343825;34256161;623572482;5
603548026;;1952448870;1409442484;494862392;3
603548027;;440983553;545303386;11299400;8
603548028;;42208458;-2044919790;-2147412026;1
603548029;;-1552740182;470823937;536899888;10
603548030;;568346948;2015495684;-619700192;8
603548031;;1166840544;-2136980967;406867250;14
603548032;;2134684;-2008479412;1389437274;5
603548033;;-787992287;-1342024248;-468413871;0
603548034;;84149125;702698838;159520898;8
603548035;;1090743332;240646148;331940;6
603548036;;1191739985;-1496308552;1078334531;2
603548037;;651496452;1026572294;-2046743012;0
603548038;;-267214703;93618561;1511032732;2
603548039;;1782454946;394664640;-1298101632;4
603548040;;134456417;1077438053;698806410;5
603548041;;-1341861608;1363249930;1623752741;6
603548042;;144000005;157878369;50471937;1
603548043;;-1811328916;-224392021;134171017;0
603548044;;-2143107566;1077412374;-998733439;9
603548045;;-130348278;38637674;1884179559;14
603549000;;-1522510487;-1328236409;898323312;14
603549001;;491665945;626728168;1667688653;10
603549002;;1923118629;-635204800;1100073986;4
603549003;;681810638;-1958067995;506008972;9
603549004;;1144620434;1770840920;-2035281036;5
603549005;;-1055472400;1476739254;2035611779;5
603549006;;102181206;933770507;-2005062597;2
603549007;;-1142341339;-1003401412;-289265907;1
603549008;;-623072630;116831763;-1878097166;10
603549009;;-84217477;-140531729;251624377;15
603549010;;1971290109;2054914046;-67111042;15
603549011;;-538980401;-1375740325;-33686049;14
603549012;;-1342308682;-720971;-134811657;11
603549013;;-5783553;-537921025;-16015633;5
603549014;;-525343275;-1746668747;2075944447;11
603549015;;-547620162;-107020854;-439107865;7
603549016;;1072963435;1853689599;-1636836584;12
603549017;;-1370546438;678089978;-169613715;9
603549018;;1237052245;2010729397;-399229446;15
603549019;;1454740393;-1757462697;2128536719;7
603549020;;-171018834;-104356817;-1957995566;2
603549021;;-1150227369;-826999864;398302005;12
603549022;;-1663818826;963168191;-440938455;8
603549023;;999764621;-1864717536;371272171;5
603549024;;1982382570;1629627587;-53575858;11
603549025;;-347734239;-832054671;307994676;8
603549026;;1105972309;-1751288610;1767689874;6
603549027;;-2076566438;1855265036;-1952442411;7
603550000;;-1519032679;1791310149;2014281012;9
603550001;;1519032678;-1791310150;-2014281013;6
603550002;;-657111147;-1052199443;-262860327;8
603550003;;657111146;1052199442;262860326;7
603550004;;-1103554803;-517354840;-606008550;4
603550005;;1103554802;517354839;606008549;11
603551000;;-71616597;1266528719;-455467475;15
603551001;;-990516866;-192676237;-1615856173;10
603551002;;1062133461;-1073852484;2071323646;5
603551003;;-327225529;-101424212;922446767;7
603551004;;1606130106;-1617961605;-9463939;8
603551005;;-1278904579;1719385815;-912982830;15
603551006;;-139250562;-1198679918;-84257069;10
603551007;;-212861997;401991661;-832053331;11
603551008;;1857865978;-151622147;-1482899650;15
603551009;;-1671841875;-2131309;-113250441;12
603551010;;-1074278547;-815030418;936866298;7
603551011;;1240366999;1765472127;1575594189;5
603551012;;268505096;65810;218112064;0
603551013;;340823128;757086086;105849664;10
603551014;;8798757;-791967703;698354746;4
603551015;;-349621886;34881616;-804204411;1
603551016;;-828517666;-1668289281;-423077277;5
603551017;;1945790823;1814834993;-187193369;11
603551018;;-181682246;-613035127;1596224668;12
603551019;;485787465;-1208246690;733719034;15
603551020;;-1421378379;1674736102;-1719673059;2
603552000;;2130540405;-755781883;2147341902;2
603552001;;-1655984706;-309495553;-1684096015;15
603552002;;-474555701;1065277434;-463245889;13
603552003;;436745602;270539616;401082733;2
603552004;;-1520435159;226870300;1103488;9
603552005;;1083689556;-497409917;-402186222;4
603552006;;4098;22544512;536870920;0
603553001;;148146468;1234176128;11707730;8
603553002;;369821210;574658347;873207821;2
603553003;;486879498;29699056;-1592621020;12
603553004;;42110564;538460173;1545889050;3
603553005;;-528990063;-568159230;46731969;0
603553006;;1107706625;628107267;73461853;0
603553007;;148487332;1384301440;-343406558;4
603553008;;-1256193958;-2012408708;269944704;11
603553009;;-970973135;-2146369072;9503092;2
603553010;;38373508;822899492;413171976;0
603553011;;218366232;138424346;666246;8
603553012;;-1862249855;202606721;-871583744;6
603553013;;546710600;354681892;809503873;0
603553014;;805914626;1619181576;119952480;1
603553015;;1085277956;-2111832062;-498073575;9
603553016;;138580066;1120407105;16859650;4
603554000;;448081521;-1531102907;-1151339962;2
603554001;;-246720618;-547879158;1970373795;4
603554002;;-845885171;818345649;78400285;9
603554003;;644524266;1260636414;-897434120;15
603554004;;-477109867;1426363217;1020505746;3
603554005;;1421150129;-1410136843;-205663943;6
603554006;;944815210;1686040334;237663950;9
603554007;;-1888855474;-1702266710;-1052505755;12
603554008;;-355047078;1895035640;191414493;4
603554009;;355047077;-1895035641;-191414494;11
603554010;;654618698;474363907;268828936;4
603554011;;-800046031;-535264516;1752279060;9
603554012;;145427332;60900608;-2021107997;2
603554013;;861542298;-557938672;-1618537220;8
603554014;;113593002;563044253;-1537063129;10
603554015;;-132776843;-1144921050;1234810971;4
603554016;;-524802838;557720267;1747971846;7
603554017;;1332466501;1547744107;-1762111320;3
603554018;;-1650022123;-965648908;1934928849;13
603554019;;-1713354239;1158153843;297698691;0
603554020;;154216212;314050213;260383240;0
603554021;;68338977;-917355127;59778644;8
603554022;;-1551360951;147128354;-1543409149;12
603554023;;1082923570;1076135938;1279269220;3
603554024;;305127556;-1465675764;-801439735;15
603554025;;877723846;84734164;-1335066438;4
603554026;;1208234394;-1240450736;1644349808;0
603554027;;-431849368;843279112;138435716;3
603641000;;43372978;-2103202353;1328516287;5
603641001;;-43372979;2103202352;-1328516288;10
603641002;;-1476460801;-805349377;-606602242;11
603641003;;-1057289;-134300308;-4204547;13
603641004;;2120220601;-1159200769;-1083511241;7
603641005;;-571000977;2103180279;2113895903;14
603641006;;-71701538;-4329829;-419577877;15
603641007;;-770705026;2112812891;-1745396753;7
603641008;;1844651677;-354989332;2071658238;12
603641009;;-1073946653;-1757823561;-326261487;11
603641010;;-2075045814;-12185522;25575449;7
603641011;;942018436;3181568;-665283228;8
603641012;;1133027377;9003953;639707778;0
603641013;;-1952360139;-1212479769;781526261;8
603641014;;-161610054;1107417880;-714449152;3
603641015;;951902797;-1395770948;-350950822;7
603641016;;1162067394;1500832835;283873711;12
603641017;;33284;2272;264;0
603641018;;-966578963;-1481921746;1092307582;15
603641019;;966578962;1481921745;-1092307583;0
603641020;;537333812;780278423;103045736;9
603641021;;1940971809;207094528;-60742892;2
603641022;;-2077749548;-1069771670;1368590451;12
603641023;;-1730460535;-1317008287;-1971182203;3
603641024;;1161836546;38002968;554226696;0
