Row ID;Row Name;Random Slot [0];Random Slot [1];Random Slot [2];Random Slot [3];Random Slot [4];Random Slot [5];Random Slot [6];Random Slot [7];Random Slot [8];Random Slot [9];Random Slot [10];Random Slot [11];Random Slot [12]
603444000;;1;65;193;134;132;194;144;132;73;24;80;64;0
603444001;;136;78;5;161;32;28;8;72;26;50;4;64;0
603444002;;10;17;2;1;66;32;1;5;225;32;66;1;10
603444003;;98;0;112;24;18;48;42;34;16;12;136;1;3
603444004;;128;199;208;16;25;8;177;194;12;167;0;160;14
603444005;;49;104;2;64;44;3;0;99;178;73;33;148;8
603444006;;84;132;12;136;65;37;6;16;46;4;128;36;4
603444007;;68;34;40;76;48;88;10;8;16;201;0;17;0
603444008;;176;8;144;160;193;69;4;32;131;33;163;8;3
603444009;;10;16;0;31;10;130;105;72;129;2;73;30;0
603444010;;20;0;42;96;17;0;70;51;4;128;0;128;1
603444011;;130;53;162;67;142;128;65;132;64;0;37;10;0
603444012;;73;0;21;48;164;4;128;148;68;192;30;240;12
603444013;;33;160;76;2;0;129;116;16;0;20;210;78;4
603444014;;4;154;1;4;64;122;144;9;32;82;60;35;1
603444015;;2;16;0;8;41;0;0;0;18;0;16;4;2
603444016;;36;77;49;98;1;33;133;140;2;130;81;16;8
603444017;;98;154;137;5;73;144;58;4;73;248;36;17;5
603444018;;73;162;0;121;146;104;72;192;93;7;135;78;1
603444019;;17;96;70;18;22;70;64;56;162;96;120;226;0
603444020;;148;16;248;128;224;30;147;83;4;21;8;133;6
603444021;;138;5;6;140;44;129;36;35;176;8;130;40;10
603445000;;68;144;34;226;2;14;32;36;217;22;104;8;0
603445001;;26;66;217;9;18;21;225;8;10;225;196;168;1
603445002;;33;225;40;132;60;1;152;0;32;168;53;56;9
603445003;;80;16;66;4;99;101;1;0;2;160;64;230;1
603445004;;130;9;20;16;0;240;130;210;33;72;174;76;0
603445005;;4;167;4;32;128;72;84;71;69;9;0;144;12
603445006;;38;8;168;20;169;40;83;42;0;96;0;144;6
603445007;;0;88;1;227;204;2;56;40;32;18;26;3;6
603445008;;24;2;7;65;224;194;12;100;254;16;146;1;0
603445009;;33;12;192;84;5;3;67;16;1;30;5;4;0
603445010;;153;4;24;42;20;4;42;129;194;65;96;2;8
603445011;;162;36;81;136;0;144;132;1;28;0;19;51;13
603445012;;76;146;34;17;88;24;4;144;4;6;128;65;2
603445013;;193;97;132;10;3;160;0;223;144;133;9;68;2
603445014;;8;32;20;0;2;0;0;128;0;0;0;1;0
603445015;;20;67;25;81;148;0;79;180;20;155;10;11;8
603445016;;2;131;38;136;64;192;166;25;101;160;9;48;7
603445017;;136;156;4;138;15;157;16;64;2;84;194;196;0
603445018;;101;36;176;100;58;102;128;74;184;66;4;25;3
603445019;;138;96;203;50;33;19;9;4;130;5;53;192;0
603445020;;113;24;64;5;192;40;112;163;73;40;240;38;12
603446000;;126;159;111;115;175;25;254;199;239;87;122;254;9
603446001;;139;243;218;207;244;239;103;120;245;173;157;53;14
603446002;;245;108;181;188;91;246;153;191;26;250;231;203;7
603446003;;42;35;147;100;210;115;153;14;141;90;239;76;12
603446004;;232;146;201;2;178;6;4;113;122;68;85;148;3
603446005;;73;77;36;44;69;137;157;121;4;147;56;84;8
603446006;;146;76;44;122;141;234;210;52;162;171;66;155;9
603446007;;162;90;83;217;137;148;7;14;89;229;81;130;5
603446008;;213;164;197;151;114;25;48;154;154;154;166;171;10
603446009;;13;208;54;141;56;103;108;193;55;33;128;35;7
603446010;;53;183;200;178;4;224;107;135;96;100;143;124;2
603446011;;86;41;58;65;111;28;226;224;197;28;56;97;4
603446012;;137;169;145;20;8;115;37;66;222;128;16;136;0
603446013;;2;20;102;169;240;8;138;25;32;15;76;119;15
603446014;;116;66;8;66;7;132;80;164;1;112;163;0;0
603446015;;146;81;212;80;18;82;160;102;129;152;234;4;0
603446016;;105;136;1;13;140;164;87;8;112;2;1;73;2
603446017;;4;38;42;162;97;9;8;145;14;101;20;178;13
603447000;;100;10;162;49;128;5;0;32;195;0;19;17;9
603447001;;12;14;129;193;68;129;117;1;17;86;64;35;0
603447002;;50;176;144;64;226;41;0;16;8;212;0;136;0
603447003;;36;33;88;130;42;144;12;4;0;136;56;16;0
603447004;;145;4;65;8;20;72;198;178;164;1;168;68;10
603447005;;197;64;4;129;211;64;130;130;34;170;74;40;8
603447006;;82;2;32;22;0;84;1;195;212;62;32;13;2
603447007;;8;85;33;58;144;50;226;40;21;17;194;52;4
603447008;;2;209;80;12;11;170;9;72;114;32;4;0;0
603447009;;32;32;108;36;5;8;160;44;136;128;132;130;2
603447010;;136;161;153;64;65;164;80;21;11;37;17;4;5
603447011;;18;30;14;44;40;80;13;140;44;0;133;201;5
603447012;;193;200;6;129;44;6;16;67;64;72;106;82;5
603447013;;9;0;2;82;16;3;58;80;0;67;21;226;10
603447014;;4;8;4;136;0;10;4;6;0;0;0;0;0
603447015;;154;76;114;46;142;89;34;252;177;73;58;73;1
603447016;;101;179;141;209;113;166;221;3;78;182;197;182;14
603447017;;182;65;150;73;119;71;225;92;221;57;96;10;4
603447018;;73;190;105;182;136;184;30;163;34;198;159;245;11
603447019;;194;84;0;38;96;20;209;30;136;66;60;42;1
603447020;;33;128;186;75;130;37;76;33;160;144;3;0;14
603447021;;17;111;136;8;12;137;24;200;48;40;156;69;6
603447022;;146;50;4;129;208;98;35;162;2;205;65;16;0
603447023;;76;136;99;48;23;66;0;85;85;18;194;146;9
603447024;;44;1;85;212;41;152;166;0;79;37;32;237;0
603447025;;113;53;37;166;102;7;198;232;178;143;187;19;9
603447026;;6;73;96;80;18;2;24;73;0;46;216;195;5
603447027;;105;160;24;11;132;128;128;80;13;92;74;50;8
603447028;;128;113;90;193;72;192;12;38;94;13;148;48;0
603447029;;196;165;196;6;240;12;20;128;134;32;4;128;15
603447030;;10;114;65;64;28;9;17;0;65;16;163;70;5
603447031;;28;0;27;72;172;67;104;136;180;64;208;116;2
603447032;;145;216;20;5;84;208;138;100;97;71;128;28;8
603447033;;12;74;48;89;131;5;130;24;2;98;36;56;0
603447034;;18;77;176;20;48;26;18;68;188;144;72;41;6
603447035;;32;7;1;37;224;4;166;19;0;156;211;128;4
603447036;;178;33;136;36;69;112;0;192;106;99;48;36;1
603447037;;133;18;32;232;131;168;225;0;16;20;1;68;11
603447038;;34;150;92;58;77;62;24;210;43;4;22;143;2
603447039;;66;8;66;156;136;141;224;40;30;9;41;193;8
603447040;;52;168;42;161;18;58;37;37;84;138;28;96;4
603447041;;88;4;165;16;43;67;83;85;67;145;140;8;0
603447042;;197;194;32;66;129;68;25;46;193;225;67;2;2
603447043;;10;148;20;82;2;224;13;38;0;64;99;137;5
603447044;;9;205;130;137;8;2;66;24;13;96;104;63;9
603447045;;196;42;11;140;33;16;44;129;160;179;2;128;4
603447046;;105;0;197;17;101;40;7;179;177;0;4;80;2
603447047;;33;16;135;162;18;245;241;147;0;32;4;5;0
603447048;;146;2;202;34;24;177;96;15;200;154;33;202;10
603448000;;25;249;237;153;43;242;101;164;90;254;167;202;5
603448001;;173;55;73;124;55;53;127;95;117;62;244;180;6
603448002;;237;120;3;188;223;75;218;219;161;65;159;217;8
603448003;;215;90;158;251;240;159;218;77;191;39;18;77;2
603448004;;106;198;243;2;223;76;148;181;207;129;105;63;13
603448005;;150;143;60;231;8;188;169;106;112;248;72;246;15
603448006;;114;165;246;71;228;227;39;178;142;223;255;35;11
603448007;;86;37;94;247;237;215;180;175;186;127;123;65;10
603448008;;213;119;189;199;50;225;251;195;13;253;125;14;15
603448009;;235;223;235;250;143;219;238;252;85;143;236;255;13
603448010;;185;184;165;158;221;124;205;127;254;216;211;247;4
603448011;;190;251;219;121;118;175;87;190;231;114;190;190;7
603448012;;111;206;118;45;251;62;59;81;251;167;135;249;11
603448013;;221;141;103;99;194;114;54;119;249;247;83;230;14
603448014;;250;26;76;235;59;158;108;14;148;221;102;154;1
603448015;;38;246;136;28;255;223;189;205;233;58;169;157;5
603448016;;53;147;243;247;82;197;201;176;170;46;30;113;11
603448017;;214;101;188;100;173;232;231;117;15;233;221;110;3
603448018;;169;235;87;158;29;57;146;171;118;147;163;157;12
603448019;;75;124;187;153;228;39;91;218;87;68;252;99;14
603448020;;108;44;108;193;36;40;176;0;116;37;139;11;6
603448021;;145;88;128;42;18;53;129;217;43;192;16;111;1
603448022;;9;3;145;45;0;192;106;38;157;195;0;16;0
603448023;;6;129;11;210;192;18;94;86;0;34;164;32;14
603448024;;80;166;66;16;45;6;1;136;64;28;102;144;1
603448025;;162;80;52;4;219;201;4;33;130;24;89;196;8
603449000;;115;241;123;117;252;127;55;51;239;223;250;31;8
603449001;;253;55;10;162;175;246;94;233;223;147;119;255;13
603449002;;213;238;229;159;115;214;253;222;36;113;221;229;6
603449003;;142;95;151;75;151;171;234;167;63;111;130;183;7
603449004;;174;233;254;253;123;221;137;124;209;190;173;72;11
603449005;;123;158;253;254;204;41;247;223;250;236;127;250;15
603449006;;139;111;27;105;248;51;252;221;19;187;197;20;15
603449007;;133;253;228;254;91;223;39;115;216;77;207;233;10
603449008;;126;151;233;3;61;76;211;88;127;198;58;87;2
603449009;;122;90;190;149;230;233;77;174;166;62;182;250;5
603449010;;245;160;87;254;135;182;186;167;237;241;121;175;13
603449011;;204;192;204;32;2;67;69;70;19;18;80;96;1
603449012;;162;117;0;90;72;78;224;12;64;212;129;222;6
603449013;;18;19;17;85;148;164;16;145;48;0;22;128;0
603449014;;9;8;234;38;179;48;144;51;206;5;169;19;8
603449015;;36;168;32;137;77;8;15;128;169;42;72;0;6
603449016;;81;6;23;128;32;145;42;104;4;233;38;45;9
603449017;;136;130;209;41;144;130;80;153;194;48;249;34;0
603449018;;81;37;14;145;4;5;135;170;29;0;4;65;0
603449019;;198;88;128;14;2;28;33;0;32;207;2;6;1
603449020;;10;90;20;196;41;98;128;96;144;3;84;157;12
603449021;;52;129;43;82;84;200;106;7;41;32;171;208;7
603449022;;33;36;96;32;235;49;28;84;70;220;0;40;10
603449023;;76;10;80;1;5;179;173;112;24;48;13;48;4
603449024;;17;241;138;168;176;4;2;129;227;5;34;74;10
603449025;;162;4;37;86;74;72;80;14;4;202;208;133;1
603450000;;102;247;125;231;74;147;253;182;47;175;79;189;9
603450001;;249;125;147;219;252;205;146;254;252;86;192;123;14
603450002;;151;207;199;230;125;125;181;71;137;251;189;14;15
603450003;;251;140;126;189;183;254;222;79;223;237;190;248;7
603450004;;78;123;186;95;179;186;111;185;242;246;127;215;13
603450005;;189;178;237;56;207;103;107;249;119;25;243;231;2
603450006;;1;41;36;34;129;171;19;8;140;89;177;64;9
603450007;;82;16;27;132;102;4;44;21;19;32;10;188;6
603450008;;172;198;192;89;24;80;192;226;96;134;68;3;0
603450009;;214;70;132;18;159;106;201;47;3;68;70;151;2
603450010;;106;22;147;78;168;215;34;176;224;57;139;20;15
603450011;;170;224;227;161;110;41;218;19;252;3;100;72;13
603450012;;49;4;173;229;195;180;205;149;23;188;100;69;9
603450013;;108;140;27;85;13;93;32;136;160;222;58;171;1
603450014;;5;121;8;30;81;67;52;253;98;133;215;105;0
603450015;;146;187;116;10;176;14;110;74;12;179;153;194;6
603450016;;141;147;64;168;118;176;21;102;221;64;185;188;14
603450017;;81;105;126;241;0;128;147;64;27;106;0;50;0
603451000;;213;65;234;215;189;148;180;186;142;85;200;32;10
603451001;;42;190;21;40;66;107;75;69;113;170;55;223;5
603451002;;197;20;99;40;147;50;136;194;140;1;106;160;0
603451003;;56;96;128;66;68;12;80;61;67;104;1;78;14
603451004;;2;139;28;149;40;193;39;0;48;150;148;17;1
603451005;;229;184;136;230;70;105;194;251;239;58;120;34;14
603451006;;82;35;139;222;184;243;115;20;18;197;13;254;1
603451007;;173;204;117;33;69;4;141;225;89;170;151;1;1
603451008;;26;87;118;25;187;158;60;14;164;85;226;221;14
603541000;;40;196;196;72;33;152;0;148;114;8;9;42;0
603541001;;50;26;160;149;78;0;8;153;199;19;16;115;9
603541002;;42;2;155;208;32;8;86;73;12;13;182;116;13
603541003;;145;148;77;40;86;64;200;186;136;96;68;147;7
603541004;;133;53;51;66;136;35;152;66;154;242;42;0;4
603541005;;21;3;112;36;16;124;96;67;25;153;195;0;2
603541006;;78;169;11;23;1;83;39;32;96;204;32;12;14
603541007;;21;36;38;99;149;6;141;61;96;132;147;81;0
603541008;;224;72;8;176;226;195;115;230;21;2;196;143;8
603541009;;66;249;132;142;14;189;147;4;131;113;28;204;1
603541010;;200;66;80;9;249;164;36;0;36;38;105;160;2
603541011;;76;160;142;217;25;0;1;68;225;4;54;233;5
603541012;;129;22;64;6;36;246;130;26;8;147;72;2;2
603541013;;50;73;49;32;194;9;124;161;22;104;129;20;8
603541014;;98;209;9;165;112;100;116;34;208;139;33;3;0
603541015;;12;36;214;0;6;2;131;205;39;80;138;232;2
603541016;;145;10;32;90;137;153;8;16;8;36;84;20;13
603541017;;1;85;36;128;32;2;14;93;0;176;12;0;0
603541018;;2;66;128;33;56;33;4;0;138;3;162;0;0
603541019;;44;32;128;38;144;9;17;2;16;132;136;9;8
603541020;;84;4;50;80;2;58;52;82;2;71;97;144;14
603541021;;0;140;69;14;147;4;0;172;192;10;148;22;0
603541022;;33;64;112;4;9;136;177;2;160;88;3;0;0
603541023;;145;129;137;160;2;34;193;128;76;40;1;146;8
603541024;;82;16;27;0;97;65;2;32;45;96;4;8;10
603541025;;34;58;8;192;17;2;184;1;69;16;65;37;0
603541026;;130;197;4;25;128;128;0;160;136;32;16;196;4
603541027;;144;2;26;81;40;64;64;77;50;152;16;64;1
603541028;;4;11;32;34;64;141;32;16;17;4;38;201;3
603541029;;36;32;68;136;68;84;202;0;96;1;66;34;3
603541030;;72;128;0;9;134;80;4;140;7;3;32;44;0
603541031;;200;0;3;6;4;16;75;35;16;68;8;115;5
603541032;;9;56;192;80;76;164;0;80;0;128;216;0;4
603541033;;0;5;0;0;6;10;4;96;64;0;2;0;0
603541034;;81;153;6;106;12;97;97;18;76;0;161;139;6
603541035;;28;36;3;34;0;204;84;232;112;28;65;20;1
603541036;;68;75;24;149;115;144;134;216;0;192;222;64;11
603541037;;162;164;232;80;160;61;16;4;3;31;2;228;4
603541038;;10;82;97;140;216;2;11;35;154;35;60;9;0
603541039;;161;0;148;1;7;2;168;5;165;224;0;50;8
603541040;;105;11;165;244;64;233;174;23;38;77;214;158;5
603541041;;150;244;90;11;191;22;81;232;217;178;41;97;10
603542000;;0;161;74;16;31;148;64;115;9;5;198;129;10
603542001;;234;70;208;39;100;41;48;91;68;44;90;70;8
603542002;;28;44;162;192;137;90;62;80;182;4;49;53;10
603542003;;6;147;17;120;96;140;210;72;178;22;112;133;1
603542004;;108;152;33;65;49;253;65;160;35;25;1;73;4
603542005;;129;89;76;166;18;69;108;26;4;226;169;168;13
603542006;;53;68;153;137;130;3;24;5;0;66;5;58;5
603542007;;193;112;7;33;87;0;166;4;16;42;100;96;2
603542008;;89;33;60;10;232;64;129;132;220;208;154;150;1
603542009;;18;138;164;212;8;34;9;174;235;185;134;82;2
603542010;;162;6;66;30;132;178;135;161;73;193;8;8;4
603542011;;41;21;32;97;140;2;66;56;4;172;72;132;4
603542012;;100;98;1;165;39;65;88;208;168;0;40;64;5
603542013;;8;128;202;136;35;16;36;0;48;15;36;192;2
603542014;;48;33;2;216;6;237;0;33;88;211;197;10;10
603542015;;65;44;100;40;48;132;147;17;1;20;4;47;0
603542016;;140;16;9;0;8;244;5;226;4;32;32;25;4
603542017;;4;27;224;16;0;18;42;40;132;58;1;33;0
603542018;;209;64;0;128;82;1;148;206;9;65;22;24;8
603542019;;2;227;64;68;145;40;128;17;2;75;1;164;10
603542020;;84;136;16;51;17;130;1;4;98;32;146;2;2
603542021;;9;66;51;22;192;90;100;2;38;128;88;32;4
603542022;;130;12;148;3;232;8;8;136;81;64;34;210;9
603542023;;146;4;142;68;64;33;193;7;130;148;202;0;1
603542024;;34;144;29;10;12;4;58;68;217;0;145;85;1
603542025;;40;1;72;225;188;64;16;128;187;232;3;32;8
603542026;;201;130;49;0;23;56;82;39;16;98;60;36;3
603542027;;145;50;154;144;0;141;20;149;34;29;65;193;2
603542028;;34;45;18;140;0;46;12;48;100;9;62;69;12
603542029;;70;132;92;168;162;65;129;73;144;70;193;98;6
603542030;;5;192;4;71;1;65;54;84;2;9;144;198;1
603542031;;20;33;231;22;64;214;65;6;46;226;0;8;4
603542032;;66;149;202;45;64;162;131;0;149;16;70;16;14
603542033;;168;42;1;0;199;32;229;232;65;180;57;58;1
603542034;;65;68;33;64;254;8;42;138;12;3;64;157;1
603542035;;26;88;0;114;41;16;168;3;73;16;136;2;0
603542036;;180;90;164;27;24;151;72;120;192;132;166;153;8
603542037;;201;66;40;3;144;99;44;6;0;193;14;32;12
603542037;;33;2;131;11;168;73;65;4;228;156;41;17;8
603542038;;20;37;194;132;38;20;192;152;63;48;16;6;1
603542038;;148;188;48;56;4;194;14;105;32;64;153;70;9
603542039;;65;9;69;129;160;166;145;151;8;180;68;164;6
603542039;;34;152;21;120;73;136;19;97;192;14;225;217;2
603542040;;166;194;12;248;91;181;129;225;226;41;171;201;1
603542040;;26;193;78;164;81;25;232;32;26;9;0;224;7
603542041;;89;61;243;7;164;74;126;30;29;214;84;54;14
603542041;;204;4;152;84;30;48;18;2;69;3;242;27;0
603542042;;82;144;170;66;204;129;17;17;213;44;156;41;9
603542042;;34;114;32;66;67;4;36;216;147;98;6;8;0
603542043;;36;14;85;4;49;88;106;44;0;146;0;208;2
603542043;;196;224;65;17;51;17;116;129;24;193;24;157;1
603542044;;17;23;8;106;132;12;138;112;96;46;7;2;12
603542044;;137;97;0;185;2;38;132;194;42;65;99;6;4
603542045;;2;1;1;128;0;72;0;0;0;1;0;144;0
603542045;;42;8;182;132;72;226;1;14;135;16;224;96;2
603543000;;200;65;38;133;68;132;4;56;137;96;119;152;4
603543001;;34;194;16;0;9;17;60;33;148;112;161;3;2
603543002;;98;80;16;89;130;36;128;0;240;16;4;70;2
603543003;;4;42;212;136;0;0;17;163;0;71;4;0;4
603543004;;10;132;128;20;137;9;10;8;32;130;224;8;8
603543005;;73;160;19;0;0;168;64;200;26;20;0;97;8
603543006;;33;68;162;65;6;64;74;134;56;15;10;68;9
603543007;;148;10;40;24;114;69;4;4;0;128;0;30;1
603543008;;144;32;64;34;219;0;32;65;1;140;144;144;1
603543009;;20;26;12;212;36;238;11;82;4;9;90;131;7
603543010;;65;132;64;170;36;90;161;20;66;40;17;33;6
603543011;;136;25;129;37;80;1;212;0;102;80;64;8;8
603543012;;18;1;15;0;0;144;96;134;64;128;9;100;0
603543013;;4;20;104;98;136;18;3;80;131;32;40;176;0
603543014;;33;33;1;2;49;34;144;41;13;3;134;0;0
603544000;;172;65;128;178;132;68;128;16;18;66;150;0;5
603544001;;82;194;85;12;3;178;17;147;30;142;8;0;1
603544002;;38;129;131;33;60;73;3;128;164;16;164;157;0
603544003;;10;144;9;216;65;3;10;242;104;43;158;225;6
603544004;;177;36;38;96;83;48;48;37;161;240;75;114;1
603544005;;41;0;144;13;44;204;140;23;224;49;5;240;8
603544006;;1;86;128;2;178;0;116;110;73;113;80;0;10
603544007;;10;62;22;9;132;232;224;136;6;12;64;165;8
603544008;;68;63;96;132;104;16;106;40;144;129;57;10;4
603544009;;20;96;42;83;9;131;7;68;64;12;35;68;13
603544010;;208;8;120;240;194;15;132;9;1;68;96;31;2
603544011;;193;137;77;6;16;52;89;64;31;130;128;10;2
603544012;;43;151;181;227;237;43;157;127;238;238;61;124;12
603544013;;253;109;75;254;91;252;110;143;245;49;206;131;7
603544014;;214;250;254;29;182;215;243;240;27;223;243;255;11
603545000;;138;92;116;67;67;80;174;228;81;106;72;92;15
603545001;;162;30;39;7;244;194;130;42;114;188;109;80;5
603545002;;181;162;196;248;153;38;118;25;210;113;181;228;9
603545003;;198;196;120;2;104;177;88;150;174;18;166;130;9
603545004;;26;89;3;185;114;219;65;41;82;9;222;223;10
603545005;;85;96;157;137;153;12;164;241;140;9;120;0;6
603545006;;105;165;184;172;134;60;57;140;169;196;1;47;2
603545007;;73;11;66;86;45;45;91;71;37;150;2;43;0
603545008;;52;179;139;116;6;195;133;82;13;231;147;177;4
603545009;;0;66;16;64;6;0;1;0;129;0;0;32;0
603546000;;1;86;8;2;88;42;162;8;2;144;8;96;1
603546001;;17;32;9;68;136;112;18;2;32;36;4;196;8
603546002;;97;0;56;10;0;16;0;173;17;139;16;113;2
603546003;;44;44;133;133;37;12;24;96;217;32;32;2;2
603546004;;24;32;97;242;160;145;136;18;80;0;75;208;0
603546005;;18;10;162;24;224;130;96;0;128;184;128;129;12
603546006;;81;72;134;38;131;135;34;113;8;3;145;9;2
603546007;;130;129;68;128;4;72;82;132;68;83;192;16;0
603546008;;132;68;0;16;22;36;44;0;142;80;0;140;0
603546009;;32;25;210;0;32;1;197;66;32;134;224;16;0
603546010;;130;3;48;81;0;12;64;52;161;44;30;4;1
603546011;;68;241;16;37;66;0;129;143;16;64;33;6;8
603546012;;162;144;64;129;24;16;5;0;42;0;18;34;15
603546013;;12;128;13;72;69;195;9;128;6;68;70;8;5
603546014;;72;6;2;40;27;96;20;89;69;9;45;43;4
603546015;;192;0;0;2;128;130;136;80;9;0;0;0;0
603547000;;42;193;96;5;48;3;173;68;38;228;8;40;2
603547001;;0;4;131;32;33;32;88;70;20;100;157;48;1
603547002;;17;113;0;72;102;165;0;13;136;66;2;195;6
603547003;;12;40;8;148;25;65;2;8;0;18;20;4;4
603547004;;129;146;17;33;1;132;165;160;18;5;0;161;4
603547005;;44;64;20;18;169;36;3;2;40;128;0;4;2
603547006;;66;2;99;196;16;128;0;129;0;16;236;116;9
603547007;;18;2;58;22;66;24;16;19;65;66;64;192;0
603547008;;164;8;4;0;10;88;35;144;198;1;65;18;0
603547009;;129;41;96;41;0;80;32;1;160;33;61;12;10
603547010;;8;136;140;2;144;11;148;224;9;40;66;9;12
603547011;;66;5;194;200;64;80;200;50;42;11;130;2;0
603547012;;212;144;12;225;142;128;88;0;81;152;48;202;0
603547013;;80;84;129;2;132;2;68;120;213;156;163;16;1
603547014;;33;38;16;24;68;46;2;12;0;0;0;1;9
603547015;;88;9;4;196;68;228;10;146;4;64;138;167;6
603547016;;33;38;49;32;200;128;101;157;132;44;128;34;11
603547017;;170;98;24;80;227;0;130;4;33;133;113;122;4
603547018;;80;16;81;41;146;167;144;66;36;170;21;0;0
603547019;;100;128;129;171;156;74;0;82;16;144;67;1;5
603547020;;134;128;5;80;7;97;58;69;78;123;6;160;2
603547021;;98;17;57;0;149;88;44;36;50;160;3;112;0
603547022;;9;104;236;142;8;9;68;17;25;16;152;0;9
603547023;;130;201;130;180;0;16;210;234;160;28;192;4;0
603547024;;28;65;66;8;0;4;135;219;1;10;242;178;8
603547025;;65;134;90;147;128;0;24;9;131;128;61;20;1
603547026;;4;40;56;85;26;10;97;65;3;66;40;145;9
603547027;;17;89;192;73;36;142;128;0;224;136;132;192;6
603547028;;17;134;64;52;6;131;49;194;192;214;17;76;12
603547029;;144;37;162;1;9;84;70;160;134;35;33;6;4
603547030;;10;96;3;10;61;192;54;170;26;0;44;208;15
603547031;;193;2;32;5;51;59;96;49;89;44;68;20;0
603547032;;141;151;12;3;43;49;138;32;62;87;5;187;10
603547033;;42;184;138;32;96;92;0;16;196;64;12;141;5
603547034;;196;92;172;108;216;117;49;4;203;29;194;33;0
603547035;;180;16;86;130;68;145;128;56;56;67;112;73;2
603547036;;42;5;51;210;112;2;201;68;8;112;10;76;0
603547037;;22;82;133;36;34;34;13;45;68;5;216;10;0
603547038;;97;174;68;218;193;172;93;142;113;161;34;75;11
603547039;;16;0;4;33;0;32;0;0;32;64;0;0;0
603548000;;66;18;0;8;136;33;1;0;95;202;4;130;10
603548001;;0;138;161;28;65;112;1;16;154;0;1;34;10
603548002;;133;96;48;208;1;4;65;134;0;1;113;132;4
603548003;;9;44;0;5;50;200;16;25;4;152;132;1;1
603548004;;17;16;145;146;0;84;0;42;32;168;0;200;12
603548005;;4;132;148;5;11;138;40;64;32;68;74;88;2
603548006;;42;20;2;128;196;4;176;64;64;67;33;124;15
603548007;;48;72;5;131;0;0;130;32;208;3;42;9;1
603548008;;20;97;48;104;0;17;60;0;73;99;128;2;0
603548009;;136;65;74;98;160;66;8;129;130;16;190;65;4
603548010;;100;4;73;3;80;2;1;185;4;48;70;16;0
603548011;;40;130;8;36;28;35;196;66;162;36;0;39;1
603548012;;66;34;226;0;194;161;32;16;48;20;8;128;0
603548013;;192;129;4;8;36;24;82;100;0;12;64;32;0
603548014;;145;8;66;96;9;8;198;141;5;128;144;4;0
603548015;;2;17;12;16;54;132;14;6;9;0;17;16;0
