Row ID;Row Name;Disable Param - Network Test;Logic ID;Battle Goal ID;Sight - Distance;Sight - Y Angle;Don't Avoid Giant Enemy;Enable Weapon Switch;Aim for AI Target Lock Dummy Poly ID;Ranged Attack - SpEffect ID;Search Target - Forget Time [1];Search Target - Forget Time [2];BackToHome Goal Duration after NPC Wall Collision;Search Target - Visual Forget Time;Blocked Movement - Anim ID;Listen - Distance;Call Help - Action Animation ID;Call Help - Call Action ID;Sight - Distance;Use Guard against Actions;Listen - Sound Cutoff Distance;Sense - Distance;Retreat Home - Max Distance;Retreat Home - Distance;Retreat Home - Battle Distance;Non-Battle Act Life;Retreat Home - Look for Target Time;Retreat Home - Look for Target Distance;Sound Target - Forget Time;Battle - Start Distance;Call Help - My Peer ID;Call Help - Call Peer ID;Target System - Damage Effect Rate;Team Attack Effectivity;Sight - Angle X;Sight - Angle Y;Disable Darkness Modifier to Distance;Caravan Role;Call Help - Valid Target Min Distance;Call Help - Valid Target Range;Call Help - Forget Time by Arrival;Call Help - Min Wait Time;Call Help - Max Wait Time;Goal Action - To Caution (Sound);Listen - Listen Level;Call Help - Reply Behavior Type;Disable Path Move;Skip Arrival Visibility Check;Think Attribute - Do Admirer;Navigation - Edge;Navigation - Large Space;Navigation - Ladder;Navigation - Hole;Navigation - Door;Navigation - Ignore Navmesh Wall;Navigation - Lava;Navigation - Cliff Edge;Search Threshold - Level 0 to Level 1;Search Threshold - Level 1 to Level 2;Platoon - Reply Time;Platoon - Reply Add Random Time;Search Sight - Angle X;Update Battle Sight;Battle Sight - Overwrite Distance;Battle Sight - Overwrite Angle Height;Battle Sight - Overwrite Angle Width;Sight - Start Position - Backward Offset;Sight - Start Distance;Act Type on Failed Path;Goal Action - Target Alerted by Important Sound;Shift Animation ID on Ranged Attack;Act Type on Non-BTL Failed Path;Is Spirit Summon AI;Goal Action - Target Search Level 1;Goal Action - Target Search Level 2;Jump Move Type;Disable Local Steering;Goal Action - Target Lost;Change State Action - To Normal;Time to Forget Target;Attack ID - On Ranged Attack;Use Fall Jump - Outside of Combat;Use Fall Jump - In Combat;Enable Jump - In Combat;Back to Home Stuck Act;Sound Behavior ID [1];Sound Behavior ID [2];Sound Behavior ID [3];Sound Behavior ID [4];Sound Behavior ID [5];Sound Behavior ID [6];Sound Behavior ID [7];Sound Behavior ID [8];Weapon Switch Out - SpEffect ID;Weapon Switch In - SpEffect ID;Weapon Switch Out - Animation ID;Weapon Switch In - Animation ID;Stealth Attack - Animation ID
21201000;;False;10000;212000;0;0;False;False;True;-1;5;8;0;9999;3024;0.1;-1;-1;60;False;0;0;9999;9999;9999;1;7;12;9999;10;0;0;100;0;90;180;False;0;5;15;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;0;2;0;True;2;0;9999;-1;0;2;0;1;212000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21201010;;False;10000;212010;0;0;False;False;True;-1;5;8;0;9999;3024;0.1;-1;-1;60;False;0;0;9999;9999;9999;1;7;12;9999;10;0;0;100;0;90;180;False;0;5;15;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;0;2;0;True;2;0;9999;-1;0;2;0;1;212000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21300000;Morgott;False;10000;213000;0;0;False;False;True;-1;5;8;0;500;3000;0.1;-1;-1;60;False;0;0;9999;9999;9999;1;7;12;3;10;0;0;100;0;90;180;False;0;5;15;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;0;2;0;False;2;0;600;-1;0;2;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21300500;Morgott;False;10000;213005;0;0;False;False;True;-1;5;8;0;500;3000;0.1;-1;-1;60;False;0;0;9999;9999;9999;1;7;12;3;10;0;0;100;0;90;180;False;0;5;15;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;1;1;2;2;-1;0;False;0;2;0;False;2;0;600;3006;0;2;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21300900;;False;10000;213000;10;20;False;False;True;-1;5;8;0;8;3000;0.1;-1;-1;30;False;0;0;40;30;6;1;7;12;3;18;0;0;100;0;60;50;False;0;5;15;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;2;2;3;2;-1;0;False;0;2;0;False;2;0;5;-1;0;2;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21400000;Omen Monstrosity;False;10000;214000;8;5;False;False;True;-1;5;8;5;8;3000;0.1;-1;-1;12;False;0;0;85;30;20;1;7;12;3;20;0;0;100;80;30;30;False;0;5;15;0;0;0;1;128;0;False;0;0;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21400900;Omen Monstrosity;False;10000;214000;8;5;False;False;True;-1;5;8;5;8;3000;0.1;-1;-1;12;False;0;200;250;250;20;1;7;12;3;20;0;0;100;100;30;30;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21401000;Omen Monstrosity;False;10000;214010;8;5;False;False;True;-1;5;8;5;8;3010;0.1;-1;-1;12;False;0;0;85;30;20;1;7;12;3;20;0;0;100;80;30;30;False;0;5;15;0;0;0;1;128;0;False;0;0;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21401900;Omen Monstrosity;False;10000;214010;8;5;False;False;True;-1;5;8;5;8;3010;0.1;-1;-1;12;False;0;200;250;250;20;1;7;12;3;20;0;0;100;100;30;30;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21500000;;False;10000;215000;0;0;False;False;True;-1;5;8;0;500;3000;0.1;-1;-1;30;False;0;0;9999;9999;9999;1;7;12;3;10;0;0;100;0;60;180;False;0;5;15;0;0;0;0;0;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;0;-1;0;False;0;0;0;False;0;0;600;-1;0;2;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21500010;;False;10000;215000;0;0;False;False;True;-1;5;8;0;500;3000;0.1;-1;-1;40;False;0;0;9999;9999;9999;1;7;12;3;10;0;0;100;0;60;180;False;0;5;15;0;0;0;0;0;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;0;-1;0;False;0;0;0;False;0;0;600;-1;0;2;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21500020;;False;10000;215000;0;0;False;False;True;-1;5;8;0;500;3000;0.1;-1;-1;50;False;0;0;9999;9999;9999;1;7;12;3;10;0;0;100;0;60;180;False;0;5;15;0;0;0;0;0;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;0;-1;0;False;0;0;0;False;0;0;600;-1;0;2;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21500030;;False;10000;215000;0;0;False;False;True;-1;5;8;0;500;3000;0.1;-1;-1;10;False;0;0;9999;9999;9999;1;7;12;3;10;0;0;100;0;60;180;False;0;5;15;0;0;0;0;0;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;0;-1;0;False;0;0;0;False;0;0;600;-1;0;2;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21600000;Palm Reader;False;10000;216000;3;3;False;False;True;-1;5;8;0;500;-1;0.1;-1;99999999;20;False;0;0;9999;9999;9999;1;7;12;3;10;0;0;100;0;40;70;False;0;5;15;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;0;-1;0;False;0;0;0;False;0;0;600;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21700000;Palm Reader;False;10000;217000;3;3;False;False;True;-1;5;8;0;500;-1;0.1;-1;99999999;20;False;0;0;9999;9999;9999;1;7;12;3;10;0;0;100;0;40;70;False;0;5;15;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;0;-1;0;False;0;0;0;False;0;0;600;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21800000;Melina;False;30000;218000;0;0;False;False;True;-1;5;8;0;9999;3003;0.1;-1;-1;100;False;0;0;9999;9999;9999;1;7;12;9999;10;0;0;100;0;90;180;False;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;0;True;2;0;9999;-1;0;2;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21900000;Radagon;False;10000;219000;0;0;False;False;True;-1;5;8;0;9999;3000;0.1;-1;-1;100;False;0;0;9999;9999;9999;1;7;12;9999;10;0;0;100;0;90;180;False;0;5;15;0;0;0;0;128;0;True;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;0;2;0;True;2;0;9999;-1;0;2;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22000000;Elden Beast;False;10000;220000;0;0;False;False;False;-1;5;8;0;9999;-1;0.1;-1;-1;100;False;0;200;9999;9999;9999;1;7;12;9999;10;0;0;100;0;90;180;False;0;5;15;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;0;2;0;True;2;0;9999;-1;0;2;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22000010;;False;10000;220000;0;0;False;False;False;-1;5;8;0;1;-1;0;-1;-1;0;False;0;0;9999;9999;9999;1;7;12;1;10;0;0;100;0;0;0;False;0;5;15;0;0;0;0;0;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;0;0;3;2;-1;0;False;0;2;0;True;2;0;5;-1;0;2;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22700000;Giant Crab;False;227000;227000;10;20;False;False;False;-1;2;2;5;8;3000;0.1;-1;99999999;18;False;0;0;85;30;20;1;7;12;3;23;0;0;100;0;60;120;False;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;0;True;2;0;2;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22700100;Giant Crab;False;227000;227000;20;20;False;False;False;-1;2;2;5;16;3000;0.1;-1;99999999;100;False;0;0;85;30;20;1;7;12;3;100;0;0;100;0;60;120;False;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;0;True;2;0;2;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22700200;;False;227000;227000;10;20;False;False;False;-1;2;2;5;8;3000;0.1;-1;99999999;18;False;0;0;40;30;6;1;7;12;3;23;0;0;100;0;60;120;False;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;0;True;2;0;2;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22710000;Crab;False;227100;227100;0;120;False;False;True;-1;2;2;5;8;3000;0.1;-1;99999999;12;False;0;0;85;30;12;1;7;12;3;20;0;0;0;100;60;120;False;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;60;False;0;0;0;3;1;3;2;-1;0;False;1;2;0;False;2;0;2;-1;0;2;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22710010;Crab;False;227100;227100;1;0;False;False;True;-1;2;2;5;8;3000;0.1;-1;99999999;5;False;0;1;85;30;12;1;7;12;3;20;0;0;0;100;60;120;False;0;5;15;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;20;0;0;3;1;3;0;-1;0;False;0;0;0;False;0;0;2;-1;0;2;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22710020;;False;227100;227100;10;20;False;False;True;-1;2;2;5;8;3000;0.1;-1;-1;5;False;0;0;85;30;12;1;7;12;3;20;0;0;0;100;60;120;False;0;5;15;0;0;0;5;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;0;0;0;3;1;3;5;-1;0;False;5;5;0;False;5;0;2;-1;0;2;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22720000;Giant Crab;False;227000;227000;10;20;False;False;False;-1;5;8;5;8;3000;0.1;-1;99999999;18;False;0;0;85;30;20;1;7;12;3;23;0;0;100;0;60;120;False;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;0;True;2;0;5;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22720100;Giant Crab;False;227000;227000;20;20;False;False;False;-1;5;8;5;16;3000;0.1;-1;99999999;100;False;0;0;85;30;20;1;7;12;3;100;0;0;100;0;60;120;False;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;0;True;2;0;5;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22730000;Giant Crab;False;227100;227100;0;0;False;False;True;-1;5;8;5;8;3000;0.1;-1;99999999;12;False;0;0;85;30;12;1;7;12;3;20;0;0;0;100;60;120;False;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;0;False;2;0;5;-1;0;2;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22730010;;False;227100;227100;1;0;False;False;True;-1;5;8;5;8;3000;0.1;-1;99999999;5;False;0;1;85;30;12;1;7;12;3;20;0;0;0;100;60;120;False;0;5;15;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;20;0;0;3;3;3;0;-1;0;False;0;0;0;False;0;0;5;-1;0;2;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22730020;Crab;False;227100;227100;20;20;False;False;True;-1;5;8;5;8;3000;0.1;-1;-1;20;False;0;0;85;30;12;1;7;12;3;20;0;0;0;100;60;120;False;0;5;15;0;0;0;5;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;0;0;0;3;3;3;5;-1;0;False;5;5;0;False;5;0;5;-1;0;2;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22740000;Crab;False;227000;227000;10;20;False;False;False;-1;5;8;5;8;3000;0.1;-1;99999999;10;False;0;0;85;30;20;1;7;12;3;23;0;0;100;0;60;120;False;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;0;True;2;0;5;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22740100;;False;227000;227000;20;20;False;False;False;-1;5;8;5;16;3000;0.1;-1;99999999;100;False;0;0;85;30;20;1;7;12;3;100;0;0;100;0;60;120;False;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;0;True;2;0;5;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22740200;;False;227000;227000;10;20;False;False;False;-1;5;8;0;8;3000;0.1;-1;99999999;10;False;0;0;85;30;20;1;7;12;3;23;0;0;100;0;60;120;False;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;0;True;2;0;5;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22750000;Crab;False;227100;227100;0;0;False;False;True;-1;5;8;5;8;3000;0.1;-1;99999999;12;False;0;0;85;30;12;1;7;12;3;20;0;0;0;100;60;120;False;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;0;False;2;0;5;-1;0;2;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22750010;;False;227100;227100;1;0;False;False;True;-1;5;8;5;8;3000;0.1;-1;99999999;5;False;0;1;85;30;12;1;7;12;3;20;0;0;0;100;60;120;False;0;5;15;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;20;0;0;3;3;3;0;-1;0;False;0;0;0;False;0;0;5;-1;0;2;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22750020;Crab;False;227100;227100;20;20;False;False;True;-1;5;8;5;8;3000;0.1;-1;-1;20;False;0;0;85;30;12;1;7;12;3;20;0;0;0;100;60;120;False;0;5;15;0;0;0;5;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;0;0;0;3;3;3;5;-1;0;False;5;5;0;False;5;0;5;-1;0;2;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22760000;Crab;False;227000;227000;10;20;False;False;False;-1;2;2;5;8;3000;0.1;-1;99999999;18;False;0;0;85;30;20;1;7;12;3;23;0;0;100;0;60;120;False;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;0;False;0;0;0;3;3;3;2;-1;0;False;1;2;0;True;2;0;2;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22770000;Crab;False;227100;227100;0;120;False;False;True;-1;2;2;5;8;3000;0.1;-1;99999999;12;False;0;0;85;30;12;1;7;12;3;20;0;0;0;100;60;120;False;0;5;15;0;0;0;1;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;0;60;False;0;0;0;3;1;3;2;-1;0;False;1;2;0;False;2;0;2;-1;0;2;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25000000;Crucible Knight;False;10000;250000;5;5;False;False;True;-1;5;8;5;8;3000;0.1;0;0;20;True;0;0;100;30;20;1;7;12;3;20;0;0;100;80;55;50;False;0;0;0;0;0;0;1;128;0;False;0;1;True;True;False;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;5;-1;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25000010;Crucible Knight;False;10000;250000;5;5;False;False;True;-1;5;8;5;8;3000;0.1;0;0;20;True;0;0;200;150;20;3;7;50;3;20;0;0;100;80;55;50;False;0;0;0;0;0;0;1;128;0;False;0;1;True;True;False;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;5;-1;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25000020;;False;10000;250000;5;180;False;False;True;-1;5;8;5;8;3000;0.1;0;0;20;True;0;0;75;50;6;1;7;12;3;20;0;0;100;80;55;50;False;0;0;0;0;0;0;1;128;0;False;0;1;True;True;False;False;True;False;False;False;5;35;0;2;90;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;5;-1;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25000030;Crucible Knight;False;10000;250000;5;180;False;False;True;-1;5;8;0;9999;3000;0.1;0;0;70;True;0;0;999;999;999;1;7;12;9999;20;0;0;100;80;55;50;True;0;0;0;0;0;0;1;128;0;False;0;1;True;True;False;False;True;False;False;False;5;35;0;2;90;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;9999;-1;0;2;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25000040;;False;10000;250000;0;36;False;False;True;-1;5;8;0;9999;3000;0.1;0;0;70;True;0;0;999;999;999;1;7;12;9999;20;0;0;100;80;90;180;True;0;0;0;0;0;0;1;128;0;False;0;1;True;True;False;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;2;2;-1;0;False;1;2;1;False;2;0;9999;3012;0;2;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25000050;;False;10000;250000;5;5;False;False;True;-1;5;8;0;8;3000;0.1;0;0;20;True;0;0;100;30;20;1;7;12;3;20;0;0;100;80;55;50;False;0;0;0;0;0;0;1;128;0;False;0;1;True;True;False;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;5;-1;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25000100;Crucible Knight;False;10000;250010;5;5;False;False;True;-1;5;8;5;8;3000;0.1;0;0;20;True;0;0;100;30;20;1;7;12;3;20;0;0;100;80;55;50;False;0;0;0;0;0;0;1;128;0;False;0;1;True;True;False;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;5;-1;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25000110;;False;10000;250010;5;180;False;False;True;-1;5;8;5;8;3000;0.1;0;0;20;True;0;0;100;30;20;1;7;12;3;20;0;0;100;80;55;50;False;0;0;0;0;0;0;1;128;0;False;0;1;True;True;False;False;True;False;False;False;5;35;0;2;90;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;5;-1;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25001000;Crucible Knight;False;10000;250020;5;5;False;False;True;-1;5;8;5;8;3000;0.1;0;0;20;False;0;0;100;30;20;1;7;12;3;20;0;0;100;80;55;50;False;0;0;0;0;0;0;1;128;0;False;0;1;True;True;False;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;5;-1;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25001010;;False;10000;250020;5;5;False;False;True;-1;5;8;5;8;3000;0.1;0;0;20;False;0;0;200;150;20;3;7;50;3;20;0;0;100;80;55;50;False;0;0;0;0;0;0;1;128;0;False;0;1;True;True;False;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;5;-1;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25001020;;False;10000;250020;5;5;False;False;True;-1;5;8;5;8;3000;0.1;0;0;20;False;0;0;100;30;20;1;7;12;3;20;0;0;100;80;55;50;False;0;0;0;0;0;0;1;10;0;False;0;1;True;True;False;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;5;-1;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25001030;;False;10000;250020;5;180;False;False;True;-1;5;8;0;9999;3000;0.1;0;0;70;False;0;0;999;999;999;1;7;12;9999;20;0;0;100;80;55;50;True;0;0;0;0;0;0;1;128;0;False;0;1;True;True;False;False;True;False;False;False;5;35;0;2;90;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;9999;-1;0;2;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25001066;;False;10000;250020;5;5;False;False;True;-1;5;8;5;8;3000;0.1;0;0;20;False;0;0;100;30;20;1;7;12;3;20;0;0;100;80;55;50;False;0;0;0;0;0;0;1;128;0;False;0;1;True;True;False;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;5;-1;0;2;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25001100;Crucible Knight;False;10000;250030;5;5;False;False;True;-1;5;8;5;8;3000;0.1;0;0;20;False;0;0;100;30;20;1;7;12;3;20;0;0;100;80;55;50;False;0;0;0;0;0;0;1;128;0;False;0;1;True;True;False;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;5;-1;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25009000;Crucible Knight;False;10000;250010;3;3;False;False;True;-1;5;8;0;500;-1;0.1;-1;99999999;20;True;0;9999;9999;9999;9999;1;7;12;3;10;0;0;100;0;40;70;False;0;5;15;0;0;0;0;128;0;False;0;0;True;True;False;False;False;False;False;False;5;35;0;2;0;False;0;0;0;1;1;0;0;-1;0;False;0;0;0;False;0;0;600;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
30000000;Castle Exile;False;300000;300000;10;5;False;True;True;-1;2;2;5;8;3000;0.1;0;0;10;False;0;0;85;30;12;1;7;12;3;20;0;0;100;35;30;30;False;0;0;0;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;3;3;2;2;-1;0;False;1;2;1;False;2;0;10;3010;0;2;1;0;300000;-1;-1;-1;-1;-1;-1;-1;10179;10178;20010;20011;-1
30000005;;False;300000;300000;10;5;False;True;True;-1;2;2;5;8;3000;0.1;0;0;10;False;0;0;85;30;12;1;7;12;3;20;0;0;100;35;30;30;False;0;0;0;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;3;3;2;2;-1;0;False;1;2;1;False;2;0;10;3010;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;10179;10178;20010;20011;-1
30000006;Castle Exile;False;300000;300000;0;5;False;True;True;-1;2;2;5;8;3000;0.1;0;0;39;False;0;0;85;30;12;1;7;12;3;39;0;0;100;35;30;30;False;0;0;0;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;3;3;1;0;-1;0;False;1;0;1;False;0;0;10;3010;0;2;1;0;-1;-1;-1;-1;-1;-1;-1;-1;10179;10178;20010;20011;-1
