Row ID,Row Name,Damage %: Physical,Damage %: Magic,Damage %: Fire,Damage %: Lightning,Damage %: Stamina,Damage %: Poise,Damage %: Poise Durability,Scaling %: STR,Scaling %: DEX,Scaling %: INT,Scaling %: FTH,Guard %: Physical,Guard %: Magic,Guard %: Fire,Guard %: Lightning,Guard %: Poison,Guard %: Blight,Guard %: Hemorrhage,Guard %: Curse,Guard %: Stability,Behavior Effect 1 Offset,Behavior Effect 2 Offset,Behavior Effect 3 Offset,Resident Effect 1 Offset,Resident Effect 2 Offset,Resident Effect 3 Offset,Material Set ID,Damage %: Dark,Guard %: Dark,Scaling %: LCK,Guard %: Stamina,Guard %: Frostbite,Infusion Cost %
2806,,1.45,1.45,1.45,1.45,1.6,1,1,1.34,1.34,1.34,1.34,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.45,1,1.34,1,3.5,1
2807,,1.525,1.525,1.525,1.525,1.7,1,1,1.41,1.41,1.41,1.41,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.525,1,1.41,1,4,1
2808,,1.6,1.6,1.6,1.6,1.8,1,1,1.48,1.48,1.48,1.48,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.6,1,1.48,1,4.5,1
2809,,1.675,1.675,1.675,1.675,1.9,1,1,1.52,1.52,1.52,1.52,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.675,1,1.52,1,5,1
2810,,1.75,1.75,1.75,1.75,2,1,1,1.6,1.6,1.6,1.6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1.75,1,1.6,1,6,1
3000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
3100,,0.9,0.9,0.9,0.9,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.9,1,0,1,1,1
3101,,1.024,1.024,1.024,1.024,1.04,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.024,1,0,1,1.2,1
3102,,1.148,1.148,1.148,1.148,1.08,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.148,1,0,1,1.4,1
3103,,1.272,1.272,1.272,1.272,1.12,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.272,1,0,1,1.6,1
3104,,1.396,1.396,1.396,1.396,1.16,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.396,1,0,1,1.8,1
3105,,1.52,1.52,1.52,1.52,1.2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.52,1,0,1,2,1
3106,,1.644,1.644,1.644,1.644,1.24,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.644,1,0,1,2.2,1
3107,,1.768,1.768,1.768,1.768,1.28,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.768,1,0,1,2.4,1
3108,,1.892,1.892,1.892,1.892,1.32,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.892,1,0,1,2.6,1
3109,,2.016,2.016,2.016,2.016,1.36,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,2.016,1,0,1,2.8,1
3110,,2.14,2.14,2.14,2.14,1.4,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,2.14,1,0,1,3,1
3111,,2.264,2.264,2.264,2.264,1.44,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,2.264,1,0,1,3.2,1
3112,,2.388,2.388,2.388,2.388,1.48,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,2.388,1,0,1,3.4,1
3113,,2.512,2.512,2.512,2.512,1.52,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,13,2.512,1,0,1,3.6,1
3114,,2.636,2.636,2.636,2.636,1.56,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,14,2.636,1,0,1,3.8,1
3115,,2.76,2.76,2.76,2.76,1.6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,15,2.76,1,0,1,4,1
3116,,2.884,2.884,2.884,2.884,1.64,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,16,2.884,1,0,1,4.2,1
3117,,3.008,3.008,3.008,3.008,1.68,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17,3.008,1,0,1,4.4,1
3118,,3.132,3.132,3.132,3.132,1.72,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,18,3.132,1,0,1,4.6,1
3119,,3.256,3.256,3.256,3.256,1.76,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,19,3.256,1,0,1,4.8,1
3120,,3.38,3.38,3.38,3.38,1.8,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,3.38,1,0,1,5,1
3121,,3.504,3.504,3.504,3.504,1.84,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21,3.504,1,0,1,5.2,1
3122,,3.628,3.628,3.628,3.628,1.88,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,22,3.628,1,0,1,5.4,1
3123,,3.752,3.752,3.752,3.752,1.92,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,23,3.752,1,0,1,5.6,1
3124,,3.876,3.876,3.876,3.876,1.96,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,24,3.876,1,0,1,5.8,1
3125,,4,4,4,4,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,25,4,1,0,1,6,1
3200,,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1
3201,,1.25,1.25,1.25,1.25,1.1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.25,1,0,1,1,1
3202,,1.5,1.5,1.5,1.5,1.2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.5,1,0,1,1.2,1
3203,,1.75,1.75,1.75,1.75,1.3,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.75,1,0,1,1.4,1
3204,,2,2,2,2,1.4,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,2,1,0,1,1.6,1
3205,,2.25,2.25,2.25,2.25,1.5,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,2.25,1,0,1,1.8,1
3206,,2.5,2.5,2.5,2.5,1.6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,2.5,1,0,1,2,1
3207,,2.75,2.75,2.75,2.75,1.7,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,2.75,1,0,1,2.2,1
3208,,3,3,3,3,1.8,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,3,1,0,1,2.4,1
3209,,3.25,3.25,3.25,3.25,1.9,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,3.25,1,0,1,2.6,1
3210,,3.5,3.5,3.5,3.5,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,3.5,1,0,1,3,1
3300,,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1
3301,,1.125,1.125,1.125,1.125,1.1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.125,1,0,1,1,1
3302,,1.25,1.25,1.25,1.25,1.2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.25,1,0,1,1.2,1
3303,,1.375,1.375,1.375,1.375,1.3,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.375,1,0,1,1.4,1
3304,,1.5,1.5,1.5,1.5,1.4,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.5,1,0,1,1.6,1
3305,,1.625,1.625,1.625,1.625,1.5,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.625,1,0,1,1.8,1
3306,,1.75,1.75,1.75,1.75,1.6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.75,1,0,1,2,1
3307,,1.875,1.875,1.875,1.875,1.7,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.875,1,0,1,2.2,1
3308,,2,2,2,2,1.8,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,2,1,0,1,2.4,1
3309,,2.125,2.125,2.125,2.125,1.9,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,2.125,1,0,1,2.6,1
3310,,2.25,2.25,2.25,2.25,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,2.25,1,0,1,3,1
4000,,0.95,1,1,1,1,1,1,1.5,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1.5,1
4001,,1.04,1.1,1.1,1.1,1.1,1,1,1.59,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.1,1,1,1,1.5,1
4002,,1.13,1.2,1.2,1.2,1.2,1,1,1.68,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.2,1,1,1,1.75,1
4003,,1.22,1.3,1.3,1.3,1.3,1,1,1.77,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.3,1,1,1,2,1
4004,,1.31,1.4,1.4,1.4,1.4,1,1,1.86,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.4,1,1,1,2.25,1
4005,,1.4,1.5,1.5,1.5,1.5,1,1,1.88,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.5,1,1,1,2.5,1
4006,,1.49,1.6,1.6,1.6,1.6,1,1,1.9,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.6,1,1,1,2.75,1
4007,,1.58,1.7,1.7,1.7,1.7,1,1,1.92,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.7,1,1,1,3,1
4008,,1.67,1.8,1.8,1.8,1.8,1,1,1.94,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.8,1,1,1,3.25,1
4009,,1.76,1.9,1.9,1.9,1.9,1,1,1.96,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.9,1,1,1,3.5,1
4010,,1.85,2,2,2,2,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,2,1,1,1,4,1
4100,,0.95,1,1,1,1,1,1,1.1,1.1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1.5,1
4101,,1.04,1.1,1.1,1.1,1.1,1,1,1.13,1.13,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.1,1,1,1,1.5,1
4102,,1.13,1.2,1.2,1.2,1.2,1,1,1.16,1.16,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.2,1,1,1,1.75,1
4103,,1.22,1.3,1.3,1.3,1.3,1,1,1.19,1.19,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.3,1,1,1,2,1
4104,,1.31,1.4,1.4,1.4,1.4,1,1,1.21,1.21,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.4,1,1,1,2.25,1
4105,,1.4,1.5,1.5,1.5,1.5,1,1,1.22,1.22,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.5,1,1,1,2.5,1
4106,,1.49,1.6,1.6,1.6,1.6,1,1,1.23,1.23,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.6,1,1,1,2.75,1
4107,,1.58,1.7,1.7,1.7,1.7,1,1,1.24,1.24,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.7,1,1,1,3,1
4108,,1.67,1.8,1.8,1.8,1.8,1,1,1.25,1.25,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.8,1,1,1,3.25,1
4109,,1.76,1.9,1.9,1.9,1.9,1,1,1.26,1.26,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.9,1,1,1,3.5,1
4110,,1.85,2,2,2,2,1,1,1.25,1.25,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,2,1,1,1,4,1
4500,,1.1,1.1,1.1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1.1,1,1,1,1,1
4501,,1.28,1.28,1.28,1.28,1.2,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.28,1,1.08,1,1,1
4502,,1.46,1.46,1.46,1.46,1.4,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.46,1,1.16,1,1.6,1
4503,,1.64,1.64,1.64,1.64,1.6,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.64,1,1.24,1,2.2,1
4504,,1.82,1.82,1.82,1.82,1.8,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.82,1,1.32,1,2.8,1
4505,,2,2,2,2,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,2,1,1.4,1,4,1
4600,,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1.15,1,1,1,1,1
4601,,1.28,1.28,1.28,1.28,1.2,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.28,1,1.08,1,1,1
4602,,1.37,1.37,1.37,1.37,1.4,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.37,1,1.16,1,1.4,1
4603,,1.6,1.6,1.6,1.6,1.6,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.6,1,1.24,1,1.8,1
4604,,1.8,1.8,1.8,1.8,1.8,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.8,1,1.32,1,2.2,1
4605,,2,2,2,2,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,2,1,1.4,1,3,1
5000,,0.95,0.95,0.95,0.95,0.95,1,1,0.5,1.5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.95,1,1,1,1.5,1
5001,,1.006,1.006,1.006,1.006,0.99,1,1,0.53,1.55,1.04,1.04,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,1,1.006,1,1.04,1,1.5,1
5002,,1.062,1.062,1.062,1.062,1.03,1,1,0.56,1.6,1.08,1.08,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,2,1.062,1,1.08,1,1.75,1
5003,,1.118,1.118,1.118,1.118,1.07,1,1,0.59,1.65,1.12,1.12,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,3,1.118,1,1.12,1,2,1
5004,,1.174,1.174,1.174,1.174,1.11,1,1,0.62,1.7,1.16,1.16,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,4,1.174,1,1.16,1,2.25,1
5005,,1.23,1.23,1.23,1.23,1.15,1,1,0.65,1.75,1.2,1.2,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,5,1.23,1,1.2,1,2.5,1
5006,,1.286,1.286,1.286,1.286,1.19,1,1,0.68,1.8,1.24,1.24,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,6,1.286,1,1.24,1,2.75,1
5007,,1.342,1.342,1.342,1.342,1.23,1,1,0.71,1.85,1.28,1.28,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,7,1.342,1,1.28,1,3,1
5008,,1.398,1.398,1.398,1.398,1.27,1,1,0.74,1.9,1.32,1.32,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,8,1.398,1,1.32,1,3.25,1
5009,,1.454,1.454,1.454,1.454,1.31,1,1,0.77,1.95,1.36,1.36,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,9,1.454,1,1.36,1,3.5,1
5010,,1.51,1.51,1.51,1.51,1.35,1,1,0.8,2,1.4,1.4,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,10,1.51,1,1.4,1,4,1
5011,,1.566,1.566,1.566,1.566,1.39,1,1,0.82,2.04,1.43,1.43,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,11,1.566,1,1.43,1,1.5,1
5012,,1.622,1.622,1.622,1.622,1.43,1,1,0.84,2.08,1.46,1.46,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,12,1.622,1,1.46,1,1.5,1
5013,,1.678,1.678,1.678,1.678,1.47,1,1,0.86,2.12,1.49,1.49,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,13,1.678,1,1.49,1,1.75,1
5014,,1.734,1.734,1.734,1.734,1.51,1,1,0.88,2.16,1.52,1.52,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,14,1.734,1,1.52,1,2,1
5015,,1.79,1.79,1.79,1.79,1.55,1,1,0.9,2.2,1.55,1.55,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,15,1.79,1,1.55,1,2.25,1
5016,,1.846,1.846,1.846,1.846,1.59,1,1,0.92,2.24,1.58,1.58,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,16,1.846,1,1.58,1,2.5,1
5017,,1.902,1.902,1.902,1.902,1.63,1,1,0.94,2.28,1.61,1.61,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,17,1.902,1,1.61,1,2.75,1
5018,,1.958,1.958,1.958,1.958,1.67,1,1,0.96,2.32,1.64,1.64,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,18,1.958,1,1.64,1,3,1
5019,,2.014,2.014,2.014,2.014,1.71,1,1,0.98,2.36,1.67,1.67,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,19,2.014,1,1.67,1,3.25,1
5020,,2.07,2.07,2.07,2.07,1.75,1,1,1,2.4,1.7,1.7,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,20,2.07,1,1.7,1,3.5,1
5021,,2.126,2.126,2.126,2.126,1.79,1,1,1.06,2.42,1.72,1.72,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,21,2.126,1,1.72,1,4,1
5022,,2.182,2.182,2.182,2.182,1.83,1,1,1.12,2.44,1.74,1.74,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,22,2.182,1,1.74,1,3,1
5023,,2.238,2.238,2.238,2.238,1.87,1,1,1.18,2.46,1.76,1.76,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,23,2.238,1,1.76,1,3.25,1
5024,,2.294,2.294,2.294,2.294,1.91,1,1,1.24,2.48,1.78,1.78,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,24,2.294,1,1.78,1,3.5,1
5025,,2.2,2.2,2.2,2.2,2.2,1,1,1.3,2.5,1.8,1.8,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,25,2.2,1,1.8,1,4,1
6000,,0.95,0.95,0.95,0.95,0.95,1,1,1.4,0.5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.95,1,1,1,1.5,1
6001,,1.006,1.006,1.006,1.006,0.99,1,1,1.46,0.53,1.04,1.04,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,1,1.006,1,1.04,1,1.5,1
6002,,1.062,1.062,1.062,1.062,1.03,1,1,1.52,0.56,1.08,1.08,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,2,1.062,1,1.08,1,1.75,1
6003,,1.118,1.118,1.118,1.118,1.07,1,1,1.58,0.59,1.12,1.12,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,3,1.118,1,1.12,1,2,1
6004,,1.174,1.174,1.174,1.174,1.11,1,1,1.64,0.62,1.16,1.16,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,4,1.174,1,1.16,1,2.25,1
6005,,1.23,1.23,1.23,1.23,1.15,1,1,1.7,0.65,1.2,1.2,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,5,1.23,1,1.2,1,2.5,1
6006,,1.286,1.286,1.286,1.286,1.19,1,1,1.76,0.68,1.24,1.24,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,6,1.286,1,1.24,1,2.75,1
6007,,1.342,1.342,1.342,1.342,1.23,1,1,1.82,0.71,1.28,1.28,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,7,1.342,1,1.28,1,3,1
6008,,1.398,1.398,1.398,1.398,1.27,1,1,1.88,0.74,1.32,1.32,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,8,1.398,1,1.32,1,3.25,1
6009,,1.454,1.454,1.454,1.454,1.31,1,1,1.94,0.77,1.36,1.36,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,9,1.454,1,1.36,1,3.5,1
6010,,1.51,1.51,1.51,1.51,1.35,1,1,2,0.8,1.4,1.4,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,10,1.51,1,1.4,1,4,1
6011,,1.566,1.566,1.566,1.566,1.39,1,1,2.05,0.83,1.43,1.43,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,11,1.566,1,1.43,1,1.5,1
6012,,1.622,1.622,1.622,1.622,1.43,1,1,2.1,0.86,1.46,1.46,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,12,1.622,1,1.46,1,1.5,1
6013,,1.678,1.678,1.678,1.678,1.47,1,1,2.15,0.89,1.49,1.49,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,13,1.678,1,1.49,1,1.75,1
6014,,1.734,1.734,1.734,1.734,1.51,1,1,2.2,0.92,1.52,1.52,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,14,1.734,1,1.52,1,2,1
6015,,1.79,1.79,1.79,1.79,1.55,1,1,2.25,0.95,1.55,1.55,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,15,1.79,1,1.55,1,2.25,1
6016,,1.846,1.846,1.846,1.846,1.59,1,1,2.3,0.98,1.58,1.58,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,16,1.846,1,1.58,1,2.5,1
6017,,1.902,1.902,1.902,1.902,1.63,1,1,2.35,1.01,1.61,1.61,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,17,1.902,1,1.61,1,2.75,1
6018,,1.958,1.958,1.958,1.958,1.67,1,1,2.4,1.04,1.64,1.64,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,18,1.958,1,1.64,1,3,1
6019,,2.014,2.014,2.014,2.014,1.71,1,1,2.45,1.07,1.67,1.67,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,19,2.014,1,1.67,1,3.25,1
6020,,2.07,2.07,2.07,2.07,1.75,1,1,2.5,1.1,1.7,1.7,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,20,2.07,1,1.7,1,3.5,1
6021,,2.126,2.126,2.126,2.126,1.79,1,1,2.52,1,1.72,1.72,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,21,2.126,1,1.72,1,4,1
6022,,2.182,2.182,2.182,2.182,1.83,1,1,2.54,1.02,1.74,1.74,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,22,2.182,1,1.74,1,3,1
6023,,2.238,2.238,2.238,2.238,1.87,1,1,2.56,1.04,1.76,1.76,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,23,2.238,1,1.76,1,3.25,1
6024,,2.294,2.294,2.294,2.294,1.91,1,1,2.58,1.06,1.78,1.78,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,24,2.294,1,1.78,1,3.5,1
6025,,2.2,2.2,2.2,2.2,2.2,1,1,2.6,1.2,1.8,1.8,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,25,2.2,1,1.8,1,4,1
6100,,0.95,1,1,1,1,1,1,1.3,1.3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1.5,1
6101,,1.03,1.1,1.1,1.1,1.1,1,1,1.39,1.39,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.1,1,1,1,1.5,1
6102,,1.11,1.2,1.2,1.2,1.2,1,1,1.48,1.48,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.2,1,1,1,1.75,1
6103,,1.19,1.3,1.3,1.3,1.3,1,1,1.57,1.57,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.3,1,1,1,2,1
6104,,1.27,1.4,1.4,1.4,1.4,1,1,1.66,1.66,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.4,1,1,1,2.25,1
6105,,1.35,1.5,1.5,1.5,1.5,1,1,1.68,1.68,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.5,1,1,1,2.5,1
6106,,1.43,1.6,1.6,1.6,1.6,1,1,1.7,1.7,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.6,1,1,1,2.75,1
6107,,1.51,1.7,1.7,1.7,1.7,1,1,1.72,1.72,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.7,1,1,1,3,1
6108,,1.59,1.8,1.8,1.8,1.8,1,1,1.74,1.74,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.8,1,1,1,3.25,1
6109,,1.67,1.9,1.9,1.9,1.9,1,1,1.76,1.76,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.9,1,1,1,3.5,1
6110,,1.75,2,2,2,2,1,1,1.8,1.8,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,2,1,1,1,4,1
6200,,0.95,1,1,1,1,1,1,1.5,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1.5,1
6201,,1.04,1.1,1.1,1.1,1.1,1,1,1.63,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.1,1,1,1,1.5,1
6202,,1.13,1.2,1.2,1.2,1.2,1,1,1.76,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.2,1,1,1,1.75,1
6203,,1.22,1.3,1.3,1.3,1.3,1,1,1.89,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.3,1,1,1,2,1
