Row ID,Row Name,Unk0,Unk1,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,Unk8,Unk9,Unk10,Unk11,Unk12,Unk13,Unk14,Unk15,Unk16,Unk17,Unk18,Unk19,Unk20,Unk21,Unk22,Unk23,Unk24,Unk25,Unk26,Unk27,Unk28,Unk29,Unk30,Unk31,Unk32,Unk33,Unk34,Unk35,Unk36,Unk37,Unk38,Unk39,Unk40,Unk41,Unk42,Unk43,Unk44,Unk45,Unk46,Unk47,Unk48,Unk49,Unk50,Unk51,Unk52,Unk53,Unk54,Unk55,Unk56,Unk57,Unk58,Unk59,Unk60,Unk61,Unk62,Unk63,Unk64,Unk65,Unk66,Unk67,Unk68,Unk69,Unk70,Unk71,Unk72,Unk73,Unk74,Unk75,Unk76,Unk77,Unk78,Unk79
83,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
84,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
85,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
86,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
87,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
88,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
89,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
90,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
91,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
92,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
93,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
94,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
95,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
96,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
97,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
98,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
99,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
100,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
101,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
102,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,2,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
131,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1000,,-1,-1,53,256,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1001,,-1,-1,53,256,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1002,,-1,-1,53,256,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1005,,-1,-1,56,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1006,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1007,,-1,-1,50,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1008,,-1,-1,50,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1009,,-1,-1,56,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1010,,-1,-1,56,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1011,,-1,-1,51,256,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1013,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1014,,-1,-1,51,256,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1015,,-1,-1,51,256,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1016,,-1,-1,50,256,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1017,,-1,-1,53,256,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1018,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1019,,-1,-1,52,256,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1020,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1021,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1022,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1023,,-1,-1,51,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1024,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1025,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1026,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1027,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1028,,-1,-1,52,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1029,,-1,-1,52,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1030,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1031,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1032,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1033,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1034,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1035,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1036,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1037,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1038,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1039,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1040,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1041,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1042,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1043,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1044,,-1,-1,53,257,65535,30,-1,-1,-1,-1,-1,0,0,3010,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
