Row ID,Row Name,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
603442029,,41,17,-51,96,69,23,6,49,21,30,-123,-55
603442030,,66,40,30,-128,91,117,96,0,39,-112,-79,-120
603442031,,8,-128,0,0,16,4,16,-128,16,0,-128,0
603442032,,97,98,40,8,-125,33,-94,-112,8,88,76,75
603442033,,-124,-115,-63,-123,80,20,88,45,96,-123,49,0
603442034,,26,16,22,114,44,-54,5,66,-105,34,-126,-76
603442035,,25,112,-112,10,81,16,36,73,12,41,2,4
603442036,,65,29,98,108,101,40,21,42,-128,-48,-51,64
603442037,,-124,-95,25,65,18,15,66,-91,49,-42,16,-128
603442038,,42,70,-94,-79,2,-30,8,80,-60,12,1,-22
603442039,,34,-118,13,-124,-88,-64,-5,-122,123,1,-88,59
603442040,,-44,0,68,18,-116,21,-128,16,2,34,118,21
603443000,,73,81,9,20,-104,0,35,85,36,-126,118,41
603443001,,42,-118,0,26,-58,16,38,96,-120,32,4,-99
603443002,,4,36,35,65,24,7,68,-60,32,5,0,-72
603443003,,33,32,11,60,20,-118,-108,-128,35,32,10,65
603443004,,4,78,84,-58,-127,70,57,0,22,26,96,0
603443005,,34,-28,64,-128,1,-127,-54,19,16,-126,77,2
603443006,,17,23,0,33,33,49,-128,-69,-126,0,-127,-32
603443007,,-116,-104,-44,72,104,40,1,40,-37,4,-123,12
603443008,,-14,8,-80,-52,103,48,89,6,64,-116,57,-110
603443009,,-111,49,-110,19,8,-56,32,9,92,65,-112,4
603443010,,82,-126,44,-127,-110,62,4,96,-128,-16,50,64
603443011,,-128,65,-88,34,36,68,26,14,77,127,-126,51
603443012,,76,0,71,32,66,-63,-64,-112,33,89,72,70
603443013,,-106,-64,-59,66,66,0,97,9,5,-17,-56,73
603443014,,65,55,8,30,72,63,-120,-79,81,20,19,-116
603443015,,81,0,-104,49,32,-14,7,96,2,80,23,52
603443016,,-124,33,118,-96,-69,64,122,2,-94,10,-88,-128
603443017,,42,-118,2,-55,20,4,-124,-34,-84,-95,0,82
603443018,,40,92,33,4,-123,-119,16,4,88,0,100,35
603443019,,4,89,5,-27,-118,1,3,1,39,-127,16,32
603443020,,9,-52,88,-96,5,21,1,84,16,90,-87,12
603443021,,65,-78,-94,28,65,34,48,-58,-8,0,11,-17
603443022,,-72,36,7,1,96,-54,-116,40,-64,-84,-62,0
603443023,,-74,0,-56,26,58,-28,76,-77,15,36,100,-110
603443024,,66,3,48,66,-108,24,-14,8,0,83,20,81
603443025,,69,49,41,-32,-72,104,-117,22,-60,98,-117,83
603443026,,56,-52,5,58,6,52,-88,-127,65,-60,68,116
603443027,,-86,2,82,15,-59,91,68,-48,62,-69,16,-87
603443028,,5,-42,-34,0,91,-126,48,107,-72,9,106,-116
603443029,,-46,41,-96,-43,32,-123,87,44,3,20,-75,2
603443030,,0,0,1,1,24,16,0,64,74,0,0,48
603444000,,1,65,-63,-122,-124,-62,-112,-124,73,24,80,64
603444001,,-120,78,5,-95,32,28,8,72,26,50,4,64
603444002,,10,17,2,1,66,32,1,5,-31,32,66,1
603444003,,98,0,112,24,18,48,42,34,16,12,-120,1
603444004,,-128,-57,-48,16,25,8,-79,-62,12,-89,0,-96
603444005,,49,104,2,64,44,3,0,99,-78,73,33,-108
603444006,,84,-124,12,-120,65,37,6,16,46,4,-128,36
603444007,,68,34,40,76,48,88,10,8,16,-55,0,17
603444008,,-80,8,-112,-96,-63,69,4,32,-125,33,-93,8
603444009,,10,16,0,31,10,-126,105,72,-127,2,73,30
603444010,,20,0,42,96,17,0,70,51,4,-128,0,-128
603444011,,-126,53,-94,67,-114,-128,65,-124,64,0,37,10
603444012,,73,0,21,48,-92,4,-128,-108,68,-64,30,-16
603444013,,33,-96,76,2,0,-127,116,16,0,20,-46,78
603444014,,4,-102,1,4,64,122,-112,9,32,82,60,35
603444015,,2,16,0,8,41,0,0,0,18,0,16,4
603444016,,36,77,49,98,1,33,-123,-116,2,-126,81,16
603444017,,98,-102,-119,5,73,-112,58,4,73,-8,36,17
603444018,,73,-94,0,121,-110,104,72,-64,93,7,-121,78
603444019,,17,96,70,18,22,70,64,56,-94,96,120,-30
603444020,,-108,16,-8,-128,-32,30,-109,83,4,21,8,-123
603444021,,-118,5,6,-116,44,-127,36,35,-80,8,-126,40
603445000,,68,-112,34,-30,2,14,32,36,-39,22,104,8
603445001,,26,66,-39,9,18,21,-31,8,10,-31,-60,-88
603445002,,33,-31,40,-124,60,1,-104,0,32,-88,53,56
603445003,,80,16,66,4,99,101,1,0,2,-96,64,-26
603445004,,-126,9,20,16,0,-16,-126,-46,33,72,-82,76
603445005,,4,-89,4,32,-128,72,84,71,69,9,0,-112
603445006,,38,8,-88,20,-87,40,83,42,0,96,0,-112
603445007,,0,88,1,-29,-52,2,56,40,32,18,26,3
603445008,,24,2,7,65,-32,-62,12,100,-2,16,-110,1
603445009,,33,12,-64,84,5,3,67,16,1,30,5,4
603445010,,-103,4,24,42,20,4,42,-127,-62,65,96,2
603445011,,-94,36,81,-120,0,-112,-124,1,28,0,19,51
603445012,,76,-110,34,17,88,24,4,-112,4,6,-128,65
603445013,,-63,97,-124,10,3,-96,0,-33,-112,-123,9,68
603445014,,8,32,20,0,2,0,0,-128,0,0,0,1
603445015,,20,67,25,81,-108,0,79,-76,20,-101,10,11
603445016,,2,-125,38,-120,64,-64,-90,25,101,-96,9,48
603445017,,-120,-100,4,-118,15,-99,16,64,2,84,-62,-60
603445018,,101,36,-80,100,58,102,-128,74,-72,66,4,25
603445019,,-118,96,-53,50,33,19,9,4,-126,5,53,-64
603445020,,113,24,64,5,-64,40,112,-93,73,40,-16,38
603446000,,126,-97,111,115,-81,25,-2,-57,-17,87,122,-2
603446001,,-117,-13,-38,-49,-12,-17,103,120,-11,-83,-99,53
603446002,,-11,108,-75,-68,91,-10,-103,-65,26,-6,-25,-53
603446003,,42,35,-109,100,-46,115,-103,14,-115,90,-17,76
603446004,,-24,-110,-55,2,-78,6,4,113,122,68,85,-108
603446005,,73,77,36,44,69,-119,-99,121,4,-109,56,84
603446006,,-110,76,44,122,-115,-22,-46,52,-94,-85,66,-101
603446007,,-94,90,83,-39,-119,-108,7,14,89,-27,81,-126
603446008,,-43,-92,-59,-105,114,25,48,-102,-102,-102,-90,-85
603446009,,13,-48,54,-115,56,103,108,-63,55,33,-128,35
603446010,,53,-73,-56,-78,4,-32,107,-121,96,100,-113,124
603446011,,86,41,58,65,111,28,-30,-32,-59,28,56,97
603446012,,-119,-87,-111,20,8,115,37,66,-34,-128,16,-120
603446013,,2,20,102,-87,-16,8,-118,25,32,15,76,119
603446014,,116,66,8,66,7,-124,80,-92,1,112,-93,0
603446015,,-110,81,-44,80,18,82,-96,102,-127,-104,-22,4
603446016,,105,-120,1,13,-116,-92,87,8,112,2,1,73
603446017,,4,38,42,-94,97,9,8,-111,14,101,20,-78
603447000,,100,10,-94,49,-128,5,0,32,-61,0,19,17
603447001,,12,14,-127,-63,68,-127,117,1,17,86,64,35
603447002,,50,-80,-112,64,-30,41,0,16,8,-44,0,-120
603447003,,36,33,88,-126,42,-112,12,4,0,-120,56,16
603447004,,-111,4,65,8,20,72,-58,-78,-92,1,-88,68
603447005,,-59,64,4,-127,-45,64,-126,-126,34,-86,74,40
603447006,,82,2,32,22,0,84,1,-61,-44,62,32,13
603447007,,8,85,33,58,-112,50,-30,40,21,17,-62,52
603447008,,2,-47,80,12,11,-86,9,72,114,32,4,0
603447009,,32,32,108,36,5,8,-96,44,-120,-128,-124,-126
603447010,,-120,-95,-103,64,65,-92,80,21,11,37,17,4
603447011,,18,30,14,44,40,80,13,-116,44,0,-123,-55
603447012,,-63,-56,6,-127,44,6,16,67,64,72,106,82
603447013,,9,0,2,82,16,3,58,80,0,67,21,-30
603447014,,4,8,4,-120,0,10,4,6,0,0,0,0
603447015,,-102,76,114,46,-114,89,34,-4,-79,73,58,73
603447016,,101,-77,-115,-47,113,-90,-35,3,78,-74,-59,-74
603447017,,-74,65,-106,73,119,71,-31,92,-35,57,96,10
603447018,,73,-66,105,-74,-120,-72,30,-93,34,-58,-97,-11
603447019,,-62,84,0,38,96,20,-47,30,-120,66,60,42
603447020,,33,-128,-70,75,-126,37,76,33,-96,-112,3,0
603447021,,17,111,-120,8,12,-119,24,-56,48,40,-100,69
603447022,,-110,50,4,-127,-48,98,35,-94,2,-51,65,16
603447023,,76,-120,99,48,23,66,0,85,85,18,-62,-110
603447024,,44,1,85,-44,41,-104,-90,0,79,37,32,-19
603447025,,113,53,37,-90,102,7,-58,-24,-78,-113,-69,19
603447026,,6,73,96,80,18,2,24,73,0,46,-40,-61
603447027,,105,-96,24,11,-124,-128,-128,80,13,92,74,50
603447028,,-128,113,90,-63,72,-64,12,38,94,13,-108,48
603447029,,-60,-91,-60,6,-16,12,20,-128,-122,32,4,-128
603447030,,10,114,65,64,28,9,17,0,65,16,-93,70
603447031,,28,0,27,72,-84,67,104,-120,-76,64,-48,116
603447032,,-111,-40,20,5,84,-48,-118,100,97,71,-128,28
603447033,,12,74,48,89,-125,5,-126,24,2,98,36,56
603447034,,18,77,-80,20,48,26,18,68,-68,-112,72,41
603447035,,32,7,1,37,-32,4,-90,19,0,-100,-45,-128
603447036,,-78,33,-120,36,69,112,0,-64,106,99,48,36
603447037,,-123,18,32,-24,-125,-88,-31,0,16,20,1,68
603447038,,34,-106,92,58,77,62,24,-46,43,4,22,-113
603447039,,66,8,66,-100,-120,-115,-32,40,30,9,41,-63
603447040,,52,-88,42,-95,18,58,37,37,84,-118,28,96
603447041,,88,4,-91,16,43,67,83,85,67,-111,-116,8
603447042,,-59,-62,32,66,-127,68,25,46,-63,-31,67,2
603447043,,10,-108,20,82,2,-32,13,38,0,64,99,-119
603447044,,9,-51,-126,-119,8,2,66,24,13,96,104,63
603447045,,-60,42,11,-116,33,16,44,-127,-96,-77,2,-128
603447046,,105,0,-59,17,101,40,7,-77,-79,0,4,80
603447047,,33,16,-121,-94,18,-11,-15,-109,0,32,4,5
603447048,,-110,2,-54,34,24,-79,96,15,-56,-102,33,-54
603448000,,25,-7,-19,-103,43,-14,101,-92,90,-2,-89,-54
603448001,,-83,55,73,124,55,53,127,95,117,62,-12,-76
603448002,,-19,120,3,-68,-33,75,-38,-37,-95,65,-97,-39
603448003,,-41,90,-98,-5,-16,-97,-38,77,-65,39,18,77
603448004,,106,-58,-13,2,-33,76,-108,-75,-49,-127,105,63
603448005,,-106,-113,60,-25,8,-68,-87,106,112,-8,72,-10
603448006,,114,-91,-10,71,-28,-29,39,-78,-114,-33,-1,35
603448007,,86,37,94,-9,-19,-41,-76,-81,-70,127,123,65
603448008,,-43,119,-67,-57,50,-31,-5,-61,13,-3,125,14
603448009,,-21,-33,-21,-6,-113,-37,-18,-4,85,-113,-20,-1
603448010,,-71,-72,-91,-98,-35,124,-51,127,-2,-40,-45,-9
603448011,,-66,-5,-37,121,118,-81,87,-66,-25,114,-66,-66
603448012,,111,-50,118,45,-5,62,59,81,-5,-89,-121,-7
603448013,,-35,-115,103,99,-62,114,54,119,-7,-9,83,-26
603448014,,-6,26,76,-21,59,-98,108,14,-108,-35,102,-102
603448015,,38,-10,-120,28,-1,-33,-67,-51,-23,58,-87,-99
603448016,,53,-109,-13,-9,82,-59,-55,-80,-86,46,30,113
603448017,,-42,101,-68,100,-83,-24,-25,117,15,-23,-35,110
603448018,,-87,-21,87,-98,29,57,-110,-85,118,-109,-93,-99
603448019,,75,124,-69,-103,-28,39,91,-38,87,68,-4,99
603448020,,108,44,108,-63,36,40,-80,0,116,37,-117,11
603448021,,-111,88,-128,42,18,53,-127,-39,43,-64,16,111
603448022,,9,3,-111,45,0,-64,106,38,-99,-61,0,16
603448023,,6,-127,11,-46,-64,18,94,86,0,34,-92,32
603448024,,80,-90,66,16,45,6,1,-120,64,28,102,-112
603448025,,-94,80,52,4,-37,-55,4,33,-126,24,89,-60
603449000,,115,-15,123,117,-4,127,55,51,-17,-33,-6,31
603449001,,-3,55,10,-94,-81,-10,94,-23,-33,-109,119,-1
603449002,,-43,-18,-27,-97,115,-42,-3,-34,36,113,-35,-27
603449003,,-114,95,-105,75,-105,-85,-22,-89,63,111,-126,-73
603449004,,-82,-23,-2,-3,123,-35,-119,124,-47,-66,-83,72
603449005,,123,-98,-3,-2,-52,41,-9,-33,-6,-20,127,-6
603449006,,-117,111,27,105,-8,51,-4,-35,19,-69,-59,20
603449007,,-123,-3,-28,-2,91,-33,39,115,-40,77,-49,-23
603449008,,126,-105,-23,3,61,76,-45,88,127,-58,58,87
603449009,,122,90,-66,-107,-26,-23,77,-82,-90,62,-74,-6
603449010,,-11,-96,87,-2,-121,-74,-70,-89,-19,-15,121,-81
603449011,,-52,-64,-52,32,2,67,69,70,19,18,80,96
603449012,,-94,117,0,90,72,78,-32,12,64,-44,-127,-34
603449013,,18,19,17,85,-108,-92,16,-111,48,0,22,-128
603449014,,9,8,-22,38,-77,48,-112,51,-50,5,-87,19
603449015,,36,-88,32,-119,77,8,15,-128,-87,42,72,0
603449016,,81,6,23,-128,32,-111,42,104,4,-23,38,45
603449017,,-120,-126,-47,41,-112,-126,80,-103,-62,48,-7,34
603449018,,81,37,14,-111,4,5,-121,-86,29,0,4,65
603449019,,-58,88,-128,14,2,28,33,0,32,-49,2,6
603449020,,10,90,20,-60,41,98,-128,96,-112,3,84,-99
603449021,,52,-127,43,82,84,-56,106,7,41,32,-85,-48
603449022,,33,36,96,32,-21,49,28,84,70,-36,0,40
603449023,,76,10,80,1,5,-77,-83,112,24,48,13,48
603449024,,17,-15,-118,-88,-80,4,2,-127,-29,5,34,74
603449025,,-94,4,37,86,74,72,80,14,4,-54,-48,-123
603450000,,102,-9,125,-25,74,-109,-3,-74,47,-81,79,-67
603450001,,-7,125,-109,-37,-4,-51,-110,-2,-4,86,-64,123
603450002,,-105,-49,-57,-26,125,125,-75,71,-119,-5,-67,14
603450003,,-5,-116,126,-67,-73,-2,-34,79,-33,-19,-66,-8
603450004,,78,123,-70,95,-77,-70,111,-71,-14,-10,127,-41
603450005,,-67,-78,-19,56,-49,103,107,-7,119,25,-13,-25
603450006,,1,41,36,34,-127,-85,19,8,-116,89,-79,64
603450007,,82,16,27,-124,102,4,44,21,19,32,10,-68
603450008,,-84,-58,-64,89,24,80,-64,-30,96,-122,68,3
603450009,,-42,70,-124,18,-97,106,-55,47,3,68,70,-105
603450010,,106,22,-109,78,-88,-41,34,-80,-32,57,-117,20
603450011,,-86,-32,-29,-95,110,41,-38,19,-4,3,100,72
603450012,,49,4,-83,-27,-61,-76,-51,-107,23,-68,100,69
603450013,,108,-116,27,85,13,93,32,-120,-96,-34,58,-85
603450014,,5,121,8,30,81,67,52,-3,98,-123,-41,105
603450015,,-110,-69,116,10,-80,14,110,74,12,-77,-103,-62
603450016,,-115,-109,64,-88,118,-80,21,102,-35,64,-71,-68
603450017,,81,105,126,-15,0,-128,-109,64,27,106,0,50
603451000,,-43,65,-22,-41,-67,-108,-76,-70,-114,85,-56,32
603451001,,42,-66,21,40,66,107,75,69,113,-86,55,-33
603451002,,-59,20,99,40,-109,50,-120,-62,-116,1,106,-96
603451003,,56,96,-128,66,68,12,80,61,67,104,1,78
603451004,,2,-117,28,-107,40,-63,39,0,48,-106,-108,17
603451005,,-27,-72,-120,-26,70,105,-62,-5,-17,58,120,34
603451006,,82,35,-117,-34,-72,-13,115,20,18,-59,13,-2
603451007,,-83,-52,117,33,69,4,-115,-31,89,-86,-105,1
603451008,,26,87,118,25,-69,-98,60,14,-92,85,-30,-35
603541000,,40,-60,-60,72,33,-104,0,-108,114,8,9,42
603541001,,50,26,-96,-107,78,0,8,-103,-57,19,16,115
603541002,,42,2,-101,-48,32,8,86,73,12,13,-74,116
603541003,,-111,-108,77,40,86,64,-56,-70,-120,96,68,-109
603541004,,-123,53,51,66,-120,35,-104,66,-102,-14,42,0
603541005,,21,3,112,36,16,124,96,67,25,-103,-61,0
603541006,,78,-87,11,23,1,83,39,32,96,-52,32,12
603541007,,21,36,38,99,-107,6,-115,61,96,-124,-109,81
603541008,,-32,72,8,-80,-30,-61,115,-26,21,2,-60,-113
603541009,,66,-7,-124,-114,14,-67,-109,4,-125,113,28,-52
603541010,,-56,66,80,9,-7,-92,36,0,36,38,105,-96
603541011,,76,-96,-114,-39,25,0,1,68,-31,4,54,-23
603541012,,-127,22,64,6,36,-10,-126,26,8,-109,72,2
603541013,,50,73,49,32,-62,9,124,-95,22,104,-127,20
603541014,,98,-47,9,-91,112,100,116,34,-48,-117,33,3
603541015,,12,36,-42,0,6,2,-125,-51,39,80,-118,-24
603541016,,-111,10,32,90,-119,-103,8,16,8,36,84,20
603541017,,1,85,36,-128,32,2,14,93,0,-80,12,0
603541018,,2,66,-128,33,56,33,4,0,-118,3,-94,0
603541019,,44,32,-128,38,-112,9,17,2,16,-124,-120,9
603541020,,84,4,50,80,2,58,52,82,2,71,97,-112
603541021,,0,-116,69,14,-109,4,0,-84,-64,10,-108,22
603541022,,33,64,112,4,9,-120,-79,2,-96,88,3,0
603541023,,-111,-127,-119,-96,2,34,-63,-128,76,40,1,-110
603541024,,82,16,27,0,97,65,2,32,45,96,4,8
603541025,,34,58,8,-64,17,2,-72,1,69,16,65,37
603541026,,-126,-59,4,25,-128,-128,0,-96,-120,32,16,-60
603541027,,-112,2,26,81,40,64,64,77,50,-104,16,64
603541028,,4,11,32,34,64,-115,32,16,17,4,38,-55
603541029,,36,32,68,-120,68,84,-54,0,96,1,66,34
603541030,,72,-128,0,9,-122,80,4,-116,7,3,32,44
603541031,,-56,0,3,6,4,16,75,35,16,68,8,115
603541032,,9,56,-64,80,76,-92,0,80,0,-128,-40,0
603541033,,0,5,0,0,6,10,4,96,64,0,2,0
603541034,,81,-103,6,106,12,97,97,18,76,0,-95,-117
603541035,,28,36,3,34,0,-52,84,-24,112,28,65,20
603541036,,68,75,24,-107,115,-112,-122,-40,0,-64,-34,64
603541037,,-94,-92,-24,80,-96,61,16,4,3,31,2,-28
603541038,,10,82,97,-116,-40,2,11,35,-102,35,60,9
603541039,,-95,0,-108,1,7,2,-88,5,-91,-32,0,50
603541040,,105,11,-91,-12,64,-23,-82,23,38,77,-42,-98
603541041,,-106,-12,90,11,-65,22,81,-24,-39,-78,41,97
603542000,,0,-95,74,16,31,-108,64,115,9,5,-58,-127
603542001,,-22,70,-48,39,100,41,48,91,68,44,90,70
603542002,,28,44,-94,-64,-119,90,62,80,-74,4,49,53
603542003,,6,-109,17,120,96,-116,-46,72,-78,22,112,-123
603542004,,108,-104,33,65,49,-3,65,-96,35,25,1,73
603542005,,-127,89,76,-90,18,69,108,26,4,-30,-87,-88
603542006,,53,68,-103,-119,-126,3,24,5,0,66,5,58
603542007,,-63,112,7,33,87,0,-90,4,16,42,100,96
603542008,,89,33,60,10,-24,64,-127,-124,-36,-48,-102,-106
603542009,,18,-118,-92,-44,8,34,9,-82,-21,-71,-122,82
603542010,,-94,6,66,30,-124,-78,-121,-95,73,-63,8,8
603542011,,41,21,32,97,-116,2,66,56,4,-84,72,-124
603542012,,100,98,1,-91,39,65,88,-48,-88,0,40,64
603542013,,8,-128,-54,-120,35,16,36,0,48,15,36,-64
603542014,,48,33,2,-40,6,-19,0,33,88,-45,-59,10
603542015,,65,44,100,40,48,-124,-109,17,1,20,4,47
603542016,,-116,16,9,0,8,-12,5,-30,4,32,32,25
603542017,,4,27,-32,16,0,18,42,40,-124,58,1,33
603542018,,-47,64,0,-128,82,1,-108,-50,9,65,22,24
603542019,,2,-29,64,68,-111,40,-128,17,2,75,1,-92
603542020,,84,-120,16,51,17,-126,1,4,98,32,-110,2
603542021,,9,66,51,22,-64,90,100,2,38,-128,88,32
603542022,,-126,12,-108,3,-24,8,8,-120,81,64,34,-46
603542023,,-110,4,-114,68,64,33,-63,7,-126,-108,-54,0
603542024,,34,-112,29,10,12,4,58,68,-39,0,-111,85
603542025,,40,1,72,-31,-68,64,16,-128,-69,-24,3,32
603542026,,-55,-126,49,0,23,56,82,39,16,98,60,36
603542027,,-111,50,-102,-112,0,-115,20,-107,34,29,65,-63
603542028,,34,45,18,-116,0,46,12,48,100,9,62,69
603542029,,70,-124,92,-88,-94,65,-127,73,-112,70,-63,98
603542030,,5,-64,4,71,1,65,54,84,2,9,-112,-58
603542031,,20,33,-25,22,64,-42,65,6,46,-30,0,8
603542032,,66,-107,-54,45,64,-94,-125,0,-107,16,70,16
603542033,,-88,42,1,0,-57,32,-27,-24,65,-76,57,58
603542034,,65,68,33,64,-2,8,42,-118,12,3,64,-99
603542035,,26,88,0,114,41,16,-88,3,73,16,-120,2
603542036,,-76,90,-92,27,24,-105,72,120,-64,-124,-90,-103
603542037,,-55,66,40,3,-112,99,44,6,0,-63,14,32
603542037,,33,2,-125,11,-88,73,65,4,-28,-100,41,17
603542038,,20,37,-62,-124,38,20,-64,-104,63,48,16,6
603542038,,-108,-68,48,56,4,-62,14,105,32,64,-103,70
603542039,,65,9,69,-127,-96,-90,-111,-105,8,-76,68,-92
603542039,,34,-104,21,120,73,-120,19,97,-64,14,-31,-39
603542040,,-90,-62,12,-8,91,-75,-127,-31,-30,41,-85,-55
603542040,,26,-63,78,-92,81,25,-24,32,26,9,0,-32
603542041,,89,61,-13,7,-92,74,126,30,29,-42,84,54
603542041,,-52,4,-104,84,30,48,18,2,69,3,-14,27
603542042,,82,-112,-86,66,-52,-127,17,17,-43,44,-100,41
603542042,,34,114,32,66,67,4,36,-40,-109,98,6,8
603542043,,36,14,85,4,49,88,106,44,0,-110,0,-48
603542043,,-60,-32,65,17,51,17,116,-127,24,-63,24,-99
603542044,,17,23,8,106,-124,12,-118,112,96,46,7,2
603542044,,-119,97,0,-71,2,38,-124,-62,42,65,99,6
603542045,,2,1,1,-128,0,72,0,0,0,1,0,-112
603542045,,42,8,-74,-124,72,-30,1,14,-121,16,-32,96
603543000,,-56,65,38,-123,68,-124,4,56,-119,96,119,-104
603543001,,34,-62,16,0,9,17,60,33,-108,112,-95,3
603543002,,98,80,16,89,-126,36,-128,0,-16,16,4,70
603543003,,4,42,-44,-120,0,0,17,-93,0,71,4,0
603543004,,10,-124,-128,20,-119,9,10,8,32,-126,-32,8
603543005,,73,-96,19,0,0,-88,64,-56,26,20,0,97
603543006,,33,68,-94,65,6,64,74,-122,56,15,10,68
603543007,,-108,10,40,24,114,69,4,4,0,-128,0,30
603543008,,-112,32,64,34,-37,0,32,65,1,-116,-112,-112
603543009,,20,26,12,-44,36,-18,11,82,4,9,90,-125
603543010,,65,-124,64,-86,36,90,-95,20,66,40,17,33
603543011,,-120,25,-127,37,80,1,-44,0,102,80,64,8
603543012,,18,1,15,0,0,-112,96,-122,64,-128,9,100
603543013,,4,20,104,98,-120,18,3,80,-125,32,40,-80
603543014,,33,33,1,2,49,34,-112,41,13,3,-122,0
603544000,,-84,65,-128,-78,-124,68,-128,16,18,66,-106,0
603544001,,82,-62,85,12,3,-78,17,-109,30,-114,8,0
603544002,,38,-127,-125,33,60,73,3,-128,-92,16,-92,-99
603544003,,10,-112,9,-40,65,3,10,-14,104,43,-98,-31
603544004,,-79,36,38,96,83,48,48,37,-95,-16,75,114
603544005,,41,0,-112,13,44,-52,-116,23,-32,49,5,-16
603544006,,1,86,-128,2,-78,0,116,110,73,113,80,0
603544007,,10,62,22,9,-124,-24,-32,-120,6,12,64,-91
603544008,,68,63,96,-124,104,16,106,40,-112,-127,57,10
603544009,,20,96,42,83,9,-125,7,68,64,12,35,68
603544010,,-48,8,120,-16,-62,15,-124,9,1,68,96,31
603544011,,-63,-119,77,6,16,52,89,64,31,-126,-128,10
603544012,,43,-105,-75,-29,-19,43,-99,127,-18,-18,61,124
603544013,,-3,109,75,-2,91,-4,110,-113,-11,49,-50,-125
603544014,,-42,-6,-2,29,-74,-41,-13,-16,27,-33,-13,-1
603545000,,-118,92,116,67,67,80,-82,-28,81,106,72,92
603545001,,-94,30,39,7,-12,-62,-126,42,114,-68,109,80
603545002,,-75,-94,-60,-8,-103,38,118,25,-46,113,-75,-28
603545003,,-58,-60,120,2,104,-79,88,-106,-82,18,-90,-126
603545004,,26,89,3,-71,114,-37,65,41,82,9,-34,-33
603545005,,85,96,-99,-119,-103,12,-92,-15,-116,9,120,0
603545006,,105,-91,-72,-84,-122,60,57,-116,-87,-60,1,47
603545007,,73,11,66,86,45,45,91,71,37,-106,2,43
603545008,,52,-77,-117,116,6,-61,-123,82,13,-25,-109,-79
603545009,,0,66,16,64,6,0,1,0,-127,0,0,32
603546000,,1,86,8,2,88,42,-94,8,2,-112,8,96
603546001,,17,32,9,68,-120,112,18,2,32,36,4,-60
603546002,,97,0,56,10,0,16,0,-83,17,-117,16,113
603546003,,44,44,-123,-123,37,12,24,96,-39,32,32,2
603546004,,24,32,97,-14,-96,-111,-120,18,80,0,75,-48
603546005,,18,10,-94,24,-32,-126,96,0,-128,-72,-128,-127
603546006,,81,72,-122,38,-125,-121,34,113,8,3,-111,9
603546007,,-126,-127,68,-128,4,72,82,-124,68,83,-64,16
603546008,,-124,68,0,16,22,36,44,0,-114,80,0,-116
603546009,,32,25,-46,0,32,1,-59,66,32,-122,-32,16
603546010,,-126,3,48,81,0,12,64,52,-95,44,30,4
603546011,,68,-15,16,37,66,0,-127,-113,16,64,33,6
603546012,,-94,-112,64,-127,24,16,5,0,42,0,18,34
603546013,,12,-128,13,72,69,-61,9,-128,6,68,70,8
603546014,,72,6,2,40,27,96,20,89,69,9,45,43
603546015,,-64,0,0,2,-128,-126,-120,80,9,0,0,0
603547000,,42,-63,96,5,48,3,-83,68,38,-28,8,40
603547001,,0,4,-125,32,33,32,88,70,20,100,-99,48
603547002,,17,113,0,72,102,-91,0,13,-120,66,2,-61
603547003,,12,40,8,-108,25,65,2,8,0,18,20,4
603547004,,-127,-110,17,33,1,-124,-91,-96,18,5,0,-95
603547005,,44,64,20,18,-87,36,3,2,40,-128,0,4
603547006,,66,2,99,-60,16,-128,0,-127,0,16,-20,116
603547007,,18,2,58,22,66,24,16,19,65,66,64,-64
603547008,,-92,8,4,0,10,88,35,-112,-58,1,65,18
603547009,,-127,41,96,41,0,80,32,1,-96,33,61,12
603547010,,8,-120,-116,2,-112,11,-108,-32,9,40,66,9
603547011,,66,5,-62,-56,64,80,-56,50,42,11,-126,2
603547012,,-44,-112,12,-31,-114,-128,88,0,81,-104,48,-54
603547013,,80,84,-127,2,-124,2,68,120,-43,-100,-93,16
603547014,,33,38,16,24,68,46,2,12,0,0,0,1
603547015,,88,9,4,-60,68,-28,10,-110,4,64,-118,-89
603547016,,33,38,49,32,-56,-128,101,-99,-124,44,-128,34
603547017,,-86,98,24,80,-29,0,-126,4,33,-123,113,122
603547018,,80,16,81,41,-110,-89,-112,66,36,-86,21,0
603547019,,100,-128,-127,-85,-100,74,0,82,16,-112,67,1
603547020,,-122,-128,5,80,7,97,58,69,78,123,6,-96
603547021,,98,17,57,0,-107,88,44,36,50,-96,3,112
603547022,,9,104,-20,-114,8,9,68,17,25,16,-104,0
603547023,,-126,-55,-126,-76,0,16,-46,-22,-96,28,-64,4
603547024,,28,65,66,8,0,4,-121,-37,1,10,-14,-78
603547025,,65,-122,90,-109,-128,0,24,9,-125,-128,61,20
603547026,,4,40,56,85,26,10,97,65,3,66,40,-111
603547027,,17,89,-64,73,36,-114,-128,0,-32,-120,-124,-64
603547028,,17,-122,64,52,6,-125,49,-62,-64,-42,17,76
603547029,,-112,37,-94,1,9,84,70,-96,-122,35,33,6
603547030,,10,96,3,10,61,-64,54,-86,26,0,44,-48
603547031,,-63,2,32,5,51,59,96,49,89,44,68,20
603547032,,-115,-105,12,3,43,49,-118,32,62,87,5,-69
