Row ID,Row Name,Material ID 1,Material ID 2,Material ID 3,Material ID 4,Material ID 5,Item Amount 1,Item Amount 2,Item Amount 3,Item Amount 4,Item Amount 5,Is Disable Display Number 1,Is Disable Display Number 2,Is Disable Display Number 3,Is Disable Display Number 4,Is Disable Display Number 5,Material Amount 1,Material Amount 2,Material Amount 3,Material Amount 4,Material Amount 5,Unk1,Unk1,Unk1,Unk2,Unk2,Unk2,Unk2,Unk3,Unk3,Unk3,Unk3,Unk4
900315,,271100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900316,,281100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900317,,291000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900318,,291100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900319,,294000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900320,,294100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900321,,311100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900322,,341000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900323,,341100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900324,,541100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900325,,591100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900326,,601100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900329,,621100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900330,,631100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900331,,641100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900332,,652100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900333,,661100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900334,,681100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900336,,781100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900337,,791100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900338,,801000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900339,,811100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900340,,812100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900341,,861100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900342,,871100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900343,,881000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900344,,881100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900345,,903100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900347,,911100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900349,,941000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900350,,951100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900351,,981100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900352,,991100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900353,,1761100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900354,,1771100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900355,,1781100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900356,,1791100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900357,,1801100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900358,,1811100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900359,,1821100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900360,,1991100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900361,,2001100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900362,,721100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900363,,1011100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900364,,572100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900365,,573100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900366,,1941100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900367,,121000,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900368,,121100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900369,,901100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900400,,461100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900401,,471100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900402,,481100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900403,,761100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
900404,,771100,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,1,4,4,4,4,4,0,0,0
