Row ID;Row Name;correctStrength
20031200;Magma Whip Candlestick [Occult];26
20050000;Hoslow's Petal Whip;28
20050100;Hoslow's Petal Whip [Heavy];42
20050200;Hoslow's Petal Whip [Keen];14
20050300;Hoslow's Petal Whip [Quality];49
20050400;Hoslow's Petal Whip [Fire];28
20050500;Hoslow's Petal Whip [Flame Art];11
20050600;Hoslow's Petal Whip [Lightning];14
20050700;Hoslow's Petal Whip [Sacred];11
20050800;Hoslow's Petal Whip [Magic];11
20050900;Hoslow's Petal Whip [Cold];25
20051000;Hoslow's Petal Whip [Poison];26
20051100;Hoslow's Petal Whip [Blood];26
20051200;Hoslow's Petal Whip [Occult];11
20060000;Giant's Red Braid;72
20060100;Giant's Red Braid [Heavy];86
20060200;Giant's Red Braid [Keen];36
20060300;Giant's Red Braid [Quality];93
20060400;Giant's Red Braid [Fire];54
20060500;Giant's Red Braid [Flame Art];18
20060600;Giant's Red Braid [Lightning];18
20060700;Giant's Red Braid [Sacred];18
20060800;Giant's Red Braid [Magic];18
20060900;Giant's Red Braid [Cold];68
20061000;Giant's Red Braid [Poison];68
20061100;Giant's Red Braid [Blood];68
20061200;Giant's Red Braid [Occult];28
20070000;Urumi;15
20070100;Urumi [Heavy];51
20070200;Urumi [Keen];8
20070300;Urumi [Quality];58
20070400;Urumi [Fire];37
20070500;Urumi [Flame Art];6
20070600;Urumi [Lightning];17
20070700;Urumi [Sacred];6
20070800;Urumi [Magic];6
20070900;Urumi [Cold];13
20071000;Urumi [Poison];14
20071100;Urumi [Blood];14
20071200;Urumi [Occult];6
21000000;Caestus;48
21000100;Caestus [Heavy];53
21000200;Caestus [Keen];18
21000300;Caestus [Quality];60
21000400;Caestus [Fire];38
21000500;Caestus [Flame Art];14
21000600;Caestus [Lightning];18
21000700;Caestus [Sacred];14
21000800;Caestus [Magic];14
21000900;Caestus [Cold];43
21001000;Caestus [Poison];43
21001100;Caestus [Blood];43
21001200;Caestus [Occult];19
21010000;Spiked Caestus;48
21010100;Spiked Caestus [Heavy];53
21010200;Spiked Caestus [Keen];18
21010300;Spiked Caestus [Quality];60
21010400;Spiked Caestus [Fire];38
21010500;Spiked Caestus [Flame Art];14
21010600;Spiked Caestus [Lightning];18
21010700;Spiked Caestus [Sacred];14
21010800;Spiked Caestus [Magic];14
21010900;Spiked Caestus [Cold];43
21011000;Spiked Caestus [Poison];43
21011100;Spiked Caestus [Blood];43
21011200;Spiked Caestus [Occult];19
21060000;Grafted Dragon;52
21060100;Grafted Dragon [Heavy];62
21060200;Grafted Dragon [Keen];26
21060300;Grafted Dragon [Quality];67
21060400;Grafted Dragon [Fire];39
21060500;Grafted Dragon [Flame Art];13
21060600;Grafted Dragon [Lightning];13
21060700;Grafted Dragon [Sacred];13
21060800;Grafted Dragon [Magic];13
21060900;Grafted Dragon [Cold];49
21061000;Grafted Dragon [Poison];49
21061100;Grafted Dragon [Blood];49
21061200;Grafted Dragon [Occult];20
21070000;Iron Ball;56
21070100;Iron Ball [Heavy];58
21070200;Iron Ball [Keen];15
21070300;Iron Ball [Quality];51
21070400;Iron Ball [Fire];31
21070500;Iron Ball [Flame Art];16
21070600;Iron Ball [Lightning];15
21070700;Iron Ball [Sacred];16
21070800;Iron Ball [Magic];16
21070900;Iron Ball [Cold];50
21071000;Iron Ball [Poison];53
21071100;Iron Ball [Blood];53
21071200;Iron Ball [Occult];22
21080000;Star Fist;56
21080100;Star Fist [Heavy];56
21080200;Star Fist [Keen];14
21080300;Star Fist [Quality];49
21080400;Star Fist [Fire];30
21080500;Star Fist [Flame Art];16
21080600;Star Fist [Lightning];14
21080700;Star Fist [Sacred];16
21080800;Star Fist [Magic];16
21080900;Star Fist [Cold];50
21081000;Star Fist [Poison];53
21081100;Star Fist [Blood];53
21081200;Star Fist [Occult];22
21100000;Katar;30
21100100;Katar [Heavy];43
21100200;Katar [Keen];15
21100300;Katar [Quality];53
21100400;Katar [Fire];31
21100500;Katar [Flame Art];9
21100600;Katar [Lightning];15
21100700;Katar [Sacred];9
21100800;Katar [Magic];9
21100900;Katar [Cold];27
21101000;Katar [Poison];28
21101100;Katar [Blood];28
21101200;Katar [Occult];12
21110000;Clinging Bone;13
21110100;Clinging Bone [Heavy];102
21110200;Clinging Bone [Keen];42
21110300;Clinging Bone [Quality];110
21110400;Clinging Bone [Fire];63
21110500;Clinging Bone [Flame Art];21
21110600;Clinging Bone [Lightning];21
21110700;Clinging Bone [Sacred];21
21110800;Clinging Bone [Magic];21
21110900;Clinging Bone [Cold];80
21111000;Clinging Bone [Poison];80
21111100;Clinging Bone [Blood];80
21111200;Clinging Bone [Occult];34
21120000;Veteran's Prosthesis;55
21120100;Veteran's Prosthesis [Heavy];66
21120200;Veteran's Prosthesis [Keen];27
21120300;Veteran's Prosthesis [Quality];71
21120400;Veteran's Prosthesis [Fire];41
21120500;Veteran's Prosthesis [Flame Art];13
21120600;Veteran's Prosthesis [Lightning];13
21120700;Veteran's Prosthesis [Sacred];13
21120800;Veteran's Prosthesis [Magic];13
21120900;Veteran's Prosthesis [Cold];52
21121000;Veteran's Prosthesis [Poison];52
21121100;Veteran's Prosthesis [Blood];52
21121200;Veteran's Prosthesis [Occult];22
21130000;Cipher Pata;0
21130100;Cipher Pata [Heavy];126
21130200;Cipher Pata [Keen];52
21130300;Cipher Pata [Quality];136
21130400;Cipher Pata [Fire];78
21130500;Cipher Pata [Flame Art];26
21130600;Cipher Pata [Lightning];26
21130700;Cipher Pata [Sacred];26
21130800;Cipher Pata [Magic];26
21130900;Cipher Pata [Cold];99
21131000;Cipher Pata [Poison];99
21131100;Cipher Pata [Blood];99
21131200;Cipher Pata [Occult];42
22000000;Hookclaws;22
22000100;Hookclaws [Heavy];47
22000200;Hookclaws [Keen];16
22000300;Hookclaws [Quality];55
22000400;Hookclaws [Fire];36
22000500;Hookclaws [Flame Art];6
22000600;Hookclaws [Lightning];16
22000700;Hookclaws [Sacred];6
22000800;Hookclaws [Magic];6
22000900;Hookclaws [Cold];19
22001000;Hookclaws [Poison];20
22001100;Hookclaws [Blood];20
22001200;Hookclaws [Occult];8
22010000;Venomous Fang;38
22010100;Venomous Fang [Heavy];51
22010200;Venomous Fang [Keen];17
22010300;Venomous Fang [Quality];60
22010400;Venomous Fang [Fire];39
22010500;Venomous Fang [Flame Art];15
22010600;Venomous Fang [Lightning];17
22010700;Venomous Fang [Sacred];15
22010800;Venomous Fang [Magic];11
22010900;Venomous Fang [Cold];34
22011000;Venomous Fang [Poison];36
22011100;Venomous Fang [Blood];36
22011200;Venomous Fang [Occult];15
22020000;Bloodhound Claws;43
22020100;Bloodhound Claws [Heavy];46
22020200;Bloodhound Claws [Keen];15
22020300;Bloodhound Claws [Quality];56
22020400;Bloodhound Claws [Fire];33
22020500;Bloodhound Claws [Flame Art];12
22020600;Bloodhound Claws [Lightning];15
22020700;Bloodhound Claws [Sacred];12
22020800;Bloodhound Claws [Magic];12
22020900;Bloodhound Claws [Cold];38
22021000;Bloodhound Claws [Poison];40
22021100;Bloodhound Claws [Blood];40
22021200;Bloodhound Claws [Occult];17
22030000;Raptor Talons;10
22030100;Raptor Talons [Heavy];52
22030200;Raptor Talons [Keen];16
22030300;Raptor Talons [Quality];60
22030400;Raptor Talons [Fire];41
22030500;Raptor Talons [Flame Art];4
22030600;Raptor Talons [Lightning];16
22030700;Raptor Talons [Sacred];4
22030800;Raptor Talons [Magic];4
22030900;Raptor Talons [Cold];9
22031000;Raptor Talons [Poison];9
22031100;Raptor Talons [Blood];9
22031200;Raptor Talons [Occult];4
23000000;Prelate's Inferno Crozier;75
23000100;Prelate's Inferno Crozier [Heavy];67
23000200;Prelate's Inferno Crozier [Keen];17
23000300;Prelate's Inferno Crozier [Quality];58
23000400;Prelate's Inferno Crozier [Fire];39
23000500;Prelate's Inferno Crozier [Flame Art];30
23000600;Prelate's Inferno Crozier [Lightning];17
23000700;Prelate's Inferno Crozier [Sacred];30
23000800;Prelate's Inferno Crozier [Magic];30
23000900;Prelate's Inferno Crozier [Cold];67
23001000;Prelate's Inferno Crozier [Poison];71
23001100;Prelate's Inferno Crozier [Blood];71
23001200;Prelate's Inferno Crozier [Occult];60
23010000;Watchdog's Staff;60
23010100;Watchdog's Staff [Heavy];72
23010200;Watchdog's Staff [Keen];30
23010300;Watchdog's Staff [Quality];78
23010400;Watchdog's Staff [Fire];45
23010500;Watchdog's Staff [Flame Art];15
23010600;Watchdog's Staff [Lightning];15
23010700;Watchdog's Staff [Sacred];15
23010800;Watchdog's Staff [Magic];15
23010900;Watchdog's Staff [Cold];57
23011000;Watchdog's Staff [Poison];57
23011100;Watchdog's Staff [Blood];57
23011200;Watchdog's Staff [Occult];24
23020000;Great Club;69
23020100;Great Club [Heavy];82
23020200;Great Club [Keen];34
23020300;Great Club [Quality];89
23020400;Great Club [Fire];51
23020500;Great Club [Flame Art];17
23020600;Great Club [Lightning];17
23020700;Great Club [Sacred];17
23020800;Great Club [Magic];17
23020900;Great Club [Cold];65
23021000;Great Club [Poison];65
23021100;Great Club [Blood];65
23021200;Great Club [Occult];27
23030000;Envoy's Greathorn;60
23030100;Envoy's Greathorn [Heavy];72
23030200;Envoy's Greathorn [Keen];30
23030300;Envoy's Greathorn [Quality];78
23030400;Envoy's Greathorn [Fire];45
23030500;Envoy's Greathorn [Flame Art];15
23030600;Envoy's Greathorn [Lightning];15
23030700;Envoy's Greathorn [Sacred];15
23030800;Envoy's Greathorn [Magic];15
23030900;Envoy's Greathorn [Cold];57
23031000;Envoy's Greathorn [Poison];57
23031100;Envoy's Greathorn [Blood];57
23031200;Envoy's Greathorn [Occult];24
23040000;Duelist Greataxe;17
23040100;Duelist Greataxe [Heavy];43
23040200;Duelist Greataxe [Keen];14
23040300;Duelist Greataxe [Quality];49
23040400;Duelist Greataxe [Fire];28
23040500;Duelist Greataxe [Flame Art];5
23040600;Duelist Greataxe [Lightning];14
23040700;Duelist Greataxe [Sacred];5
23040800;Duelist Greataxe [Magic];5
23040900;Duelist Greataxe [Cold];15
23041000;Duelist Greataxe [Poison];16
23041100;Duelist Greataxe [Blood];16
23041200;Duelist Greataxe [Occult];6
23050000;Axe of Godfrey;59
23050100;Axe of Godfrey [Heavy];70
23050200;Axe of Godfrey [Keen];29
23050300;Axe of Godfrey [Quality];76
23050400;Axe of Godfrey [Fire];44
23050500;Axe of Godfrey [Flame Art];14
23050600;Axe of Godfrey [Lightning];14
23050700;Axe of Godfrey [Sacred];14
23050800;Axe of Godfrey [Magic];14
23050900;Axe of Godfrey [Cold];56
23051000;Axe of Godfrey [Poison];56
23051100;Axe of Godfrey [Blood];56
23051200;Axe of Godfrey [Occult];23
23060000;Dragon Greatclaw;59
23060100;Dragon Greatclaw [Heavy];70
23060200;Dragon Greatclaw [Keen];29
23060300;Dragon Greatclaw [Quality];76
23060400;Dragon Greatclaw [Fire];44
23060500;Dragon Greatclaw [Flame Art];14
23060600;Dragon Greatclaw [Lightning];14
23060700;Dragon Greatclaw [Sacred];14
23060800;Dragon Greatclaw [Magic];14
23060900;Dragon Greatclaw [Cold];56
23061000;Dragon Greatclaw [Poison];56
23061100;Dragon Greatclaw [Blood];56
23061200;Dragon Greatclaw [Occult];23
23070000;Staff of the Avatar;104
23070100;Staff of the Avatar [Heavy];124
23070200;Staff of the Avatar [Keen];52
23070300;Staff of the Avatar [Quality];135
23070400;Staff of the Avatar [Fire];78
23070500;Staff of the Avatar [Flame Art];26
23070600;Staff of the Avatar [Lightning];26
23070700;Staff of the Avatar [Sacred];26
23070800;Staff of the Avatar [Magic];26
23070900;Staff of the Avatar [Cold];98
23071000;Staff of the Avatar [Poison];98
23071100;Staff of the Avatar [Blood];98
23071200;Staff of the Avatar [Occult];41
23080000;Fallingstar Beast Jaw;52
23080100;Fallingstar Beast Jaw [Heavy];62
23080200;Fallingstar Beast Jaw [Keen];26
23080300;Fallingstar Beast Jaw [Quality];67
23080400;Fallingstar Beast Jaw [Fire];39
23080500;Fallingstar Beast Jaw [Flame Art];13
23080600;Fallingstar Beast Jaw [Lightning];13
23080700;Fallingstar Beast Jaw [Sacred];13
23080800;Fallingstar Beast Jaw [Magic];13
23080900;Fallingstar Beast Jaw [Cold];49
23081000;Fallingstar Beast Jaw [Poison];49
23081100;Fallingstar Beast Jaw [Blood];49
23081200;Fallingstar Beast Jaw [Occult];20
23100000;Ghiza's Wheel;52
23100100;Ghiza's Wheel [Heavy];62
23100200;Ghiza's Wheel [Keen];26
23100300;Ghiza's Wheel [Quality];67
23100400;Ghiza's Wheel [Fire];39
23100500;Ghiza's Wheel [Flame Art];13
23100600;Ghiza's Wheel [Lightning];13
23100700;Ghiza's Wheel [Sacred];13
23100800;Ghiza's Wheel [Magic];13
23100900;Ghiza's Wheel [Cold];49
23101000;Ghiza's Wheel [Poison];49
23101100;Ghiza's Wheel [Blood];49
23101200;Ghiza's Wheel [Occult];20
23110000;Giant-Crusher;84
23110100;Giant-Crusher [Heavy];71
23110200;Giant-Crusher [Keen];16
23110300;Giant-Crusher [Quality];62
23110400;Giant-Crusher [Fire];42
23110500;Giant-Crusher [Flame Art];33
23110600;Giant-Crusher [Lightning];16
23110700;Giant-Crusher [Sacred];33
23110800;Giant-Crusher [Magic];33
23110900;Giant-Crusher [Cold];75
23111000;Giant-Crusher [Poison];79
23111100;Giant-Crusher [Blood];79
23111200;Giant-Crusher [Occult];67
23120000;Golem's Halberd;57
23120100;Golem's Halberd [Heavy];61
23120200;Golem's Halberd [Keen];16
23120300;Golem's Halberd [Quality];54
23120400;Golem's Halberd [Fire];33
23120500;Golem's Halberd [Flame Art];19
23120600;Golem's Halberd [Lightning];16
23120700;Golem's Halberd [Sacred];19
23120800;Golem's Halberd [Magic];19
23120900;Golem's Halberd [Cold];51
23121000;Golem's Halberd [Poison];54
23121100;Golem's Halberd [Blood];54
23121200;Golem's Halberd [Occult];22
23130000;Troll's Hammer;65
23130100;Troll's Hammer [Heavy];78
23130200;Troll's Hammer [Keen];32
23130300;Troll's Hammer [Quality];84
23130400;Troll's Hammer [Fire];48
23130500;Troll's Hammer [Flame Art];16
23130600;Troll's Hammer [Lightning];16
23130700;Troll's Hammer [Sacred];16
23130800;Troll's Hammer [Magic];16
23130900;Troll's Hammer [Cold];61
23131000;Troll's Hammer [Poison];61
23131100;Troll's Hammer [Blood];61
23131200;Troll's Hammer [Occult];26
23140000;Rotten Staff;65
23140100;Rotten Staff [Heavy];78
23140200;Rotten Staff [Keen];32
23140300;Rotten Staff [Quality];84
23140400;Rotten Staff [Fire];48
23140500;Rotten Staff [Flame Art];16
23140600;Rotten Staff [Lightning];16
23140700;Rotten Staff [Sacred];16
23140800;Rotten Staff [Magic];16
23140900;Rotten Staff [Cold];61
23141000;Rotten Staff [Poison];61
23141100;Rotten Staff [Blood];61
23141200;Rotten Staff [Occult];26
23150000;Rotten Greataxe;17
23150100;Rotten Greataxe [Heavy];43
23150200;Rotten Greataxe [Keen];14
23150300;Rotten Greataxe [Quality];49
23150400;Rotten Greataxe [Fire];28
23150500;Rotten Greataxe [Flame Art];5
23150600;Rotten Greataxe [Lightning];14
23150700;Rotten Greataxe [Sacred];5
23150800;Rotten Greataxe [Magic];5
23150900;Rotten Greataxe [Cold];15
23151000;Rotten Greataxe [Poison];16
23151100;Rotten Greataxe [Blood];16
23151200;Rotten Greataxe [Occult];6
23900000;;35
23910000;;35
23920000;;35
23930000;;35
24000000;Torch;50
24000100;Torch [Heavy];60
24000200;Torch [Keen];25
24000300;Torch [Quality];65
24000400;Torch [Fire];37
24000500;Torch [Flame Art];12
24000600;Torch [Lightning];12
24000700;Torch [Sacred];12
24000800;Torch [Magic];12
24000900;Torch [Cold];47
24001000;Torch [Poison];47
24001100;Torch [Blood];47
24001200;Torch [Occult];20
24020000;Steel-Wire Torch;35
24020100;Steel-Wire Torch [Heavy];78
24020200;Steel-Wire Torch [Keen];32
24020300;Steel-Wire Torch [Quality];84
24020400;Steel-Wire Torch [Fire];48
24020500;Steel-Wire Torch [Flame Art];16
24020600;Steel-Wire Torch [Lightning];16
24020700;Steel-Wire Torch [Sacred];16
24020800;Steel-Wire Torch [Magic];16
24020900;Steel-Wire Torch [Cold];61
24021000;Steel-Wire Torch [Poison];61
24021100;Steel-Wire Torch [Blood];61
24021200;Steel-Wire Torch [Occult];26
24040000;St. Trina's Torch;20
24040100;St. Trina's Torch [Heavy];70
24040200;St. Trina's Torch [Keen];29
24040300;St. Trina's Torch [Quality];76
24040400;St. Trina's Torch [Fire];44
24040500;St. Trina's Torch [Flame Art];14
24040600;St. Trina's Torch [Lightning];14
24040700;St. Trina's Torch [Sacred];14
24040800;St. Trina's Torch [Magic];14
24040900;St. Trina's Torch [Cold];56
24041000;St. Trina's Torch [Poison];56
24041100;St. Trina's Torch [Blood];56
24041200;St. Trina's Torch [Occult];23
24050000;Ghostflame Torch;20
24050100;Ghostflame Torch [Heavy];54
24050200;Ghostflame Torch [Keen];22
24050300;Ghostflame Torch [Quality];58
24050400;Ghostflame Torch [Fire];33
24050500;Ghostflame Torch [Flame Art];11
24050600;Ghostflame Torch [Lightning];11
24050700;Ghostflame Torch [Sacred];11
24050800;Ghostflame Torch [Magic];11
24050900;Ghostflame Torch [Cold];42
24051000;Ghostflame Torch [Poison];42
24051100;Ghostflame Torch [Blood];42
24051200;Ghostflame Torch [Occult];18
24060000;Beast-Repellent Torch;61
24060100;Beast-Repellent Torch [Heavy];73
24060200;Beast-Repellent Torch [Keen];30
24060300;Beast-Repellent Torch [Quality];79
24060400;Beast-Repellent Torch [Fire];45
24060500;Beast-Repellent Torch [Flame Art];15
24060600;Beast-Repellent Torch [Lightning];15
24060700;Beast-Repellent Torch [Sacred];15
24060800;Beast-Repellent Torch [Magic];15
24060900;Beast-Repellent Torch [Cold];57
24061000;Beast-Repellent Torch [Poison];57
24061100;Beast-Repellent Torch [Blood];57
24061200;Beast-Repellent Torch [Occult];24
24070000;Sentry's Torch;33
24070100;Sentry's Torch [Heavy];74
24070200;Sentry's Torch [Keen];31
24070300;Sentry's Torch [Quality];80
24070400;Sentry's Torch [Fire];46
24070500;Sentry's Torch [Flame Art];15
24070600;Sentry's Torch [Lightning];15
24070700;Sentry's Torch [Sacred];15
24070800;Sentry's Torch [Magic];15
24070900;Sentry's Torch [Cold];58
24071000;Sentry's Torch [Poison];58
24071100;Sentry's Torch [Blood];58
24071200;Sentry's Torch [Occult];24
30000000;Buckler;10
30000100;Buckler [Heavy];38
30000200;Buckler [Keen];8
30000300;Buckler [Quality];44
30000400;Buckler [Fire];32
30000500;Buckler [Flame Art];4
30000600;Buckler [Lightning];8
30000700;Buckler [Sacred];5
30000800;Buckler [Magic];4
30000900;Buckler [Cold];9
30001000;Buckler [Poison];9
30001100;Bloody Buckler;9
30001200;Buckler [Occult];9
30010000;Perfumer's Shield;24
30010100;Perfumer's Shield [Heavy];22
30010200;Perfumer's Shield [Keen];4
30010300;Perfumer's Shield [Quality];26
30010400;Perfumer's Shield [Fire];19
30010500;Perfumer's Shield [Flame Art];9
30010600;Perfumer's Shield [Lightning];4
30010700;Perfumer's Shield [Sacred];12
30010800;Perfumer's Shield [Magic];9
30010900;Perfumer's Shield [Cold];22
30011000;Perfumer's Shield [Poison];21
30011100;Perfumer's Shield [Blood];21
30011200;Perfumer's Shield [Occult];22
30020000;Man-Serpent's Shield;24
30020100;Man-serpent's Shield [Heavy];22
30020200;Man-serpent's Shield [Keen];4
30020300;Man-serpent's Shield [Quality];26
30020400;Man-serpent's Shield [Fire];19
30020500;Man-serpent's Shield [Flame Art];9
30020600;Man-serpent's Shield [Lightning];4
30020700;Man-serpent's Shield [Sacred];12
30020800;Man-serpent's Shield [Magic];9
30020900;Man-serpent's Shield [Cold];22
30021000;Man-serpent's Shield [Poison];21
30021100;Man-serpent's Shield [Blood];21
30021200;Man-serpent's Shield [Occult];22
30030000;Rickety Shield;24
30030100;Rickety Shield [Heavy];22
30030200;Rickety Shield [Keen];4
30030300;Rickety Shield [Quality];26
30030400;Rickety Shield [Fire];19
30030500;Rickety Shield [Flame Art];9
30030600;Rickety Shield [Lightning];4
30030700;Rickety Shield [Sacred];12
30030800;Rickety Shield [Magic];9
30030900;Rickety Shield [Cold];22
30031000;Rickety Shield [Poison];21
30031100;Bloody Rickety Shield;21
30031200;Rickety Shield [Occult];22
30040000;Pillory Shield;24
30040100;Pillory Shield [Heavy];22
30040200;Pillory Shield [Keen];4
30040300;Pillory Shield [Quality];26
30040400;Pillory Shield [Fire];19
30040500;Pillory Shield [Flame Art];9
30040600;Pillory Shield [Lightning];4
30040700;Pillory Shield [Sacred];12
30040800;Pillory Shield [Magic];9
30040900;Pillory Shield [Cold];22
30041000;Pillory Shield [Poison];21
30041100;Pillory Shield [Blood];21
30041200;Pillory Shield [Occult];22
30060000;Beastman's Jar-Shield;24
30060100;Beastman's Jar-Shield [Heavy];22
30060200;Beastman's Jar-Shield [Keen];4
30060300;Beastman's Jar-Shield [Quality];26
30060400;Beastman's Jar-Shield [Fire];19
30060500;Beastman's Jar-Shield [Flame Art];9
30060600;Beastman's Jar-Shield [Lightning];4
30060700;Beastman's Jar-Shield [Sacred];12
30060800;Beastman's Jar-Shield [Magic];9
30060900;Beastman's Jar-Shield [Cold];22
30061000;Beastman's Jar-Shield [Poison];21
30061100;Beastman's Jar-Shield [Blood];21
30061200;Beastman's Jar-Shield [Occult];22
30070000;Red Thorn Roundshield;24
30070100;Red Thorn Roundshield [Heavy];22
30070200;Red Thorn Roundshield [Keen];4
30070300;Red Thorn Roundshield [Quality];26
30070400;Red Thorn Roundshield [Fire];19
30070500;Red Thorn Roundshield [Flame Art];9
30070600;Red Thorn Roundshield [Lightning];4
30070700;Red Thorn Roundshield [Sacred];12
30070800;Red Thorn Roundshield [Magic];9
30070900;Red Thorn Roundshield [Cold];22
30071000;Red Thorn Roundshield [Poison];21
30071100;Red Thorn Roundshield [Blood];21
30071200;Red Thorn Roundshield [Occult];22
30080000;Scripture Wooden Shield;24
30080100;Scripture Wooden Shield [Heavy];22
30080200;Scripture Wooden Shield [Keen];4
30080300;Scripture Wooden Shield [Quality];26
30080400;Scripture Wooden Shield [Fire];19
30080500;Scripture Wooden Shield [Flame Art];9
30080600;Scripture Wooden Shield [Lightning];4
30080700;Scripture Wooden Shield [Sacred];12
30080800;Scripture Wooden Shield [Magic];9
30080900;Scripture Wooden Shield [Cold];22
30081000;Scripture Wooden Shield [Poison];21
30081100;Scripture Wooden Shield [Blood];21
30081200;Scripture Wooden Shield [Occult];22
30090000;Riveted Wooden Shield;24
30090100;Riveted Wooden Shield [Heavy];22
30090200;Riveted Wooden Shield [Keen];4
30090300;Riveted Wooden Shield [Quality];26
30090400;Riveted Wooden Shield [Fire];19
30090500;Riveted Wooden Shield [Flame Art];9
30090600;Riveted Wooden Shield [Lightning];4
30090700;Riveted Wooden Shield [Sacred];12
30090800;Riveted Wooden Shield [Magic];9
30090900;Riveted Wooden Shield [Cold];22
30091000;Riveted Wooden Shield [Poison];21
30091100;Riveted Wooden Shield [Blood];21
30091200;Riveted Wooden Shield [Occult];22
30100000;Blue-White Wooden Shield;24
30100100;Blue-White Wooden Shield [Heavy];22
30100200;Blue-White Wooden Shield [Keen];4
30100300;Blue-White Wooden Shield [Quality];26
30100400;Blue-White Wooden Shield [Fire];19
30100500;Blue-White Wooden Shield [Flame Art];9
30100600;Blue-White Wooden Shield [Lightning];4
30100700;Blue-White Wooden Shield [Sacred];12
30100800;Blue-White Wooden Shield [Magic];9
30100900;Blue-White Wooden Shield [Cold];22
30101000;Blue-White Wooden Shield [Poison];21
30101100;Blue-White Wooden Shield [Blood];21
30101200;Blue-White Wooden Shield [Occult];22
30110000;Rift Shield;24
30110100;Rift Shield [Heavy];22
30110200;Rift Shield [Keen];4
30110300;Rift Shield [Quality];26
30110400;Rift Shield [Fire];19
30110500;Rift Shield [Flame Art];9
30110600;Rift Shield [Lightning];4
30110700;Rift Shield [Sacred];12
30110800;Rift Shield [Magic];9
30110900;Rift Shield [Cold];22
30111000;Rift Shield [Poison];21
30111100;Rift Shield [Blood];21
30111200;Rift Shield [Occult];22
30120000;Iron Roundshield;24
30120100;Iron Roundshield [Heavy];22
30120200;Iron Roundshield [Keen];4
30120300;Iron Roundshield [Quality];26
30120400;Iron Roundshield [Fire];19
30120500;Iron Roundshield [Flame Art];9
30120600;Iron Roundshield [Lightning];4
30120700;Iron Roundshield [Sacred];12
30120800;Iron Roundshield [Magic];9
30120900;Iron Roundshield [Cold];22
30121000;Iron Roundshield [Poison];21
30121100;Iron Roundshield [Blood];21
30121200;Iron Roundshield [Occult];22
30130000;Gilded Iron Shield;24
30130100;Gilded Iron Shield [Heavy];22
30130200;Gilded Iron Shield [Keen];4
30130300;Gilded Iron Shield [Quality];26
30130400;Gilded Iron Shield [Fire];19
30130500;Gilded Iron Shield [Flame Art];9
30130600;Gilded Iron Shield [Lightning];4
30130700;Gilded Iron Shield [Sacred];12
30130800;Gilded Iron Shield [Magic];9
30130900;Gilded Iron Shield [Cold];22
30131000;Gilded Iron Shield [Poison];21
30131100;Gilded Iron Shield [Blood];21
30131200;Gilded Iron Shield [Occult];22
30140000;Ice Crest Shield;24
30140100;Ice Crest Shield [Heavy];22
30140200;Ice Crest Shield [Keen];4
30140300;Ice Crest Shield [Quality];26
30140400;Ice Crest Shield [Fire];19
30140500;Ice Crest Shield [Flame Art];9
30140600;Ice Crest Shield [Lightning];4
30140700;Ice Crest Shield [Sacred];12
30140800;Ice Crest Shield [Magic];9
30140900;Ice Crest Shield [Cold];22
30141000;Ice Crest Shield [Poison];21
30141100;Ice Crest Shield [Blood];21
30141200;Ice Crest Shield [Occult];22
30150000;Smoldering Shield;24
30150100;Smoldering Shield [Heavy];48
30150200;Smoldering Shield [Keen];20
30150300;Smoldering Shield [Quality];52
30150400;Smoldering Shield [Fire];30
30150500;Smoldering Shield [Flame Art];10
30150600;Smoldering Shield [Lightning];10
30150700;Smoldering Shield [Sacred];10
30150800;Smoldering Shield [Magic];10
30150900;Smoldering Shield [Cold];38
30151000;Smoldering Shield [Poison];38
30151100;Smoldering Shield [Blood];38
30151200;Smoldering Shield [Occult];16
30190000;Spiralhorn Shield;24
30190100;Spiralhorn Shield [Heavy];22
30190200;Spiralhorn Shield [Keen];4
30190300;Spiralhorn Shield [Quality];26
30190400;Spiralhorn Shield [Fire];19
30190500;Spiralhorn Shield [Flame Art];9
30190600;Spiralhorn Shield [Lightning];4
30190700;Spiralhorn Shield [Sacred];12
30190800;Spiralhorn Shield [Magic];9
30190900;Spiralhorn Shield [Cold];22
30191000;Spiralhorn Shield [Poison];21
30191100;Spiralhorn Shield [Blood];21
30191200;Spiralhorn Shield [Occult];22
30200000;Coil Shield;24
30200100;Coil Shield [Heavy];28
30200200;Coil Shield [Keen];12
30200300;Coil Shield [Quality];31
30200400;Coil Shield [Fire];18
30200500;Coil Shield [Flame Art];6
30200600;Coil Shield [Lightning];6
30200700;Coil Shield [Sacred];6
30200800;Coil Shield [Magic];6
30200900;Coil Shield [Cold];22
30201000;Coil Shield [Poison];22
30201100;Coil Shield [Blood];22
30201200;Coil Shield [Occult];9
31000000;Kite Shield;40
31000100;Kite Shield [Heavy];36
31000200;Kite Shield [Keen];8
31000300;Kite Shield [Quality];40
31000400;Kite Shield [Fire];28
31000500;Kite Shield [Flame Art];14
31000600;Kite Shield [Lightning];8
31000700;Kite Shield [Sacred];18
31000800;Kite Shield [Magic];16
31000900;Kite Shield [Cold];36
31001000;Kite Shield [Poison];38
31001100;Kite Shield [Blood];38
31001200;Kite Shield [Occult];38
31010000;Marred Leather Shield;40
31010100;Marred Leather Shield [Heavy];36
31010200;Marred Leather Shield [Keen];8
31010300;Marred Leather Shield [Quality];40
